day,hour,precinct,criminal,traffic,population,age
0,0,20,40,16547,85962.0,41.8
0,0,111,63,44,119917.0,43.8
0,0,107,69,115,93520.0,37.3
0,0,30,49,1542,63956.0,34.1
0,0,49,102,42,129501.0,36.0
0,0,88,54,2791,74233.0,34.1
0,0,26,33,3194,65925.0,30.4
0,0,123,50,15,165632.0,41.6
0,0,9,94,40202,43022.0,32.4
0,0,104,95,159,174240.0,37.3
0,0,33,65,1283,92476.0,34.6
0,0,62,99,41,189076.0,38.4
0,0,22,4,3353,0.0,0.0
0,0,1,10,1000,88716.0,34.0
0,1,44,101,91,141055.0,31.5
0,1,103,56,55,68981.0,39.3
0,1,28,25,1795,50095.0,34.8
0,1,105,69,9,200852.0,40.1
0,1,13,26,24795,49348.0,34.2
0,1,71,59,442,111325.0,34.3
0,1,7,32,7551,72789.0,41.1
0,1,46,82,97,136982.0,29.9
0,1,48,81,26,130442.0,28.9
0,1,19,48,12872,221922.0,39.9
0,1,41,51,32,55492.0,30.3
0,1,14,63,44153,16368.0,33.2
0,1,67,107,49,138643.0,37.8
0,1,17,13,28916,97402.0,38.4
0,1,61,44,39,150931.0,39.9
0,1,102,73,187,154987.0,35.5
0,1,110,74,937,142289.0,35.8
0,1,108,46,4247,139088.0,37.1
0,1,75,143,65,185182.0,33.0
0,1,73,72,110,94149.0,32.3
0,1,60,57,7,109876.0,43.7
0,1,68,27,78,125011.0,39.4
0,1,79,48,633,75318.0,29.1
0,1,23,58,3376,59777.0,34.5
0,1,42,57,21,139743.0,29.4
0,1,115,99,3185,180562.0,35.0
0,1,52,93,48,131423.0,32.3
0,1,122,37,9,135323.0,41.4
0,1,1,30,12946,88716.0,34.0
0,1,72,49,161,151258.0,33.3
0,1,109,49,88,250162.0,42.8
0,1,24,34,6476,124447.0,43.4
0,1,81,50,780,67371.0,33.2
0,1,90,72,7579,124082.0,30.9
0,1,112,27,254,114637.0,42.1
0,1,43,116,44,189556.0,34.2
0,1,84,20,3288,66385.0,35.0
0,1,47,89,25,144341.0,35.6
0,1,77,49,738,127627.0,34.2
0,1,101,39,6,93267.0,33.3
0,1,83,58,676,135837.0,30.4
0,1,113,87,12176,239699.0,35.9
0,1,120,81,40,172369.0,35.9
0,1,70,67,238,162030.0,34.3
0,1,69,49,18,88367.0,37.1
0,1,66,35,59,164842.0,27.9
0,1,114,71,4376,172468.0,35.1
0,1,76,14,662,42463.0,36.5
0,1,63,44,42,116657.0,38.6
0,1,45,40,19,122417.0,42.9
0,1,106,56,38,137073.0,38.7
0,1,10,39,16236,77205.0,37.1
0,1,78,20,2397,73881.0,35.4
0,1,6,54,46588,66772.0,36.5
0,1,5,23,14081,44898.0,40.0
0,1,94,37,4258,33351.0,34.7
0,1,40,112,271,98324.0,28.7
0,1,34,62,439,126204.0,36.3
0,1,32,49,763,85872.0,33.7
0,1,50,35,53,58653.0,37.6
0,1,25,40,1490,61031.0,33.4
0,1,100,11,1,28243.0,45.8
0,1,18,41,37392,58237.0,38.1
0,1,20,19,9656,85962.0,41.8
0,1,111,18,34,119917.0,43.8
0,1,107,44,82,93520.0,37.3
0,1,30,37,1003,63956.0,34.1
0,1,49,57,22,129501.0,36.0
0,1,88,29,1523,74233.0,34.1
0,1,26,22,2066,65925.0,30.4
0,1,123,20,5,165632.0,41.6
0,1,9,37,28065,43022.0,32.4
0,1,104,56,119,174240.0,37.3
0,1,33,33,721,92476.0,34.6
0,1,62,45,20,189076.0,38.4
0,1,22,3,1602,0.0,0.0
0,2,44,86,56,141055.0,31.5
0,2,103,41,41,68981.0,39.3
0,2,28,22,1112,50095.0,34.8
0,2,105,60,10,200852.0,40.1
0,2,13,37,15148,49348.0,34.2
0,2,71,46,216,111325.0,34.3
0,2,7,24,5382,72789.0,41.1
0,2,46,81,44,136982.0,29.9
0,2,48,65,11,130442.0,28.9
0,2,19,31,7963,221922.0,39.9
0,2,41,28,27,55492.0,30.3
0,2,14,32,27982,16368.0,33.2
0,2,67,64,44,138643.0,37.8
0,2,17,19,17388,97402.0,38.4
0,2,61,25,37,150931.0,39.9
0,2,102,52,62,154987.0,35.5
0,2,110,60,904,142289.0,35.8
0,2,108,47,3367,139088.0,37.1
0,2,75,110,48,185182.0,33.0
0,2,73,58,65,94149.0,32.3
0,2,60,47,5,109876.0,43.7
0,2,68,24,65,125011.0,39.4
0,2,79,49,425,75318.0,29.1
0,2,23,37,2170,59777.0,34.5
0,2,42,44,23,139743.0,29.4
0,2,115,100,1199,180562.0,35.0
0,2,52,58,16,131423.0,32.3
0,2,122,34,3,135323.0,41.4
0,2,1,25,7527,88716.0,34.0
0,2,72,37,99,151258.0,33.3
0,2,109,39,102,250162.0,42.8
0,2,24,22,4049,124447.0,43.4
0,2,81,36,620,67371.0,33.2
0,2,90,38,5961,124082.0,30.9
0,2,112,16,221,114637.0,42.1
0,2,43,87,42,189556.0,34.2
0,2,84,24,1836,66385.0,35.0
0,2,47,65,22,144341.0,35.6
0,2,77,45,401,127627.0,34.2
0,2,101,24,8,93267.0,33.3
0,2,83,64,474,135837.0,30.4
0,2,113,67,3844,239699.0,35.9
0,2,120,59,32,172369.0,35.9
0,2,70,61,223,162030.0,34.3
0,2,69,33,8,88367.0,37.1
0,2,66,29,57,164842.0,27.9
0,2,114,74,3390,172468.0,35.1
0,2,76,11,397,42463.0,36.5
0,2,63,37,50,116657.0,38.6
0,2,45,40,8,122417.0,42.9
0,2,106,43,44,137073.0,38.7
0,2,10,28,13348,77205.0,37.1
0,2,78,25,1477,73881.0,35.4
0,2,6,36,35757,66772.0,36.5
0,2,5,22,9465,44898.0,40.0
0,2,94,20,3093,33351.0,34.7
0,2,40,66,191,98324.0,28.7
0,2,34,60,231,126204.0,36.3
0,2,32,30,516,85872.0,33.7
0,2,50,21,31,58653.0,37.6
0,2,25,32,940,61031.0,33.4
0,2,100,15,2,28243.0,45.8
0,2,18,35,24893,58237.0,38.1
0,2,20,14,4907,85962.0,41.8
0,2,111,14,4,119917.0,43.8
0,2,107,31,29,93520.0,37.3
0,2,30,31,723,63956.0,34.1
0,2,49,41,23,129501.0,36.0
0,2,88,12,1011,74233.0,34.1
0,2,26,11,1381,65925.0,30.4
0,2,123,18,1,165632.0,41.6
0,2,9,33,20260,43022.0,32.4
0,2,104,50,50,174240.0,37.3
0,2,33,37,502,92476.0,34.6
0,2,62,34,11,189076.0,38.4
0,2,22,1,741,0.0,0.0
0,3,44,64,84,141055.0,31.5
0,3,103,30,13,68981.0,39.3
0,3,28,18,745,50095.0,34.8
0,3,105,30,5,200852.0,40.1
0,3,13,21,9886,49348.0,34.2
0,3,71,41,192,111325.0,34.3
0,3,7,17,3562,72789.0,41.1
0,3,46,40,69,136982.0,29.9
0,3,48,55,9,130442.0,28.9
0,3,19,22,5502,221922.0,39.9
0,3,41,39,33,55492.0,30.3
0,3,14,29,15284,16368.0,33.2
0,3,67,73,18,138643.0,37.8
0,3,17,14,11346,97402.0,38.4
0,3,61,29,9,150931.0,39.9
0,3,102,37,71,154987.0,35.5
0,3,110,50,658,142289.0,35.8
0,3,108,40,2651,139088.0,37.1
0,3,75,73,21,185182.0,33.0
0,3,73,45,43,94149.0,32.3
0,3,60,31,7,109876.0,43.7
0,3,68,16,23,125011.0,39.4
0,3,79,31,272,75318.0,29.1
0,3,23,18,1814,59777.0,34.5
0,3,42,35,11,139743.0,29.4
0,3,115,96,1052,180562.0,35.0
0,3,52,47,39,131423.0,32.3
0,3,122,17,6,135323.0,41.4
0,3,1,18,4875,88716.0,34.0
0,3,72,30,88,151258.0,33.3
0,3,109,33,69,250162.0,42.8
0,3,24,18,3043,124447.0,43.4
0,3,81,37,470,67371.0,33.2
0,3,90,22,4390,124082.0,30.9
0,3,112,14,126,114637.0,42.1
0,3,43,56,25,189556.0,34.2
0,3,84,14,1106,66385.0,35.0
0,3,47,53,19,144341.0,35.6
0,3,77,33,239,127627.0,34.2
0,3,101,17,16,93267.0,33.3
0,3,83,66,340,135837.0,30.4
0,3,113,50,1669,239699.0,35.9
0,3,120,39,56,172369.0,35.9
0,3,70,36,107,162030.0,34.3
0,3,69,23,14,88367.0,37.1
0,3,66,31,46,164842.0,27.9
0,3,114,60,2451,172468.0,35.1
0,3,76,12,299,42463.0,36.5
0,3,63,25,25,116657.0,38.6
0,3,45,31,11,122417.0,42.9
0,3,106,47,25,137073.0,38.7
0,3,10,34,10273,77205.0,37.1
0,3,78,12,765,73881.0,35.4
0,3,6,28,25847,66772.0,36.5
0,3,5,16,6185,44898.0,40.0
0,3,94,17,2027,33351.0,34.7
0,3,40,52,140,98324.0,28.7
0,3,34,44,126,126204.0,36.3
0,3,32,33,369,85872.0,33.7
0,3,50,26,10,58653.0,37.6
0,3,25,23,818,61031.0,33.4
0,3,18,34,19290,58237.0,38.1
0,3,20,12,3175,85962.0,41.8
0,3,111,11,22,119917.0,43.8
0,3,107,28,61,93520.0,37.3
0,3,30,31,475,63956.0,34.1
0,3,49,20,13,129501.0,36.0
0,3,88,12,600,74233.0,34.1
0,3,26,16,1035,65925.0,30.4
0,3,123,8,5,165632.0,41.6
0,3,9,16,14693,43022.0,32.4
0,3,104,31,77,174240.0,37.3
0,3,33,26,306,92476.0,34.6
0,3,62,34,22,189076.0,38.4
0,3,22,2,540,0.0,0.0
0,3,100,10,1000,28243.0,45.8
0,4,44,63,98,141055.0,31.5
0,4,103,49,30,68981.0,39.3
0,4,28,13,1006,50095.0,34.8
0,4,105,31,14,200852.0,40.1
0,4,13,28,11519,49348.0,34.2
0,4,71,49,194,111325.0,34.3
0,4,7,22,2862,72789.0,41.1
0,4,46,45,65,136982.0,29.9
0,4,48,35,19,130442.0,28.9
0,4,19,19,9524,221922.0,39.9
0,4,41,28,35,55492.0,30.3
0,4,14,45,18857,16368.0,33.2
0,4,67,54,18,138643.0,37.8
0,4,17,12,13544,97402.0,38.4
0,4,61,28,26,150931.0,39.9
0,4,102,50,93,154987.0,35.5
0,4,110,62,989,142289.0,35.8
0,4,108,41,3750,139088.0,37.1
0,4,75,60,16,185182.0,33.0
0,4,73,32,34,94149.0,32.3
0,4,60,18,6,109876.0,43.7
0,4,68,10,32,125011.0,39.4
0,4,79,31,224,75318.0,29.1
0,4,23,18,2938,59777.0,34.5
0,4,42,18,26,139743.0,29.4
0,4,115,115,1732,180562.0,35.0
0,4,52,54,18,131423.0,32.3
0,4,1,16,6088,88716.0,34.0
0,4,72,42,50,151258.0,33.3
0,4,109,29,52,250162.0,42.8
0,4,24,7,4492,124447.0,43.4
0,4,81,23,311,67371.0,33.2
0,4,90,32,3552,124082.0,30.9
0,4,112,11,111,114637.0,42.1
0,4,43,53,43,189556.0,34.2
0,4,84,13,1517,66385.0,35.0
0,4,47,58,38,144341.0,35.6
0,4,77,32,206,127627.0,34.2
0,4,83,38,248,135837.0,30.4
0,4,113,39,1844,239699.0,35.9
0,4,120,39,55,172369.0,35.9
0,4,70,29,137,162030.0,34.3
0,4,69,17,17,88367.0,37.1
0,4,66,28,74,164842.0,27.9
0,4,114,58,4011,172468.0,35.1
0,4,76,10,371,42463.0,36.5
0,4,63,29,24,116657.0,38.6
0,4,45,16,1,122417.0,42.9
0,4,106,34,35,137073.0,38.7
0,4,10,19,8528,77205.0,37.1
0,4,78,13,689,73881.0,35.4
0,4,6,27,19275,66772.0,36.5
0,4,5,12,4866,44898.0,40.0
0,4,94,23,1801,33351.0,34.7
0,4,40,32,212,98324.0,28.7
0,4,34,74,117,126204.0,36.3
0,4,32,24,429,85872.0,33.7
0,4,50,20,19,58653.0,37.6
0,4,25,16,967,61031.0,33.4
0,4,100,7,3,28243.0,45.8
0,4,18,33,21149,58237.0,38.1
0,4,20,11,4980,85962.0,41.8
0,4,111,5,23,119917.0,43.8
0,4,107,17,59,93520.0,37.3
0,4,30,29,645,63956.0,34.1
0,4,49,32,12,129501.0,36.0
0,4,88,21,468,74233.0,34.1
0,4,26,14,1241,65925.0,30.4
0,4,123,6,1,165632.0,41.6
0,4,9,20,12755,43022.0,32.4
0,4,104,31,47,174240.0,37.3
0,4,33,32,422,92476.0,34.6
0,4,62,25,21,189076.0,38.4
0,4,22,1,1030,0.0,0.0
0,4,122,10,1000,135323.0,41.4
0,4,101,10,1000,93267.0,33.3
0,5,44,42,134,141055.0,31.5
0,5,103,27,63,68981.0,39.3
0,5,28,9,1822,50095.0,34.8
0,5,105,30,21,200852.0,40.1
0,5,13,21,17728,49348.0,34.2
0,5,71,24,217,111325.0,34.3
0,5,7,11,2419,72789.0,41.1
0,5,46,45,39,136982.0,29.9
0,5,48,39,14,130442.0,28.9
0,5,19,25,25288,221922.0,39.9
0,5,41,29,43,55492.0,30.3
0,5,14,26,34415,16368.0,33.2
0,5,67,47,14,138643.0,37.8
0,5,17,8,23353,97402.0,38.4
0,5,61,30,31,150931.0,39.9
0,5,102,27,162,154987.0,35.5
0,5,110,37,730,142289.0,35.8
0,5,108,37,4574,139088.0,37.1
0,5,75,63,23,185182.0,33.0
0,5,73,33,35,94149.0,32.3
0,5,60,25,13,109876.0,43.7
0,5,68,20,29,125011.0,39.4
0,5,79,18,153,75318.0,29.1
0,5,23,27,6404,59777.0,34.5
0,5,42,20,21,139743.0,29.4
0,5,115,52,1973,180562.0,35.0
0,5,52,45,13,131423.0,32.3
0,5,122,18,8,135323.0,41.4
0,5,1,7,10592,88716.0,34.0
0,5,72,38,81,151258.0,33.3
0,5,109,26,94,250162.0,42.8
0,5,24,17,9910,124447.0,43.4
0,5,81,28,145,67371.0,33.2
0,5,90,23,1524,124082.0,30.9
0,5,112,16,358,114637.0,42.1
0,5,43,46,31,189556.0,34.2
0,5,84,13,2983,66385.0,35.0
0,5,47,38,23,144341.0,35.6
0,5,77,22,214,127627.0,34.2
0,5,101,13,1,93267.0,33.3
0,5,83,35,92,135837.0,30.4
0,5,113,33,14953,239699.0,35.9
0,5,120,27,87,172369.0,35.9
0,5,70,37,216,162030.0,34.3
0,5,69,16,8,88367.0,37.1
0,5,66,23,107,164842.0,27.9
0,5,114,41,4879,172468.0,35.1
0,5,76,9,885,42463.0,36.5
0,5,63,21,27,116657.0,38.6
0,5,45,14,2,122417.0,42.9
0,5,106,37,27,137073.0,38.7
0,5,10,14,8591,77205.0,37.1
0,5,78,10,1133,73881.0,35.4
0,5,6,17,15787,66772.0,36.5
0,5,5,16,4840,44898.0,40.0
0,5,94,13,1200,33351.0,34.7
0,5,40,31,259,98324.0,28.7
0,5,34,38,109,126204.0,36.3
0,5,32,20,631,85872.0,33.7
0,5,50,32,16,58653.0,37.6
0,5,25,14,1458,61031.0,33.4
0,5,18,17,21508,58237.0,38.1
0,5,20,12,10279,85962.0,41.8
0,5,111,8,41,119917.0,43.8
0,5,107,13,83,93520.0,37.3
0,5,30,26,882,63956.0,34.1
0,5,49,16,4,129501.0,36.0
0,5,88,8,403,74233.0,34.1
0,5,26,10,1585,65925.0,30.4
0,5,123,7,4,165632.0,41.6
0,5,9,16,12012,43022.0,32.4
0,5,104,31,45,174240.0,37.3
0,5,33,28,517,92476.0,34.6
0,5,62,22,12,189076.0,38.4
0,5,22,2,3504,0.0,0.0
0,5,100,10,1000,28243.0,45.8
0,6,44,38,208,141055.0,31.5
0,6,103,34,177,68981.0,39.3
0,6,28,22,3399,50095.0,34.8
0,6,105,39,72,200852.0,40.1
0,6,13,22,45309,49348.0,34.2
0,6,71,35,246,111325.0,34.3
0,6,7,7,3488,72789.0,41.1
0,6,46,49,63,136982.0,29.9
0,6,48,43,15,130442.0,28.9
0,6,19,19,75459,221922.0,39.9
0,6,41,21,20,55492.0,30.3
0,6,14,41,100607,16368.0,33.2
0,6,67,41,13,138643.0,37.8
0,6,17,17,61126,97402.0,38.4
0,6,61,23,35,150931.0,39.9
0,6,102,24,359,154987.0,35.5
0,6,110,31,812,142289.0,35.8
0,6,108,36,8086,139088.0,37.1
0,6,75,69,30,185182.0,33.0
0,6,73,55,32,94149.0,32.3
0,6,60,19,5,109876.0,43.7
0,6,68,19,67,125011.0,39.4
0,6,79,29,143,75318.0,29.1
0,6,23,34,16189,59777.0,34.5
0,6,42,29,34,139743.0,29.4
0,6,115,47,3931,180562.0,35.0
0,6,52,50,19,131423.0,32.3
0,6,122,22,3,135323.0,41.4
0,6,1,11,28586,88716.0,34.0
0,6,72,22,192,151258.0,33.3
0,6,109,30,109,250162.0,42.8
0,6,24,19,19659,124447.0,43.4
0,6,81,40,123,67371.0,33.2
0,6,90,22,1285,124082.0,30.9
0,6,112,5,624,114637.0,42.1
0,6,43,53,36,189556.0,34.2
0,6,84,15,6314,66385.0,35.0
0,6,47,46,15,144341.0,35.6
0,6,77,46,262,127627.0,34.2
0,6,83,28,79,135837.0,30.4
0,6,113,41,26401,239699.0,35.9
0,6,120,36,99,172369.0,35.9
0,6,70,32,291,162030.0,34.3
0,6,69,30,11,88367.0,37.1
0,6,66,18,83,164842.0,27.9
0,6,114,45,7472,172468.0,35.1
0,6,76,11,2058,42463.0,36.5
0,6,63,18,42,116657.0,38.6
0,6,106,24,59,137073.0,38.7
0,6,10,8,23366,77205.0,37.1
0,6,78,22,1602,73881.0,35.4
0,6,6,19,33200,66772.0,36.5
0,6,5,8,9950,44898.0,40.0
0,6,94,20,1280,33351.0,34.7
0,6,40,34,358,98324.0,28.7
0,6,34,25,122,126204.0,36.3
0,6,32,36,1306,85872.0,33.7
0,6,50,24,16,58653.0,37.6
0,6,25,25,3294,61031.0,33.4
0,6,100,17,6,28243.0,45.8
0,6,18,19,41866,58237.0,38.1
0,6,20,9,27211,85962.0,41.8
0,6,111,12,27,119917.0,43.8
0,6,107,29,119,93520.0,37.3
0,6,30,11,1290,63956.0,34.1
0,6,49,30,36,129501.0,36.0
0,6,88,13,626,74233.0,34.1
0,6,26,13,2504,65925.0,30.4
0,6,123,9,4,165632.0,41.6
0,6,9,14,22437,43022.0,32.4
0,6,104,29,41,174240.0,37.3
0,6,33,19,734,92476.0,34.6
0,6,62,27,23,189076.0,38.4
0,6,22,0,9508,0.0,0.0
0,6,101,10,1000,93267.0,33.3
0,6,45,10,1000,122417.0,42.9
0,7,44,55,308,141055.0,31.5
0,7,103,77,208,68981.0,39.3
0,7,28,25,6251,50095.0,34.8
0,7,105,73,48,200852.0,40.1
0,7,13,60,80134,49348.0,34.2
0,7,71,59,269,111325.0,34.3
0,7,7,27,5262,72789.0,41.1
0,7,46,68,54,136982.0,29.9
0,7,48,50,17,130442.0,28.9
0,7,19,45,141682,221922.0,39.9
0,7,41,66,22,55492.0,30.3
0,7,14,46,129706,16368.0,33.2
0,7,67,77,7,138643.0,37.8
0,7,17,13,121315,97402.0,38.4
0,7,61,46,43,150931.0,39.9
0,7,102,50,301,154987.0,35.5
0,7,110,42,618,142289.0,35.8
0,7,108,53,8844,139088.0,37.1
0,7,75,120,32,185182.0,33.0
0,7,73,74,43,94149.0,32.3
0,7,60,45,8,109876.0,43.7
0,7,68,27,75,125011.0,39.4
0,7,79,51,198,75318.0,29.1
0,7,23,44,25869,59777.0,34.5
0,7,42,53,55,139743.0,29.4
0,7,115,62,21542,180562.0,35.0
0,7,52,58,53,131423.0,32.3
0,7,122,47,8,135323.0,41.4
0,7,1,38,51161,88716.0,34.0
0,7,72,31,196,151258.0,33.3
0,7,109,53,95,250162.0,42.8
0,7,24,34,33909,124447.0,43.4
0,7,81,57,112,67371.0,33.2
0,7,90,49,1166,124082.0,30.9
0,7,112,20,684,114637.0,42.1
0,7,43,65,60,189556.0,34.2
0,7,84,34,9502,66385.0,35.0
0,7,47,90,11,144341.0,35.6
0,7,77,56,227,127627.0,34.2
0,7,101,30,1,93267.0,33.3
0,7,83,56,62,135837.0,30.4
0,7,113,84,28396,239699.0,35.9
0,7,120,60,91,172369.0,35.9
0,7,70,51,476,162030.0,34.3
0,7,69,46,7,88367.0,37.1
0,7,66,27,90,164842.0,27.9
0,7,114,64,7987,172468.0,35.1
0,7,76,13,3637,42463.0,36.5
0,7,63,34,45,116657.0,38.6
0,7,45,54,13,122417.0,42.9
0,7,106,52,68,137073.0,38.7
0,7,10,18,37449,77205.0,37.1
0,7,78,23,2020,73881.0,35.4
0,7,6,15,52416,66772.0,36.5
0,7,5,16,16772,44898.0,40.0
0,7,94,29,1341,33351.0,34.7
0,7,40,83,372,98324.0,28.7
0,7,34,39,286,126204.0,36.3
0,7,32,50,2228,85872.0,33.7
0,7,50,45,50,58653.0,37.6
0,7,25,47,5975,61031.0,33.4
0,7,100,22,8,28243.0,45.8
0,7,18,36,74632,58237.0,38.1
0,7,20,19,46868,85962.0,41.8
0,7,111,16,42,119917.0,43.8
0,7,107,34,71,93520.0,37.3
0,7,30,25,1897,63956.0,34.1
0,7,49,54,37,129501.0,36.0
0,7,88,33,694,74233.0,34.1
0,7,26,20,5753,65925.0,30.4
0,7,123,18,3,165632.0,41.6
0,7,9,37,28509,43022.0,32.4
0,7,104,54,78,174240.0,37.3
0,7,33,32,1377,92476.0,34.6
0,7,62,48,9,189076.0,38.4
0,7,22,1,22818,0.0,0.0
0,8,44,109,166,141055.0,31.5
0,8,103,94,167,68981.0,39.3
0,8,28,53,5880,50095.0,34.8
0,8,105,99,34,200852.0,40.1
0,8,13,84,95808,49348.0,34.2
0,8,71,85,220,111325.0,34.3
0,8,7,45,5928,72789.0,41.1
0,8,46,103,62,136982.0,29.9
0,8,48,94,7,130442.0,28.9
0,8,19,90,157839,221922.0,39.9
0,8,41,82,34,55492.0,30.3
0,8,14,97,145925,16368.0,33.2
0,8,67,130,10,138643.0,37.8
0,8,17,55,164034,97402.0,38.4
0,8,61,81,63,150931.0,39.9
0,8,102,82,284,154987.0,35.5
0,8,110,67,509,142289.0,35.8
0,8,108,69,7928,139088.0,37.1
0,8,75,171,21,185182.0,33.0
0,8,73,106,31,94149.0,32.3
0,8,60,81,22,109876.0,43.7
0,8,68,50,41,125011.0,39.4
0,8,79,88,151,75318.0,29.1
0,8,23,79,25196,59777.0,34.5
0,8,42,83,33,139743.0,29.4
0,8,115,73,37511,180562.0,35.0
0,8,52,106,38,131423.0,32.3
0,8,122,76,7,135323.0,41.4
0,8,1,82,68225,88716.0,34.0
0,8,72,91,228,151258.0,33.3
0,8,109,94,103,250162.0,42.8
0,8,24,52,38974,124447.0,43.4
0,8,81,75,87,67371.0,33.2
0,8,90,89,1234,124082.0,30.9
0,8,112,56,716,114637.0,42.1
0,8,43,143,46,189556.0,34.2
0,8,84,53,9360,66385.0,35.0
0,8,47,121,5,144341.0,35.6
0,8,77,99,200,127627.0,34.2
0,8,101,56,10,93267.0,33.3
0,8,83,88,57,135837.0,30.4
0,8,113,100,21462,239699.0,35.9
0,8,120,103,91,172369.0,35.9
0,8,70,83,368,162030.0,34.3
0,8,69,54,10,88367.0,37.1
0,8,66,51,49,164842.0,27.9
0,8,114,108,6037,172468.0,35.1
0,8,76,49,4263,42463.0,36.5
0,8,63,53,31,116657.0,38.6
0,8,45,78,17,122417.0,42.9
0,8,106,67,74,137073.0,38.7
0,8,10,26,52904,77205.0,37.1
0,8,78,47,2217,73881.0,35.4
0,8,6,35,65648,66772.0,36.5
0,8,5,42,22917,44898.0,40.0
0,8,94,68,1606,33351.0,34.7
0,8,40,99,297,98324.0,28.7
0,8,34,73,229,126204.0,36.3
0,8,32,73,1533,85872.0,33.7
0,8,50,58,59,58653.0,37.6
0,8,25,97,4909,61031.0,33.4
0,8,100,33,4,28243.0,45.8
0,8,18,82,101430,58237.0,38.1
0,8,20,54,50885,85962.0,41.8
0,8,111,48,33,119917.0,43.8
0,8,107,47,100,93520.0,37.3
0,8,30,31,2220,63956.0,34.1
0,8,49,71,24,129501.0,36.0
0,8,88,49,977,74233.0,34.1
0,8,26,33,6653,65925.0,30.4
0,8,123,34,17,165632.0,41.6
0,8,9,46,27723,43022.0,32.4
0,8,104,76,62,174240.0,37.3
0,8,33,47,1333,92476.0,34.6
0,8,62,65,31,189076.0,38.4
0,8,22,3,28502,0.0,0.0
0,9,44,135,76,141055.0,31.5
0,9,103,101,82,68981.0,39.3
0,9,28,53,2763,50095.0,34.8
0,9,105,111,42,200852.0,40.1
0,9,13,96,92189,49348.0,34.2
0,9,71,91,124,111325.0,34.3
0,9,7,60,6311,72789.0,41.1
0,9,46,91,40,136982.0,29.9
0,9,48,96,13,130442.0,28.9
0,9,19,104,137705,221922.0,39.9
0,9,41,94,8,55492.0,30.3
0,9,14,127,161574,16368.0,33.2
0,9,67,101,7,138643.0,37.8
0,9,17,68,163177,97402.0,38.4
0,9,61,80,45,150931.0,39.9
0,9,102,70,240,154987.0,35.5
0,9,110,67,380,142289.0,35.8
0,9,108,71,4533,139088.0,37.1
0,9,75,181,17,185182.0,33.0
0,9,73,122,34,94149.0,32.3
0,9,60,82,12,109876.0,43.7
0,9,68,69,31,125011.0,39.4
0,9,79,105,106,75318.0,29.1
0,9,23,51,18613,59777.0,34.5
0,9,42,60,7,139743.0,29.4
0,9,115,124,51896,180562.0,35.0
0,9,52,96,32,131423.0,32.3
0,9,122,70,13,135323.0,41.4
0,9,1,89,62744,88716.0,34.0
0,9,72,54,141,151258.0,33.3
0,9,109,123,68,250162.0,42.8
0,9,24,80,33257,124447.0,43.4
0,9,81,70,37,67371.0,33.2
0,9,90,86,1213,124082.0,30.9
0,9,112,40,410,114637.0,42.1
0,9,43,147,35,189556.0,34.2
0,9,84,72,6377,66385.0,35.0
