0,1,67.0,49
0,1,68.0,77
0,1,69.0,18
0,1,70.0,239
0,1,71.0,428
0,1,72.0,162
0,1,73.0,112
0,1,75.0,66
0,1,76.0,662
0,1,77.0,763
0,1,78.0,2370
0,1,79.0,681
0,1,81.0,781
0,1,83.0,676
0,1,84.0,3313
0,1,88.0,1452
0,1,90.0,7588
0,1,94.0,4250
0,1,100.0,1
0,1,101.0,6
0,1,102.0,188
0,1,103.0,48
0,1,104.0,124
0,1,105.0,9
0,1,106.0,38
0,1,107.0,86
0,1,108.0,4213
0,1,109.0,88
0,1,110.0,945
0,1,111.0,34
0,1,112.0,253
0,1,113.0,12177
0,1,114.0,4415
0,1,115.0,3164
0,1,120.0,40
0,1,122.0,9
0,1,123.0,5
0,2,1.0,7470
0,2,5.0,9737
0,2,6.0,35777
0,2,7.0,5006
0,2,9.0,20258
0,2,10.0,14390
0,2,13.0,15507
0,2,14.0,26637
0,2,17.0,17301
0,2,18.0,25016
0,2,19.0,7982
0,2,20.0,5049
0,2,22.0,709
0,2,23.0,2180
0,2,24.0,3896
0,2,25.0,944
0,2,26.0,1401
0,2,28.0,1115
0,2,30.0,721
0,2,32.0,520
0,2,33.0,509
0,2,34.0,230
0,2,40.0,193
0,2,41.0,27
0,2,42.0,22
0,2,43.0,42
0,2,44.0,56
0,2,45.0,8
0,2,46.0,45
0,2,47.0,22
0,2,48.0,12
0,2,49.0,23
0,2,50.0,32
0,2,52.0,15
0,2,60.0,5
0,2,61.0,37
0,2,62.0,11
0,2,63.0,50
0,2,66.0,58
0,2,67.0,43
0,2,68.0,65
0,2,69.0,10
0,2,70.0,223
0,2,71.0,215
0,2,72.0,100
0,2,73.0,64
0,2,75.0,48
0,2,76.0,396
0,2,77.0,402
0,2,78.0,1474
0,2,79.0,469
0,2,81.0,619
0,2,83.0,482
0,2,84.0,1840
0,2,88.0,964
0,2,90.0,5983
0,2,94.0,3096
0,2,100.0,2
0,2,101.0,8
0,2,102.0,62
0,2,103.0,40
0,2,104.0,50
0,2,105.0,11
0,2,106.0,44
0,2,107.0,29
0,2,108.0,3341
0,2,109.0,102
0,2,110.0,927
0,2,111.0,4
0,2,112.0,220
0,2,113.0,3844
0,2,114.0,3424
0,2,115.0,1165
0,2,120.0,32
0,2,122.0,3
0,2,123.0,1
0,3,1.0,4859
0,3,5.0,6333
0,3,6.0,25828
0,3,7.0,3329
0,3,9.0,14753
0,3,10.0,10497
0,3,13.0,10130
0,3,14.0,14871
0,3,17.0,11332
0,3,18.0,19290
0,3,19.0,5531
0,3,20.0,3236
0,3,22.0,516
0,3,23.0,1812
0,3,24.0,2992
0,3,25.0,808
0,3,26.0,1035
0,3,28.0,753
0,3,30.0,466
0,3,32.0,370
0,3,33.0,312
0,3,34.0,126
0,3,40.0,147
0,3,41.0,33
0,3,42.0,11
0,3,43.0,25
0,3,44.0,84
0,3,45.0,11
0,3,46.0,68
0,3,47.0,19
0,3,48.0,11
0,3,49.0,13
0,3,50.0,10
0,3,52.0,37
0,3,60.0,7
0,3,61.0,9
0,3,62.0,22
0,3,63.0,25
0,3,66.0,46
0,3,67.0,18
0,3,68.0,22
0,3,69.0,14
0,3,70.0,107
0,3,71.0,189
0,3,72.0,89
0,3,73.0,40
0,3,75.0,22
0,3,76.0,294
0,3,77.0,253
0,3,78.0,740
0,3,79.0,301
0,3,81.0,471
0,3,83.0,355
0,3,84.0,1134
0,3,88.0,567
0,3,90.0,4375
0,3,94.0,2027
0,3,101.0,16
0,3,102.0,70
0,3,103.0,19
0,3,104.0,78
0,3,105.0,5
0,3,106.0,25
0,3,107.0,56
0,3,108.0,2612
0,3,109.0,69
0,3,110.0,666
0,3,111.0,22
0,3,112.0,125
0,3,113.0,1669
0,3,114.0,2495
0,3,115.0,1038
0,3,120.0,57
0,3,122.0,6
0,3,123.0,5
0,4,1.0,6030
0,4,5.0,5106
0,4,6.0,19231
0,4,7.0,2544
0,4,9.0,12902
0,4,10.0,8775
0,4,13.0,11793
0,4,14.0,18383
0,4,17.0,13402
0,4,18.0,21228
0,4,19.0,9572
0,4,20.0,5119
0,4,22.0,952
0,4,23.0,2955
0,4,24.0,4403
0,4,25.0,963
0,4,26.0,1240
0,4,28.0,1016
0,4,30.0,643
0,4,32.0,439
0,4,33.0,421
0,4,34.0,119
0,4,40.0,211
0,4,41.0,34
0,4,42.0,26
0,4,43.0,43
0,4,44.0,99
0,4,45.0,1
0,4,46.0,64
0,4,47.0,38
0,4,48.0,21
0,4,49.0,12
0,4,50.0,19
0,4,52.0,18
0,4,60.0,6
0,4,61.0,25
0,4,62.0,18
0,4,63.0,25
0,4,66.0,75
0,4,67.0,20
0,4,68.0,32
0,4,69.0,17
0,4,70.0,139
0,4,71.0,186
0,4,72.0,51
0,4,73.0,35
0,4,75.0,15
0,4,76.0,365
0,4,77.0,220
0,4,78.0,673
0,4,79.0,234
0,4,81.0,320
0,4,83.0,252
0,4,84.0,1540
0,4,88.0,445
0,4,90.0,3543
0,4,94.0,1798
0,4,100.0,3
0,4,102.0,94
0,4,103.0,30
0,4,104.0,48
0,4,105.0,14
0,4,106.0,35
0,4,107.0,59
0,4,108.0,3699
0,4,109.0,51
0,4,110.0,1011
0,4,111.0,23
0,4,112.0,110
0,4,113.0,1844
0,4,114.0,4087
0,4,115.0,1685
0,4,120.0,55
0,4,123.0,1
0,5,1.0,10498
0,5,5.0,5194
0,5,6.0,15689
0,5,7.0,1989
0,5,9.0,12437
0,5,10.0,9090
0,5,13.0,17864
0,5,14.0,33837
0,5,17.0,23033
0,5,18.0,21535
0,5,19.0,25294
0,5,20.0,10452
0,5,22.0,3348
0,5,23.0,6514
0,5,24.0,9841
0,5,25.0,1467
0,5,26.0,1582
0,5,28.0,1831
0,5,30.0,864
0,5,32.0,629
0,5,33.0,528
0,5,34.0,109
0,5,40.0,266
0,5,41.0,38
0,5,42.0,26
0,5,43.0,31
0,5,44.0,134
0,5,45.0,2
0,5,46.0,39
0,5,47.0,23
0,5,48.0,14
0,5,49.0,4
0,5,50.0,16
0,5,52.0,13
0,5,60.0,12
0,5,61.0,37
0,5,62.0,12
0,5,63.0,27
0,5,66.0,103
0,5,67.0,14
0,5,68.0,29
0,5,69.0,11
0,5,70.0,215
0,5,71.0,218
0,5,72.0,81
0,5,73.0,35
0,5,75.0,20
0,5,76.0,878
0,5,77.0,216
0,5,78.0,1119
0,5,79.0,154
0,5,81.0,141
0,5,83.0,93
0,5,84.0,3005
0,5,88.0,397
0,5,90.0,1530
0,5,94.0,1198
0,5,101.0,1
0,5,102.0,166
0,5,103.0,58
0,5,104.0,48
0,5,105.0,21
0,5,106.0,27
0,5,107.0,84
0,5,108.0,4414
0,5,109.0,94
0,5,110.0,733
0,5,111.0,41
0,5,112.0,358
0,5,113.0,14953
0,5,114.0,5050
0,5,115.0,1958
0,5,120.0,87
0,5,122.0,8
0,5,123.0,4
0,6,1.0,28406
0,6,5.0,10563
0,6,6.0,32993
0,6,7.0,2750
0,6,9.0,23302
0,6,10.0,25769
0,6,13.0,45772
0,6,14.0,97716
0,6,17.0,60597
0,6,18.0,41977
0,6,19.0,75667
0,6,20.0,27424
0,6,22.0,8926
0,6,23.0,16455
0,6,24.0,19642
0,6,25.0,3324
0,6,26.0,2488
0,6,28.0,3411
0,6,30.0,1286
0,6,32.0,1283
0,6,33.0,739
0,6,34.0,117
0,6,40.0,360
0,6,41.0,20
0,6,42.0,34
0,6,43.0,36
0,6,44.0,209
0,6,46.0,63
0,6,47.0,15
0,6,48.0,15
0,6,49.0,35
0,6,50.0,16
0,6,52.0,20
0,6,60.0,5
0,6,61.0,33
0,6,62.0,22
0,6,63.0,44
0,6,66.0,88
0,6,67.0,13
0,6,68.0,63
0,6,69.0,11
0,6,70.0,290
0,6,71.0,245
0,6,72.0,197
0,6,73.0,30
0,6,75.0,31
0,6,76.0,2030
0,6,77.0,267
0,6,78.0,1560
0,6,79.0,149
0,6,81.0,129
0,6,83.0,78
0,6,84.0,6380
0,6,88.0,617
0,6,90.0,1290
0,6,94.0,1277
0,6,100.0,6
0,6,102.0,361
0,6,103.0,176
0,6,104.0,41
0,6,105.0,72
0,6,106.0,59
0,6,107.0,119
0,6,108.0,7824
0,6,109.0,109
0,6,110.0,821
0,6,111.0,27
0,6,112.0,620
0,6,113.0,26402
0,6,114.0,7729
0,6,115.0,3922
0,6,120.0,99
0,6,122.0,3
0,6,123.0,4
0,7,1.0,50768
0,7,5.0,17475
0,7,6.0,52115
0,7,7.0,4322
0,7,9.0,29071
0,7,10.0,40447
0,7,13.0,81934
0,7,14.0,125721
0,7,17.0,120724
0,7,18.0,74792
0,7,19.0,142408
0,7,20.0,47274
0,7,22.0,21297
0,7,23.0,26271
0,7,24.0,33891
0,7,25.0,6038
0,7,26.0,5698
0,7,28.0,6285
0,7,30.0,1879
0,7,32.0,2189
0,7,33.0,1402
0,7,34.0,280
0,7,40.0,376
0,7,41.0,21
0,7,42.0,56
0,7,43.0,60
0,7,44.0,311
0,7,45.0,14
0,7,46.0,50
0,7,47.0,11
0,7,48.0,18
0,7,49.0,36
0,7,50.0,50
0,7,52.0,53
0,7,60.0,8
0,7,61.0,43
0,7,62.0,8
0,7,63.0,44
0,7,66.0,96
0,7,67.0,7
0,7,68.0,75
0,7,69.0,7
0,7,70.0,474
0,7,71.0,275
0,7,72.0,200
0,7,73.0,41
0,7,75.0,32
0,7,76.0,3597
0,7,77.0,232
0,7,78.0,1976
0,7,79.0,203
0,7,81.0,115
0,7,83.0,64
0,7,84.0,9580
0,7,88.0,682
0,7,90.0,1164
0,7,94.0,1339
0,7,100.0,8
0,7,101.0,1
0,7,102.0,313
0,7,103.0,187
0,7,104.0,79
0,7,105.0,48
0,7,106.0,68
0,7,107.0,74
0,7,108.0,8566
0,7,109.0,93
0,7,110.0,618
0,7,111.0,42
0,7,112.0,685
0,7,113.0,28402
0,7,114.0,8275
0,7,115.0,21513
0,7,120.0,91
0,7,122.0,8
0,7,123.0,3
0,8,1.0,67719
0,8,5.0,23748
0,8,6.0,65024
0,8,7.0,4968
0,8,9.0,27905
0,8,10.0,54391
0,8,13.0,97851
0,8,14.0,144645
0,8,17.0,162852
0,8,18.0,101112
0,8,19.0,158734
0,8,20.0,51483
0,8,22.0,26730
0,8,23.0,25833
0,8,24.0,38989
0,8,25.0,4927
0,8,26.0,6590
0,8,28.0,5913
0,8,30.0,2194
0,8,32.0,1539
0,8,33.0,1355
0,8,34.0,232
0,8,40.0,296
0,8,41.0,33
0,8,42.0,34
0,8,43.0,46
0,8,44.0,168
0,8,45.0,17
0,8,46.0,58
0,8,47.0,4
0,8,48.0,7
0,8,49.0,24
0,8,50.0,59
0,8,52.0,39
0,8,60.0,22
0,8,61.0,64
0,8,62.0,31
0,8,63.0,31
0,8,66.0,54
0,8,67.0,10
0,8,68.0,41
0,8,69.0,10
0,8,70.0,365
0,8,71.0,217
0,8,72.0,231
0,8,73.0,31
0,8,75.0,21
0,8,76.0,4232
0,8,77.0,202
0,8,78.0,2162
0,8,79.0,150
0,8,81.0,83
0,8,83.0,58
0,8,84.0,9454
0,8,88.0,966
0,8,90.0,1245
0,8,94.0,1579
0,8,100.0,4
0,8,101.0,10
0,8,102.0,287
0,8,103.0,163
0,8,104.0,63
0,8,105.0,34
0,8,106.0,74
0,8,107.0,101
0,8,108.0,7771
0,8,109.0,102
0,8,110.0,510
0,8,111.0,34
0,8,112.0,713
0,8,113.0,21464
0,8,114.0,6185
0,8,115.0,37501
0,8,120.0,91
0,8,122.0,7
0,8,123.0,17
0,9,1.0,62305
0,9,5.0,26173
0,9,6.0,73606
0,9,7.0,5064
0,9,9.0,34329
0,9,10.0,61800
0,9,13.0,94081
0,9,14.0,159538
0,9,17.0,162040
0,9,18.0,108390
0,9,19.0,138526
0,9,20.0,52788
0,9,22.0,22232
0,9,23.0,19135
0,9,24.0,33224
0,9,25.0,2307
0,9,26.0,4538
0,9,28.0,2790
0,9,30.0,1520
0,9,32.0,700
0,9,33.0,1094
0,9,34.0,157
0,9,40.0,216
0,9,41.0,7
0,9,42.0,7
0,9,43.0,35
0,9,44.0,77
0,9,45.0,6
0,9,46.0,42
0,9,47.0,19
0,9,48.0,13
0,9,49.0,15
0,9,50.0,34
0,9,52.0,32
0,9,60.0,12
0,9,61.0,45
0,9,62.0,22
0,9,63.0,3
0,9,66.0,87
0,9,67.0,7
0,9,68.0,31
0,9,69.0,22
0,9,70.0,258
0,9,71.0,124
0,9,72.0,142
0,9,73.0,34
0,9,75.0,17
0,9,76.0,2744
0,9,77.0,163
0,9,78.0,1453
0,9,79.0,104
0,9,81.0,36
0,9,83.0,52
0,9,84.0,6428
0,9,88.0,860
0,9,90.0,1221
0,9,94.0,1529
0,9,100.0,4
0,9,101.0,19
0,9,102.0,244
0,9,103.0,81
0,9,104.0,54
0,9,105.0,42
0,9,106.0,27
0,9,107.0,96
0,9,108.0,4368
0,9,109.0,69
0,9,110.0,380
0,9,111.0,64
0,9,112.0,407
0,9,113.0,13943
0,9,114.0,3283
0,9,115.0,51917
0,9,120.0,84
0,9,122.0,13
0,9,123.0,9
0,10,1.0,53874
0,10,5.0,24708
0,10,6.0,58733
0,10,7.0,4098
0,10,9.0,32521
0,10,10.0,49436
0,10,13.0,84557
0,10,14.0,147362
0,10,17.0,156842
0,10,18.0,103792
0,10,19.0,128166
0,10,20.0,53157
0,10,22.0,22961
0,10,23.0,16955
0,10,24.0,31184
0,10,25.0,1897
0,10,26.0,3605
0,10,28.0,2225
0,10,30.0,942
0,10,32.0,423
0,10,33.0,764
0,10,34.0,118
0,10,40.0,204
0,10,41.0,9
0,10,42.0,15
0,10,43.0,25
0,10,44.0,56
0,10,45.0,18
0,10,46.0,21
0,10,47.0,4
0,10,48.0,2
0,10,49.0,35
0,10,50.0,22
0,10,52.0,19
0,10,60.0,4
0,10,61.0,19
0,10,62.0,10
0,10,63.0,9
0,10,66.0,73
0,10,67.0,21
0,10,68.0,28
0,10,69.0,11
0,10,70.0,96
0,10,71.0,67
0,10,72.0,58
0,10,73.0,26
0,10,75.0,26
0,10,76.0,1469
0,10,77.0,135
0,10,78.0,922
0,10,79.0,111
0,10,81.0,51
0,10,83.0,53
0,10,84.0,3944
0,10,88.0,579
0,10,90.0,918
0,10,94.0,1379
0,10,100.0,3
0,10,101.0,8
0,10,102.0,180
0,10,103.0,86
0,10,104.0,46
0,10,105.0,29
0,10,106.0,52
0,10,107.0,47
0,10,108.0,3836
0,10,109.0,78
0,10,110.0,339
0,10,111.0,85
0,10,112.0,251
0,10,113.0,17346
0,10,114.0,2648
0,10,115.0,54414
0,10,120.0,117
0,10,122.0,5
0,11,1.0,60390
0,11,5.0,27486
0,11,6.0,53840
0,11,7.0,3745
0,11,9.0,28218
0,11,10.0,48540
0,11,13.0,82583
0,11,14.0,149173
0,11,17.0,173311
0,11,18.0,103391
0,11,19.0,127506
0,11,20.0,54792
0,11,22.0,26146
0,11,23.0,17319
0,11,24.0,30487
0,11,25.0,1958
0,11,26.0,4769
0,11,28.0,2281
0,11,30.0,844
0,11,32.0,461
0,11,33.0,784
0,11,34.0,129
0,11,40.0,216
0,11,41.0,17
0,11,42.0,25
0,11,43.0,25
0,11,44.0,96
0,11,45.0,12
0,11,46.0,29
0,11,47.0,2
0,11,48.0,4
0,11,49.0,31
0,11,50.0,34
0,11,52.0,19
0,11,60.0,16
0,11,61.0,8
0,11,62.0,9
0,11,63.0,23
0,11,66.0,69
0,11,67.0,3
0,11,68.0,16
0,11,69.0,15
0,11,70.0,91
0,11,71.0,56
0,11,72.0,89
0,11,73.0,32
0,11,75.0,13
0,11,76.0,1138
0,11,77.0,101
0,11,78.0,850
0,11,79.0,107
0,11,81.0,52
0,11,83.0,32
0,11,84.0,3926
0,11,88.0,424
0,11,90.0,1105
0,11,94.0,1488
0,11,100.0,2
0,11,101.0,16
0,11,102.0,234
0,11,103.0,92
0,11,104.0,77
0,11,105.0,21
0,11,106.0,69
0,11,107.0,54
0,11,108.0,3918
0,11,109.0,98
0,11,110.0,309
0,11,111.0,57
0,11,112.0,194
0,11,113.0,20989
0,11,114.0,2541
0,11,115.0,50568
0,11,120.0,99
0,11,122.0,2
0,11,123.0,2
0,12,1.0,65367
0,12,5.0,30953
0,12,6.0,57755
0,12,7.0,3544
0,12,9.0,28753
0,12,10.0,51622
0,12,13.0,90165
0,12,14.0,151400
0,12,17.0,187411
0,12,18.0,105540
0,12,19.0,131340
0,12,20.0,57166
0,12,22.0,30563
0,12,23.0,17161
0,12,24.0,30666
0,12,25.0,2115
0,12,26.0,5418
0,12,28.0,2371
0,12,30.0,933
0,12,32.0,580
0,12,33.0,881
0,12,34.0,171
0,12,40.0,303
0,12,41.0,8
0,12,42.0,8
0,12,43.0,19
0,12,44.0,63
0,12,45.0,4
0,12,46.0,24
0,12,47.0,13
0,12,48.0,14
0,12,49.0,21
0,12,50.0,35
0,12,52.0,22
0,12,60.0,12
0,12,61.0,23
0,12,62.0,12
0,12,63.0,19
0,12,66.0,66
0,12,67.0,19
0,12,68.0,39
0,12,69.0,5
0,12,70.0,134
0,12,71.0,109
0,12,72.0,61
0,12,73.0,12
0,12,75.0,27
0,12,76.0,852
0,12,77.0,134
0,12,78.0,751
0,12,79.0,107
0,12,81.0,61
0,12,83.0,47
0,12,84.0,4238
0,12,88.0,476
0,12,90.0,1231
0,12,94.0,1599
0,12,100.0,1
0,12,101.0,6
0,12,102.0,241
0,12,103.0,151
0,12,104.0,35
0,12,105.0,23
0,12,106.0,69
0,12,107.0,75
0,12,108.0,3847
0,12,109.0,136
0,12,110.0,256
0,12,111.0,53
0,12,112.0,190
0,12,113.0,21878
0,12,114.0,2505
0,12,115.0,43647
0,12,120.0,104
0,12,122.0,15
0,12,123.0,6
0,13,1.0,67826
0,13,5.0,33835
0,13,6.0,59912
0,13,7.0,3415
0,13,9.0,28524
0,13,10.0,50937
0,13,13.0,93047
0,13,14.0,149165
0,13,17.0,187058
0,13,18.0,103982
0,13,19.0,126414
0,13,20.0,56378
0,13,22.0,30716
0,13,23.0,16739
0,13,24.0,29681
0,13,25.0,2303
0,13,26.0,5355
0,13,28.0,2866
0,13,30.0,884
0,13,32.0,511
0,13,33.0,796
0,13,34.0,160
0,13,40.0,277
0,13,41.0,8
0,13,42.0,6
0,13,43.0,43
0,13,44.0,87
0,13,45.0,14
0,13,46.0,20
0,13,47.0,21
0,13,48.0,14
0,13,49.0,19
0,13,50.0,29
0,13,52.0,10
0,13,60.0,21
0,13,61.0,11
0,13,62.0,6
0,13,63.0,33
0,13,66.0,56
0,13,67.0,13
0,13,68.0,28
0,13,69.0,8
0,13,70.0,96
0,13,71.0,82
0,13,72.0,56
0,13,73.0,41
0,13,75.0,28
0,13,76.0,663
0,13,77.0,107
0,13,78.0,914
0,13,79.0,86
0,13,81.0,71
0,13,83.0,46
0,13,84.0,4068
0,13,88.0,460
0,13,90.0,1311
0,13,94.0,1658
0,13,100.0,9
0,13,101.0,13
0,13,102.0,293
0,13,103.0,153
0,13,104.0,65
0,13,105.0,33
0,13,106.0,65
0,13,107.0,74
0,13,108.0,4139
0,13,109.0,118
0,13,110.0,341
0,13,111.0,48
0,13,112.0,207
0,13,113.0,28655
0,13,114.0,2605
0,13,115.0,41501
0,13,120.0,70
0,13,122.0,7
0,13,123.0,5
0,14,1.0,71610
0,14,5.0,36512
0,14,6.0,64187
0,14,7.0,3760
0,14,9.0,29376
0,14,10.0,53192
0,14,13.0,100849
0,14,14.0,152105
0,14,17.0,198762
0,14,18.0,111274
0,14,19.0,134468
0,14,20.0,61088
0,14,22.0,36007
0,14,23.0,17902
0,14,24.0,32338
0,14,25.0,2503
0,14,26.0,5870
0,14,28.0,2807
0,14,30.0,876
0,14,32.0,643
0,14,33.0,829
0,14,34.0,182
0,14,40.0,252
0,14,41.0,27
0,14,42.0,14
0,14,43.0,36
0,14,44.0,80
0,14,45.0,9
0,14,46.0,19
0,14,47.0,25
0,14,48.0,11
0,14,49.0,26
0,14,50.0,16
0,14,52.0,28
0,14,60.0,27
0,14,61.0,39
0,14,62.0,10
0,14,63.0,16
0,14,66.0,85
0,14,67.0,17
0,14,68.0,47
0,14,69.0,26
0,14,70.0,115
0,14,71.0,113
0,14,72.0,75
0,14,73.0,27
0,14,75.0,22
0,14,76.0,595
0,14,77.0,140
0,14,78.0,1021
0,14,79.0,101
0,14,81.0,75
0,14,83.0,66
0,14,84.0,3796
0,14,88.0,501
0,14,90.0,1474
0,14,94.0,1731
0,14,100.0,4
0,14,101.0,23
0,14,102.0,376
0,14,103.0,251
0,14,104.0,79
0,14,105.0,40
0,14,106.0,92
0,14,107.0,81
0,14,108.0,4277
0,14,109.0,124
0,14,110.0,314
0,14,111.0,29
0,14,112.0,335
0,14,113.0,34855
0,14,114.0,2708
0,14,115.0,43901
0,14,120.0,166
0,14,122.0,8
0,14,123.0,5
0,15,1.0,64617
0,15,5.0,35785
0,15,6.0,63145
0,15,7.0,3406
0,15,9.0,27359
0,15,10.0,52420
0,15,13.0,96672
0,15,14.0,141667
0,15,17.0,184427
0,15,18.0,107387
0,15,19.0,142233
0,15,20.0,62798
0,15,22.0,42477
0,15,23.0,18296
0,15,24.0,37041
0,15,25.0,2552
0,15,26.0,6393
0,15,28.0,2481
0,15,30.0,850
0,15,32.0,554
0,15,33.0,678
0,15,34.0,119
0,15,40.0,296
0,15,41.0,11
0,15,42.0,11
0,15,43.0,27
0,15,44.0,86
0,15,45.0,18
0,15,46.0,25
0,15,47.0,8
0,15,48.0,15
0,15,49.0,7
0,15,50.0,23
0,15,52.0,37
0,15,60.0,18
0,15,61.0,35
0,15,62.0,3
0,15,63.0,25
0,15,66.0,89
0,15,67.0,19
0,15,68.0,55
0,15,69.0,17
0,15,70.0,109
0,15,71.0,126
0,15,72.0,51
0,15,73.0,31
0,15,75.0,33
0,15,76.0,632
0,15,77.0,145
0,15,78.0,1021
0,15,79.0,111
0,15,81.0,66
0,15,83.0,77
0,15,84.0,3846
0,15,88.0,553
0,15,90.0,1298
0,15,94.0,1526
0,15,101.0,8
0,15,102.0,361
0,15,103.0,277
0,15,104.0,100
0,15,105.0,35
0,15,106.0,93
0,15,107.0,192
0,15,108.0,3973
0,15,109.0,161
0,15,110.0,308
0,15,111.0,46
0,15,112.0,284
0,15,113.0,36918
0,15,114.0,2500
0,15,115.0,43344
0,15,120.0,247
0,15,122.0,2
0,15,123.0,3
0,16,1.0,53509
0,16,5.0,32126
0,16,6.0,55589
0,16,7.0,3121
0,16,9.0,24576
0,16,10.0,44955
0,16,13.0,86445
0,16,14.0,120772
0,16,17.0,159922
0,16,18.0,97404
0,16,19.0,121058
0,16,20.0,56451
0,16,22.0,36860
0,16,23.0,15979
0,16,24.0,32227
0,16,25.0,2249
0,16,26.0,5982
0,16,28.0,2262
0,16,30.0,704
0,16,32.0,547
0,16,33.0,479
0,16,34.0,120
0,16,40.0,354
0,16,41.0,26
0,16,42.0,14
0,16,43.0,40
0,16,44.0,90
0,16,45.0,22
0,16,46.0,33
0,16,47.0,13
0,16,48.0,7
0,16,49.0,6
0,16,50.0,25
0,16,52.0,25
0,16,60.0,22
0,16,61.0,62
0,16,62.0,61
0,16,63.0,26
0,16,66.0,118
0,16,67.0,39
0,16,68.0,84
0,16,69.0,35
0,16,70.0,172
0,16,71.0,94
0,16,72.0,48
0,16,73.0,17
0,16,75.0,31
0,16,76.0,539
0,16,77.0,118
0,16,78.0,893
0,16,79.0,80
0,16,81.0,52
0,16,83.0,31
0,16,84.0,3292
0,16,88.0,405
0,16,90.0,1091
0,16,94.0,1580
0,16,100.0,8
0,16,101.0,4
0,16,102.0,349
0,16,103.0,302
0,16,104.0,91
0,16,105.0,60
0,16,106.0,106
0,16,107.0,41
0,16,108.0,3937
0,16,109.0,166
0,16,110.0,294
0,16,111.0,20
0,16,112.0,207
0,16,113.0,36783
0,16,114.0,2084
0,16,115.0,44535
0,16,120.0,180
0,16,122.0,9
0,16,123.0,3
0,17,1.0,67289
0,17,5.0,40181
0,17,6.0,66880
0,17,7.0,3871
0,17,9.0,32156
0,17,10.0,51966
0,17,13.0,108779
0,17,14.0,136269
0,17,17.0,212039
0,17,18.0,120985
0,17,19.0,143767
0,17,20.0,66398
0,17,22.0,39353
0,17,23.0,20698
0,17,24.0,36746
0,17,25.0,3295
0,17,26.0,8395
0,17,28.0,3753
0,17,30.0,838
0,17,32.0,1107
0,17,33.0,783
0,17,34.0,135
0,17,40.0,628
0,17,41.0,20
0,17,42.0,16
0,17,43.0,39
0,17,44.0,123
0,17,45.0,12
0,17,46.0,27
0,17,47.0,9
0,17,48.0,11
0,17,49.0,18
0,17,50.0,37
0,17,52.0,33
0,17,60.0,3
0,17,61.0,22
0,17,62.0,27
0,17,63.0,28
0,17,66.0,112
0,17,67.0,25
0,17,68.0,49
0,17,69.0,13
0,17,70.0,176
0,17,71.0,91
0,17,72.0,76
0,17,73.0,41
0,17,75.0,32
0,17,76.0,838
0,17,77.0,144
0,17,78.0,1324
0,17,79.0,103
0,17,81.0,66
0,17,83.0,51
0,17,84.0,4674
0,17,88.0,571
0,17,90.0,1365
0,17,94.0,1871
0,17,100.0,5
0,17,101.0,8
0,17,102.0,274
0,17,103.0,216
0,17,104.0,55
0,17,105.0,21
0,17,106.0,68
0,17,107.0,55
0,17,108.0,4688
0,17,109.0,118
0,17,110.0,334
