weekday,pick_hour,sum,lat,long
0,0,22,40.6653,-73.9394
0,0,23,40.6653,-73.9334
0,0,6,40.6653,-73.9274
0,0,7,40.6653,-73.9214
0,0,2,40.6653,-73.9154
0,0,6,40.6653,-73.9094
0,0,1,40.6653,-73.9034
0,0,5,40.6653,-73.8974
0,0,5,40.6653,-73.8914
0,0,1,40.6653,-73.8794
0,0,1,40.6653,-73.8674
0,0,1,40.6653,-73.8614
0,0,1,40.6653,-73.8554
0,0,2,40.6653,-73.8434
0,0,1,40.6653,-73.8314
0,0,6,40.6653,-73.8074
0,0,83,40.6653,-73.8014
0,0,16,40.6653,-73.7954
0,0,18,40.6653,-73.7894
0,0,5,40.6653,-73.7834
0,0,2,40.6653,-73.7774
0,0,1,40.6653,-73.7714
0,0,6,40.6653,-73.7414
0,0,4,40.6713,-74.0114
0,0,28,40.6713,-73.9994
0,0,48,40.6713,-73.9934
0,0,363,40.6713,-73.9874
0,0,159,40.6713,-73.9814
0,0,48,40.6713,-73.9754
0,0,54,40.6713,-73.9694
0,0,98,40.6713,-73.9634
0,0,205,40.6713,-73.9574
0,0,93,40.6713,-73.9514
0,0,47,40.6713,-73.9454
0,0,42,40.6713,-73.9394
0,0,48,40.6713,-73.9334
0,0,3,40.6713,-73.9274
0,0,5,40.6713,-73.9214
0,0,11,40.6713,-73.9154
0,0,6,40.6713,-73.9094
0,0,1,40.6713,-73.8974
0,0,2,40.6713,-73.8914
0,0,2,40.6713,-73.8794
0,0,7,40.6713,-73.8734
0,0,3,40.6713,-73.8674
0,0,2,40.6713,-73.8614
0,0,2,40.6713,-73.8554
0,0,1,40.6713,-73.8494
0,0,7,40.6713,-73.8434
0,0,1,40.6713,-73.8374
0,0,3,40.6713,-73.8194
0,0,51,40.6713,-73.8014
0,0,1,40.6713,-73.7954
0,0,1,40.6713,-73.7834
0,0,2,40.6713,-73.7654
0,0,4,40.6713,-73.7474
0,0,2,40.6713,-73.7294
0,0,9,40.6773,-74.0174
0,0,50,40.6773,-74.0114
0,0,15,40.6773,-74.0054
0,0,205,40.6773,-73.9994
0,0,95,40.6773,-73.9934
0,0,83,40.6773,-73.9874
0,0,663,40.6773,-73.9814
0,0,499,40.6773,-73.9754
0,0,299,40.6773,-73.9694
0,0,104,40.6773,-73.9634
0,0,132,40.6773,-73.9574
0,0,159,40.6773,-73.9514
0,0,62,40.6773,-73.9454
0,0,57,40.6773,-73.9394
0,0,37,40.6773,-73.9334
0,0,32,40.6773,-73.9274
0,0,12,40.6773,-73.9214
0,0,10,40.6773,-73.9154
0,0,15,40.6773,-73.9094
0,0,10,40.6773,-73.8974
0,0,1,40.6773,-73.8914
0,0,2,40.6773,-73.8854
0,0,4,40.6773,-73.8794
0,0,4,40.6773,-73.8734
0,0,1,40.6773,-73.8614
0,0,2,40.6773,-73.8494
0,0,2,40.6773,-73.8434
0,0,5,40.6773,-73.8314
0,0,2,40.6773,-73.8194
0,0,40,40.6773,-73.8014
0,0,2,40.6773,-73.7894
0,0,1,40.6773,-73.7474
0,0,35,40.6833,-74.0054
0,0,157,40.6833,-73.9994
0,0,870,40.6833,-73.9934
0,0,32,40.6833,-73.9874
0,0,631,40.6833,-73.9814
0,0,1098,40.6833,-73.9754
0,0,211,40.6833,-73.9694
0,0,183,40.6833,-73.9634
0,0,118,40.6833,-73.9574
0,0,222,40.6833,-73.9514
0,0,38,40.6833,-73.9454
0,0,35,40.6833,-73.9394
0,0,35,40.6833,-73.9334
0,0,27,40.6833,-73.9274
0,0,11,40.6833,-73.9214
0,0,15,40.6833,-73.9154
0,0,26,40.6833,-73.9094
0,0,6,40.6833,-73.9034
0,0,2,40.6833,-73.8674
0,0,4,40.6833,-73.8614
0,0,1,40.6833,-73.8494
0,0,2,40.6833,-73.8434
0,0,1,40.6833,-73.8314
0,0,2,40.6833,-73.8254
0,0,1,40.6833,-73.8134
0,0,32,40.6833,-73.8074
0,0,1,40.6833,-73.7294
0,0,127,40.6893,-73.9994
0,0,771,40.6893,-73.9934
0,0,770,40.6893,-73.9874
0,0,783,40.6893,-73.9814
0,0,424,40.6893,-73.9754
0,0,427,40.6893,-73.9694
0,0,146,40.6893,-73.9634
0,0,424,40.6893,-73.9574
0,0,95,40.6893,-73.9514
0,0,61,40.6893,-73.9454
0,0,28,40.6893,-73.9394
0,0,40,40.6893,-73.9334
0,0,21,40.6893,-73.9274
0,0,86,40.6893,-73.9214
0,0,57,40.6893,-73.9154
0,0,5,40.6893,-73.9094
0,0,3,40.6893,-73.9034
0,0,1,40.6893,-73.8734
0,0,7,40.6893,-73.8614
0,0,8,40.6893,-73.8554
0,0,1,40.6893,-73.8374
0,0,1,40.6893,-73.8314
0,0,1,40.6893,-73.8254
0,0,2,40.6893,-73.8194
0,0,1,40.6893,-73.8134
0,0,42,40.6893,-73.8074
0,0,5,40.6893,-73.8014
0,0,1,40.6893,-73.7954
0,0,1,40.6893,-73.7474
0,0,38,40.6953,-73.9994
0,0,483,40.6953,-73.9934
0,0,506,40.6953,-73.9874
0,0,432,40.6953,-73.9814
0,0,97,40.6953,-73.9754
0,0,271,40.6953,-73.9694
0,0,137,40.6953,-73.9634
0,0,115,40.6953,-73.9574
0,0,93,40.6953,-73.9514
0,0,86,40.6953,-73.9454
0,0,62,40.6953,-73.9394
0,0,438,40.6953,-73.9334
0,0,134,40.6953,-73.9274
0,0,24,40.6953,-73.9214
0,0,14,40.6953,-73.9154
0,0,17,40.6953,-73.9094
0,0,3,40.6953,-73.9034
0,0,2,40.6953,-73.8974
0,0,3,40.6953,-73.8554
0,0,6,40.6953,-73.8374
0,0,5,40.6953,-73.8314
0,0,2,40.6953,-73.8254
0,0,24,40.6953,-73.8134
0,0,2,40.6953,-73.8014
0,0,1987,40.7013,-74.0114
0,0,240,40.7013,-73.9934
0,0,338,40.7013,-73.9874
0,0,38,40.7013,-73.9814
0,0,15,40.7013,-73.9634
0,0,104,40.7013,-73.9574
0,0,42,40.7013,-73.9514
0,0,143,40.7013,-73.9454
0,0,200,40.7013,-73.9394
0,0,260,40.7013,-73.9334
0,0,175,40.7013,-73.9274
0,0,103,40.7013,-73.9214
0,0,43,40.7013,-73.9154
0,0,52,40.7013,-73.9094
0,0,11,40.7013,-73.9034
0,0,4,40.7013,-73.8974
0,0,3,40.7013,-73.8854
0,0,1,40.7013,-73.8794
0,0,3,40.7013,-73.8734
0,0,4,40.7013,-73.8554
0,0,1,40.7013,-73.8374
0,0,1,40.7013,-73.8314
0,0,6,40.7013,-73.8254
0,0,19,40.7013,-73.8194
0,0,86,40.7013,-73.8134
0,0,7,40.7013,-73.8074
0,0,3,40.7013,-73.7294
0,0,811,40.7073,-74.0174
0,0,2196,40.7073,-74.0114
0,0,2310,40.7073,-74.0054
0,0,29,40.7073,-73.9694
0,0,261,40.7073,-73.9634
0,0,500,40.7073,-73.9574
0,0,312,40.7073,-73.9514
0,0,174,40.7073,-73.9454
0,0,391,40.7073,-73.9394
0,0,161,40.7073,-73.9334
0,0,124,40.7073,-73.9274
0,0,107,40.7073,-73.9214
0,0,12,40.7073,-73.9154
0,0,4,40.7073,-73.9094
0,0,2,40.7073,-73.9034
0,0,7,40.7073,-73.8974
0,0,2,40.7073,-73.8914
0,0,3,40.7073,-73.8674
0,0,1,40.7073,-73.8614
0,0,3,40.7073,-73.8314
0,0,28,40.7073,-73.8194
0,0,8,40.7073,-73.8134
0,0,5,40.7073,-73.8074
0,0,4,40.7073,-73.8014
0,0,13,40.7073,-73.7954
0,0,1,40.7073,-73.7834
0,0,2491,40.7133,-74.0114
0,0,1723,40.7133,-74.0054
0,0,1477,40.7133,-73.9994
0,0,1613,40.7133,-73.9934
0,0,627,40.7133,-73.9874
0,0,73,40.7133,-73.9814
0,0,1679,40.7133,-73.9634
0,0,2901,40.7133,-73.9574
0,0,1854,40.7133,-73.9514
0,0,831,40.7133,-73.9454
0,0,386,40.7133,-73.9394
0,0,52,40.7133,-73.9334
0,0,3,40.7133,-73.9274
0,0,3,40.7133,-73.9214
0,0,6,40.7133,-73.9154
0,0,14,40.7133,-73.9094
0,0,24,40.7133,-73.9034
0,0,2,40.7133,-73.8974
0,0,5,40.7133,-73.8914
0,0,4,40.7133,-73.8794
0,0,4,40.7133,-73.8734
0,0,1,40.7133,-73.8614
0,0,1,40.7133,-73.8554
0,0,1,40.7133,-73.8494
0,0,1,40.7133,-73.8434
0,0,1,40.7133,-73.8374
0,0,43,40.7133,-73.8314
0,0,14,40.7133,-73.8254
0,0,16,40.7133,-73.8194
0,0,26,40.7133,-73.8134
0,0,7,40.7133,-73.8074
0,0,2,40.7133,-73.8014
0,0,2,40.7133,-73.7954
0,0,1,40.7133,-73.7894
0,0,8,40.7133,-73.7834
0,0,1795,40.7193,-74.0114
0,0,3784,40.7193,-74.0054
0,0,6352,40.7193,-73.9994
0,0,6655,40.7193,-73.9934
0,0,11227,40.7193,-73.9874
0,0,1117,40.7193,-73.9814
0,0,48,40.7193,-73.9754
0,0,500,40.7193,-73.9634
0,0,2935,40.7193,-73.9574
0,0,423,40.7193,-73.9514
0,0,227,40.7193,-73.9454
0,0,53,40.7193,-73.9394
0,0,1,40.7193,-73.9334
0,0,5,40.7193,-73.9094
0,0,17,40.7193,-73.9034
0,0,1,40.7193,-73.8914
0,0,2,40.7193,-73.8794
0,0,3,40.7193,-73.8674
0,0,7,40.7193,-73.8614
0,0,3,40.7193,-73.8554
0,0,90,40.7193,-73.8434
0,0,19,40.7193,-73.8374
0,0,13,40.7193,-73.8314
0,0,8,40.7193,-73.8254
0,0,21,40.7193,-73.8194
0,0,2,40.7193,-73.8134
0,0,2,40.7193,-73.8074
0,0,5,40.7193,-73.8014
0,0,3,40.7193,-73.7954
0,0,3,40.7193,-73.7894
0,0,1,40.7193,-73.7354
0,0,409,40.7253,-74.0114
0,0,5414,40.7253,-74.0054
0,0,6981,40.7253,-73.9994
0,0,10198,40.7253,-73.9934
0,0,9847,40.7253,-73.9874
0,0,5686,40.7253,-73.9814
0,0,689,40.7253,-73.9754
0,0,149,40.7253,-73.9574
0,0,811,40.7253,-73.9514
0,0,174,40.7253,-73.9454
0,0,55,40.7253,-73.9394
0,0,1,40.7253,-73.9334
0,0,1,40.7253,-73.9154
0,0,11,40.7253,-73.9094
0,0,4,40.7253,-73.9034
0,0,16,40.7253,-73.8974
0,0,8,40.7253,-73.8914
0,0,1,40.7253,-73.8854
0,0,7,40.7253,-73.8734
0,0,12,40.7253,-73.8674
0,0,34,40.7253,-73.8554
0,0,20,40.7253,-73.8494
0,0,7,40.7253,-73.8434
0,0,19,40.7253,-73.8374
0,0,1,40.7253,-73.8314
0,0,1,40.7253,-73.8134
0,0,1,40.7253,-73.7834
0,0,9413,40.7313,-74.0054
0,0,14022,40.7313,-73.9994
0,0,5041,40.7313,-73.9934
0,0,12377,40.7313,-73.9874
0,0,5493,40.7313,-73.9814
0,0,839,40.7313,-73.9754
0,0,383,40.7313,-73.9574
0,0,238,40.7313,-73.9514
0,0,7,40.7313,-73.9454
0,0,4,40.7313,-73.9274
0,0,9,40.7313,-73.9214
0,0,4,40.7313,-73.9154
0,0,5,40.7313,-73.9094
0,0,1,40.7313,-73.8974
0,0,4,40.7313,-73.8914
0,0,6,40.7313,-73.8854
0,0,8,40.7313,-73.8794
0,0,47,40.7313,-73.8734
0,0,44,40.7313,-73.8674
0,0,141,40.7313,-73.8614
0,0,7,40.7313,-73.8554
0,0,9,40.7313,-73.8494
0,0,11,40.7313,-73.8434
0,0,10,40.7313,-73.8374
0,0,2,40.7313,-73.8314
0,0,7,40.7313,-73.8254
0,0,2,40.7313,-73.8194
0,0,1,40.7313,-73.8074
0,0,5,40.7313,-73.7954
0,0,1,40.7313,-73.7474
0,0,1,40.7313,-73.7234
0,0,9405,40.7373,-74.0054
0,0,7737,40.7373,-73.9994
0,0,6059,40.7373,-73.9934
0,0,7527,40.7373,-73.9874
0,0,3814,40.7373,-73.9814
0,0,885,40.7373,-73.9754
0,0,136,40.7373,-73.9574
0,0,27,40.7373,-73.9514
0,0,27,40.7373,-73.9394
0,0,33,40.7373,-73.9334
0,0,41,40.7373,-73.9274
0,0,34,40.7373,-73.9214
0,0,9,40.7373,-73.9154
0,0,16,40.7373,-73.9094
0,0,9,40.7373,-73.9034
0,0,32,40.7373,-73.8974
0,0,17,40.7373,-73.8914
0,0,32,40.7373,-73.8854
0,0,91,40.7373,-73.8794
0,0,26,40.7373,-73.8734
0,0,10,40.7373,-73.8674
0,0,14,40.7373,-73.8614
0,0,20,40.7373,-73.8554
0,0,11,40.7373,-73.8494
0,0,14,40.7373,-73.8434
0,0,8,40.7373,-73.8374
0,0,4,40.7373,-73.8134
0,0,2,40.7373,-73.8074
0,0,1,40.7373,-73.7954
0,0,2,40.7373,-73.7834
0,0,1,40.7373,-73.7774
0,0,1,40.7373,-73.7114
0,0,1,40.7373,-73.7054
0,0,16869,40.7433,-74.0054
0,0,6355,40.7433,-73.9994
0,0,6946,40.7433,-73.9934
0,0,9395,40.7433,-73.9874
0,0,7084,40.7433,-73.9814
0,0,5245,40.7433,-73.9754
0,0,128,40.7433,-73.9574
0,0,515,40.7433,-73.9514
0,0,93,40.7433,-73.9454
0,0,17,40.7433,-73.9394
0,0,126,40.7433,-73.9334
0,0,262,40.7433,-73.9274
0,0,759,40.7433,-73.9214
0,0,304,40.7433,-73.9154
0,0,127,40.7433,-73.9094
0,0,212,40.7433,-73.9034
0,0,125,40.7433,-73.8974
0,0,59,40.7433,-73.8914
0,0,90,40.7433,-73.8854
0,0,44,40.7433,-73.8794
0,0,13,40.7433,-73.8734
0,0,11,40.7433,-73.8674
0,0,1,40.7433,-73.8614
0,0,6,40.7433,-73.8554
0,0,1,40.7433,-73.8494
0,0,19,40.7433,-73.8434
0,0,8,40.7433,-73.8374
0,0,1,40.7433,-73.8314
0,0,15,40.7433,-73.8254
0,0,2,40.7433,-73.7774
0,0,1,40.7433,-73.7174
0,0,4488,40.7493,-74.0054
0,0,2683,40.7493,-73.9994
0,0,24775,40.7493,-73.9934
0,0,14361,40.7493,-73.9874
0,0,4741,40.7493,-73.9814
0,0,8196,40.7493,-73.9754
0,0,1399,40.7493,-73.9694
0,0,125,40.7493,-73.9514
0,0,366,40.7493,-73.9454
0,0,854,40.7493,-73.9394
0,0,301,40.7493,-73.9334
0,0,144,40.7493,-73.9274
0,0,24,40.7493,-73.9214
0,0,27,40.7493,-73.9154
0,0,26,40.7493,-73.9094
0,0,29,40.7493,-73.9034
0,0,137,40.7493,-73.8974
0,0,528,40.7493,-73.8914
0,0,223,40.7493,-73.8854
0,0,118,40.7493,-73.8794
0,0,60,40.7493,-73.8734
0,0,48,40.7493,-73.8674
0,0,15,40.7493,-73.8614
0,0,12,40.7493,-73.8554
0,0,6,40.7493,-73.8494
0,0,2,40.7493,-73.8314
0,0,5,40.7493,-73.8254
0,0,3,40.7493,-73.8194
0,0,3,40.7493,-73.8134
0,0,1,40.7493,-73.7834
0,0,7,40.7493,-73.7714
0,0,3,40.7493,-73.7654
0,0,1,40.7493,-73.7114
0,0,444,40.7553,-74.0054
0,0,1829,40.7553,-73.9994
0,0,7881,40.7553,-73.9934
0,0,17861,40.7553,-73.9874
0,0,6297,40.7553,-73.9814
0,0,6815,40.7553,-73.9754
0,0,6938,40.7553,-73.9694
0,0,1242,40.7553,-73.9634
0,0,156,40.7553,-73.9454
0,0,566,40.7553,-73.9394
0,0,131,40.7553,-73.9334
0,0,236,40.7553,-73.9274
0,0,463,40.7553,-73.9214
0,0,136,40.7553,-73.9154
0,0,131,40.7553,-73.9094
0,0,91,40.7553,-73.9034
0,0,48,40.7553,-73.8974
0,0,26,40.7553,-73.8914
0,0,134,40.7553,-73.8854
0,0,102,40.7553,-73.8794
0,0,40,40.7553,-73.8734
0,0,27,40.7553,-73.8674
0,0,16,40.7553,-73.8614
0,0,5,40.7553,-73.8554
0,0,2,40.7553,-73.8494
0,0,9,40.7553,-73.8434
0,0,1,40.7553,-73.8314
0,0,1,40.7553,-73.8254
0,0,1,40.7553,-73.8194
0,0,3,40.7553,-73.7834
0,0,3,40.7553,-73.7774
0,0,1,40.7553,-73.7654
0,0,2177,40.7613,-73.9994
0,0,7763,40.7613,-73.9934
0,0,17544,40.7613,-73.9874
0,0,11647,40.7613,-73.9814
0,0,7225,40.7613,-73.9754
0,0,8757,40.7613,-73.9694
0,0,5450,40.7613,-73.9634
0,0,1410,40.7613,-73.9574
0,0,352,40.7613,-73.9514
0,0,17,40.7613,-73.9454
0,0,240,40.7613,-73.9394
0,0,168,40.7613,-73.9334
0,0,517,40.7613,-73.9274
0,0,543,40.7613,-73.9214
0,0,334,40.7613,-73.9154
0,0,48,40.7613,-73.9094
0,0,12,40.7613,-73.9034
0,0,9,40.7613,-73.8974
0,0,5,40.7613,-73.8914
0,0,11,40.7613,-73.8854
0,0,10,40.7613,-73.8794
0,0,26,40.7613,-73.8734
0,0,6,40.7613,-73.8674
0,0,7,40.7613,-73.8614
0,0,1,40.7613,-73.8434
0,0,2,40.7613,-73.8374
0,0,41,40.7613,-73.8314
0,0,2,40.7613,-73.8194
0,0,2,40.7613,-73.8014
0,0,1,40.7613,-73.7774
0,0,3,40.7613,-73.7714
0,0,2920,40.7673,-73.9934
0,0,6505,40.7673,-73.9874
0,0,9130,40.7673,-73.9814
0,0,2559,40.7673,-73.9754
0,0,1594,40.7673,-73.9694
0,0,1945,40.7673,-73.9634
0,0,2469,40.7673,-73.9574
0,0,734,40.7673,-73.9514
0,0,19,40.7673,-73.9454
0,0,3,40.7673,-73.9394
0,0,105,40.7673,-73.9334
0,0,279,40.7673,-73.9274
0,0,541,40.7673,-73.9214
0,0,491,40.7673,-73.9154
0,0,238,40.7673,-73.9094
0,0,53,40.7673,-73.9034
0,0,37,40.7673,-73.8974
0,0,40,40.7673,-73.8914
0,0,71,40.7673,-73.8854
0,0,25,40.7673,-73.8794
0,0,90,40.7673,-73.8734
0,0,237,40.7673,-73.8674
0,0,3987,40.7673,-73.8614
0,0,5,40.7673,-73.8374
0,0,2,40.7673,-73.8314
0,0,6,40.7673,-73.8254
0,0,2,40.7673,-73.8194
0,0,9,40.7673,-73.8134
0,0,7,40.7673,-73.7714
0,0,304,40.7733,-73.9934
0,0,1023,40.7733,-73.9874
0,0,5215,40.7733,-73.9814
0,0,420,40.7733,-73.9754
0,0,292,40.7733,-73.9694
0,0,2236,40.7733,-73.9634
0,0,4608,40.7733,-73.9574
0,0,2920,40.7733,-73.9514
0,0,592,40.7733,-73.9454
0,0,12,40.7733,-73.9334
0,0,128,40.7733,-73.9274
0,0,192,40.7733,-73.9214
0,0,331,40.7733,-73.9154
0,0,195,40.7733,-73.9094
0,0,35,40.7733,-73.9034
0,0,1,40.7733,-73.8974
0,0,1,40.7733,-73.8914
0,0,118,40.7733,-73.8854
0,0,62,40.7733,-73.8794
0,0,10944,40.7733,-73.8734
0,0,2910,40.7733,-73.8674
0,0,81,40.7733,-73.8614
0,0,3,40.7733,-73.8314
0,0,584,40.7793,-73.9874
0,0,3769,40.7793,-73.9814
0,0,1223,40.7793,-73.9754
0,0,308,40.7793,-73.9694
0,0,551,40.7793,-73.9634
0,0,2543,40.7793,-73.9574
0,0,4522,40.7793,-73.9514
0,0,999,40.7793,-73.9454
0,0,33,40.7793,-73.9214
0,0,40,40.7793,-73.9154
0,0,35,40.7793,-73.9094
0,0,1,40.7793,-73.9034
0,0,1,40.7793,-73.8374
0,0,1941,40.7853,-73.9814
0,0,4981,40.7853,-73.9754
0,0,839,40.7853,-73.9694
0,0,434,40.7853,-73.9574
0,0,1718,40.7853,-73.9514
0,0,865,40.7853,-73.9454
0,0,1,40.7853,-73.9334
0,0,5,40.7853,-73.9274
0,0,7,40.7853,-73.9154
0,0,1,40.7853,-73.8974
0,0,2,40.7853,-73.8254
0,0,1,40.7853,-73.8194
0,0,1,40.7853,-73.7774
0,0,2138,40.7913,-73.9754
0,0,1453,40.7913,-73.9694
0,0,389,40.7913,-73.9634
0,0,118,40.7913,-73.9574
0,0,509,40.7913,-73.9514
0,0,745,40.7913,-73.9454
0,0,590,40.7913,-73.9394
0,0,6,40.7913,-73.9274
0,0,3,40.7913,-73.9214
0,0,1,40.7913,-73.8254
0,0,177,40.7973,-73.9754
0,0,2618,40.7973,-73.9694
0,0,896,40.7973,-73.9634
0,0,166,40.7973,-73.9574
0,0,285,40.7973,-73.9514
0,0,370,40.7973,-73.9454
0,0,676,40.7973,-73.9394
0,0,283,40.7973,-73.9334
0,0,3,40.7973,-73.9274
0,0,23,40.7973,-73.9214
0,0,1,40.7973,-73.8254
0,0,1550,40.8033,-73.9694
0,0,1394,40.8033,-73.9634
0,0,968,40.8033,-73.9574
0,0,347,40.8033,-73.9514
0,0,225,40.8033,-73.9454
0,0,465,40.8033,-73.9394
0,0,305,40.8033,-73.9334
0,0,9,40.8033,-73.9274
0,0,3,40.8033,-73.9214
0,0,6,40.8033,-73.9154
0,0,6,40.8033,-73.9094
0,0,854,40.8093,-73.9634
0,0,344,40.8093,-73.9574
0,0,677,40.8093,-73.9514
0,0,459,40.8093,-73.9454
0,0,167,40.8093,-73.9394
0,0,143,40.8093,-73.9274
0,0,54,40.8093,-73.9214
