weekday,pick_hour,sum,precinct
0,0,5,123.0
0,0,1,61.0
0,0,1,61.0
0,0,1,60.0
0,0,2,60.0
0,0,8,60.0
0,0,6,61.0
0,0,8,61.0
0,0,1,61.0
0,0,1,123.0
0,0,1,123.0
0,0,1,60.0
0,0,2,60.0
0,0,1,60.0
0,0,4,61.0
0,0,4,61.0
0,0,4,100.0
0,0,2,62.0
0,0,12,62.0
0,0,13,62.0
0,0,4,60.0
0,0,2,61.0
0,0,1,100.0
0,0,1,101.0
0,0,1,122.0
0,0,4,68.0
0,0,1,68.0
0,0,1,62.0
0,0,1,62.0
0,0,2,62.0
0,0,2,62.0
0,0,7,62.0
0,0,4,61.0
0,0,1,61.0
0,0,1,61.0
0,0,5,122.0
0,0,1,68.0
0,0,5,68.0
0,0,2,62.0
0,0,1,62.0
0,0,6,62.0
0,0,2,66.0
0,0,1,70.0
0,0,1,70.0
0,0,1,69.0
0,0,1,100.0
0,0,2,100.0
0,0,8,123.0
0,0,3,68.0
0,0,14,68.0
0,0,6,66.0
0,0,1,66.0
0,0,3,66.0
0,0,4,70.0
0,0,22,70.0
0,0,4,70.0
0,0,10,63.0
0,0,4,63.0
0,0,1,69.0
0,0,2,100.0
0,0,0,101.0
0,0,3,68.0
0,0,15,68.0
0,0,9,68.0
0,0,3,68.0
0,0,3,66.0
0,0,6,66.0
0,0,41,70.0
0,0,20,70.0
0,0,20,70.0
0,0,26,63.0
0,0,2,63.0
0,0,6,67.0
0,0,1,69.0
0,0,2,69.0
0,0,1,69.0
0,0,4,101.0
0,0,1,120.0
0,0,1,68.0
0,0,8,68.0
0,0,35,72.0
0,0,4,72.0
0,0,7,72.0
0,0,1,66.0
0,0,21,66.0
0,0,93,70.0
0,0,58,70.0
0,0,31,70.0
0,0,7,67.0
0,0,4,67.0
0,0,210,113.0
0,0,8726,113.0
0,0,10616,113.0
0,0,4377,113.0
0,0,2,72.0
0,0,65,72.0
0,0,10,72.0
0,0,25,78.0
0,0,21,78.0
0,0,136,70.0
0,0,42,71.0
0,0,7,71.0
0,0,6,67.0
0,0,4,67.0
0,0,1,69.0
0,0,7,75.0
0,0,1,106.0
0,0,106,113.0
0,0,71,113.0
0,0,907,113.0
0,0,4113,113.0
0,0,2,72.0
0,0,85,72.0
0,0,148,78.0
0,0,145,78.0
0,0,3,78.0
0,0,187,71.0
0,0,45,71.0
0,0,9,71.0
0,0,24,71.0
0,0,8,67.0
0,0,7,73.0
0,0,2,69.0
0,0,8,75.0
0,0,1,75.0
0,0,1,75.0
0,0,2,106.0
0,0,2,106.0
0,0,58,106.0
0,0,42,113.0
0,0,100,113.0
0,0,6,113.0
0,0,1,113.0
0,0,2,113.0
0,0,1,122.0
0,0,1,76.0
0,0,4,76.0
0,0,58,76.0
0,0,535,78.0
0,0,312,78.0
0,0,73,78.0
0,0,237,77.0
0,0,210,77.0
0,0,83,77.0
0,0,84,77.0
0,0,13,73.0
0,0,16,73.0
0,0,7,73.0
0,0,6,73.0
0,0,2,75.0
0,0,2,75.0
0,0,8,75.0
0,0,5,75.0
0,0,3,106.0
0,0,8,106.0
0,0,2,106.0
0,0,3,106.0
0,0,6,106.0
0,0,116,113.0
0,0,12,113.0
0,0,8,113.0
0,0,1,113.0
0,0,2,113.0
0,0,4,105.0
0,0,6,105.0
0,0,2,105.0
0,0,33,76.0
0,0,69,76.0
0,0,642,76.0
0,0,230,76.0
0,0,1351,78.0
0,0,971,78.0
0,0,374,88.0
0,0,375,77.0
0,0,139,77.0
0,0,69,77.0
0,0,52,81.0
0,0,10,73.0
0,0,39,73.0
0,0,10,73.0
0,0,1,75.0
0,0,6,75.0
0,0,4,75.0
0,0,4,75.0
0,0,6,106.0
0,0,5,106.0
0,0,3,106.0
0,0,21,106.0
0,0,40,113.0
0,0,2,113.0
0,0,1,105.0
0,0,1,105.0
0,0,3,120.0
0,0,3,120.0
0,0,14,76.0
0,0,586,84.0
0,0,1652,84.0
0,0,1785,84.0
0,0,928,88.0
0,0,280,88.0
0,0,554,79.0
0,0,100,79.0
0,0,85,81.0
0,0,86,81.0
0,0,123,83.0
0,0,16,83.0
0,0,1,75.0
0,0,10,106.0
0,0,8,106.0
0,0,1,106.0
0,0,2,106.0
0,0,4,106.0
0,0,2,106.0
0,0,54,103.0
0,0,6,103.0
0,0,1,105.0
0,0,16,120.0
0,0,5,120.0
0,0,4,120.0
0,0,7,1.0
0,0,5,76.0
0,0,21,76.0
0,0,116,84.0
0,0,1081,84.0
0,0,477,84.0
0,0,333,88.0
0,0,176,88.0
0,0,271,79.0
0,0,248,79.0
0,0,613,81.0
0,0,225,81.0
0,0,82,83.0
0,0,74,83.0
0,0,10,104.0
0,0,4,102.0
0,0,8,102.0
0,0,12,102.0
0,0,28,102.0
0,0,28,103.0
0,0,2,103.0
0,0,1,105.0
0,0,2,120.0
0,0,3291,1.0
0,0,4107,5.0
0,0,240,5.0
0,0,364,7.0
0,0,30,7.0
0,0,29,7.0
0,0,637,88.0
0,0,495,90.0
0,0,594,90.0
0,0,460,90.0
0,0,380,83.0
0,0,49,83.0
0,0,7,83.0
0,0,11,104.0
0,0,2,104.0
0,0,4,104.0
0,0,6,104.0
0,0,1,112.0
0,0,3,102.0
0,0,4,102.0
0,0,111,102.0
0,0,10,107.0
0,0,7,103.0
0,0,10,103.0
0,0,1,103.0
0,0,2,105.0
0,0,1,120.0
0,0,3,120.0
0,0,2,120.0
0,0,2,1.0
0,0,2,1.0
0,0,2,1.0
0,0,7,1.0
0,0,15,1.0
0,0,1833,1.0
0,0,4881,1.0
0,0,5365,5.0
0,0,6976,7.0
0,0,167,7.0
0,0,221,7.0
0,0,5212,90.0
0,0,3586,90.0
0,0,1264,90.0
0,0,128,90.0
0,0,5,90.0
0,0,7,83.0
0,0,30,104.0
0,0,13,104.0
0,0,6,104.0
0,0,6,104.0
0,0,4,104.0
0,0,2,112.0
0,0,3,112.0
0,0,3,112.0
0,0,44,112.0
0,0,48,102.0
0,0,52,107.0
0,0,21,107.0
0,0,4,107.0
0,0,4,107.0
0,0,8,103.0
0,0,1,105.0
0,0,4,1.0
0,0,1,1.0
0,0,13,1.0
0,0,18,1.0
0,0,20,1.0
0,0,1,1.0
0,0,60,1.0
0,0,9632,1.0
0,0,17819,5.0
0,0,24817,9.0
0,0,7440,9.0
0,0,32,9.0
0,0,945,94.0
0,0,1509,94.0
0,0,373,94.0
0,0,15,94.0
0,0,4,108.0
0,0,1,108.0
0,0,22,108.0
0,0,28,104.0
0,0,9,104.0
0,0,19,112.0
0,0,9,112.0
0,0,48,112.0
0,0,103,112.0
0,0,25,112.0
0,0,1,112.0
0,0,2,107.0
0,0,5,107.0
0,0,3,107.0
0,0,1,107.0
0,0,1,105.0
0,0,1,120.0
0,0,2,1.0
0,0,6,1.0
0,0,4,1.0
0,0,13,1.0
0,0,15,1.0
0,0,5,1.0
0,0,9,6.0
0,0,12472,6.0
0,0,20377,6.0
0,0,22814,13.0
0,0,7767,13.0
0,0,314,9.0
0,0,142,94.0
0,0,630,94.0
0,0,11,94.0
0,0,32,108.0
0,0,46,108.0
0,0,20,108.0
0,0,18,108.0
0,0,11,104.0
0,0,5,104.0
0,0,66,110.0
0,0,96,110.0
0,0,178,112.0
0,0,32,112.0
0,0,16,112.0
0,0,14,112.0
0,0,7,112.0
0,0,2,107.0
0,0,3,107.0
0,0,5,107.0
0,0,1,107.0
0,0,1,111.0
0,0,1,111.0
0,0,1,120.0
0,0,2,120.0
0,0,2,1.0
0,0,2,1.0
0,0,2,6.0
0,0,23,6.0
0,0,11,6.0
0,0,2,6.0
0,0,24579,6.0
0,0,14597,6.0
0,0,17671,13.0
0,0,13572,13.0
0,0,1888,17.0
0,0,42,17.0
0,0,615,94.0
0,0,113,94.0
0,0,157,108.0
0,0,634,108.0
0,0,726,108.0
0,0,258,108.0
0,0,240,108.0
0,0,139,110.0
0,0,141,110.0
0,0,29,110.0
0,0,4,110.0
0,0,15,110.0
0,0,35,112.0
0,0,14,112.0
0,0,16,109.0
0,0,3,107.0
0,0,1,107.0
0,0,1,107.0
0,0,2,107.0
0,0,2,111.0
0,0,1,111.0
0,0,1,111.0
0,0,1,111.0
0,0,1,120.0
0,0,4,10.0
0,0,3,10.0
0,0,12,10.0
0,0,10,10.0
0,0,4,10.0
0,0,4877,10.0
0,0,16468,10.0
0,0,32516,14.0
0,0,14787,14.0
0,0,8146,17.0
0,0,370,17.0
0,0,313,17.0
0,0,1103,108.0
0,0,789,108.0
0,0,415,108.0
0,0,112,108.0
0,0,219,114.0
0,0,205,114.0
0,0,638,115.0
0,0,268,115.0
0,0,111,110.0
0,0,41,110.0
0,0,19,110.0
0,0,10,110.0
0,0,2,109.0
0,0,5,109.0
0,0,6,109.0
0,0,5,111.0
0,0,8,111.0
0,0,4,111.0
0,0,2,111.0
0,0,1,10.0
0,0,1,10.0
0,0,4,10.0
0,0,3,10.0
0,0,4,10.0
0,0,20,10.0
0,0,1,10.0
0,0,207,10.0
0,0,6927,10.0
0,0,40963,18.0
0,0,19090,18.0
0,0,19992,17.0
0,0,7206,17.0
0,0,919,19.0
0,0,63,19.0
0,0,844,114.0
0,0,1036,114.0
0,0,861,114.0
0,0,79,114.0
0,0,28,114.0
0,0,69,115.0
0,0,182,115.0
0,0,65,115.0
0,0,28,110.0
0,0,7,110.0
0,0,2,110.0
0,0,14,109.0
0,0,31,109.0
0,0,3,109.0
0,0,2,109.0
0,0,1,111.0
0,0,4,111.0
0,0,1,120.0
0,0,2,10.0
0,0,2,10.0
0,0,2,10.0
0,0,2,10.0
0,0,5,10.0
0,0,11,10.0
0,0,4,10.0
0,0,1381,18.0
0,0,8773,18.0
0,0,13532,18.0
0,0,2949,17.0
0,0,4920,19.0
0,0,5227,19.0
0,0,151,19.0
0,0,118,114.0
0,0,590,114.0
0,0,1175,114.0
0,0,316,114.0
0,0,56,114.0
0,0,177,115.0
0,0,139,115.0
0,0,380,115.0
0,0,7018,115.0
0,0,1,115.0
0,0,8,109.0
0,0,8,109.0
0,0,3,109.0
0,0,8,109.0
0,0,7,111.0
0,0,3,10.0
0,0,8,10.0
0,0,4,10.0
0,0,1,10.0
0,0,1,10.0
0,0,8,20.0
0,0,2,20.0
0,0,1247,20.0
0,0,7399,20.0
0,0,630,22.0
0,0,3405,22.0
0,0,8976,19.0
0,0,1459,23.0
0,0,3,23.0
0,0,127,114.0
0,0,164,114.0
0,0,220,114.0
0,0,3,114.0
0,0,1,115.0
0,0,10851,115.0
0,0,1,109.0
0,0,5,111.0
0,0,1,10.0
0,0,3,10.0
0,0,1,10.0
0,0,2,20.0
0,0,5,20.0
0,0,4,20.0
0,0,10,20.0
0,0,6295,20.0
0,0,2989,22.0
0,0,183,22.0
0,0,2532,23.0
0,0,1547,23.0
0,0,22,23.0
0,0,11,23.0
0,0,7,114.0
0,0,2,114.0
0,0,3,109.0
0,0,1,109.0
0,0,1,111.0
0,0,1,111.0
0,0,1,10.0
0,0,7,10.0
0,0,4,10.0
0,0,1,20.0
0,0,2,20.0
0,0,51,24.0
0,0,4834,24.0
0,0,1359,24.0
0,0,441,28.0
0,0,1364,23.0
0,0,667,25.0
0,0,18,40.0
0,0,11,40.0
0,0,1,40.0
0,0,1,109.0
0,0,1,109.0
0,0,2,111.0
0,0,6,10.0
0,0,3,10.0
0,0,3,10.0
0,0,5,20.0
0,0,2,24.0
0,0,1564,24.0
0,0,2442,26.0
0,0,1247,28.0
0,0,692,25.0
0,0,728,25.0
0,0,88,40.0
0,0,17,40.0
0,0,7,41.0
0,0,1,45.0
0,0,1,10.0
0,0,5,10.0
0,0,4,10.0
0,0,2,26.0
0,0,1107,26.0
0,0,873,26.0
0,0,526,32.0
0,0,184,40.0
0,0,133,40.0
0,0,41,40.0
0,0,9,41.0
0,0,4,41.0
0,0,1,41.0
0,0,1,41.0
0,0,1,43.0
0,0,3,45.0
0,0,1,10.0
0,0,5,20.0
0,0,2,24.0
0,0,2,26.0
0,0,45,26.0
0,0,981,30.0
0,0,540,32.0
0,0,135,32.0
0,0,44,44.0
0,0,24,44.0
0,0,8,42.0
0,0,4,41.0
0,0,8,41.0
0,0,1,41.0
0,0,7,43.0
0,0,9,43.0
0,0,2,43.0
0,0,3,43.0
0,0,2,45.0
0,0,2,45.0
0,0,1,10.0
0,0,3,30.0
0,0,2,30.0
0,0,230,30.0
0,0,650,30.0
0,0,14,33.0
0,0,53,44.0
0,0,31,44.0
0,0,6,42.0
0,0,5,42.0
0,0,7,42.0
0,0,5,42.0
0,0,3,43.0
0,0,9,43.0
0,0,14,43.0
0,0,2,45.0
0,0,3,45.0
0,0,5,45.0
0,0,2,10.0
0,0,2,24.0
0,0,1,26.0
0,0,1,26.0
0,0,3,33.0
0,0,459,33.0
0,0,114,33.0
0,0,6,44.0
0,0,16,44.0
0,0,4,48.0
0,0,3,48.0
0,0,3,48.0
0,0,9,48.0
0,0,2,43.0
0,0,11,43.0
0,0,1,49.0
0,0,11,49.0
0,0,1,45.0
0,0,1,45.0
0,0,1,45.0
0,0,1,45.0
0,0,1,111.0
0,0,1,26.0
0,0,4,30.0
0,0,1,30.0
0,0,71,33.0
0,0,411,33.0
0,0,17,34.0
0,0,12,46.0
0,0,8,46.0
0,0,11,48.0
0,0,1,52.0
0,0,5,49.0
0,0,3,49.0
0,0,1,49.0
0,0,3,45.0
0,0,2,45.0
0,0,1,24.0
0,0,1,33.0
0,0,2,33.0
0,0,1,33.0
0,0,140,34.0
0,0,61,34.0
0,0,10,46.0
0,0,20,46.0
0,0,30,46.0
0,0,10,52.0
0,0,1,52.0
0,0,6,52.0
0,0,4,49.0
0,0,7,49.0
0,0,1,49.0
0,0,2,24.0
0,0,2,30.0
0,0,13,34.0
0,0,426,34.0
0,0,73,34.0
0,0,9,46.0
0,0,6,46.0
0,0,8,52.0
0,0,1,52.0
0,0,6,52.0
0,0,1,49.0
0,0,2,49.0
0,0,1,24.0
0,0,8,34.0
0,0,27,50.0
0,0,14,50.0
0,0,6,52.0
0,0,1,52.0
0,0,4,47.0
0,0,2,47.0
0,0,1,34.0
0,0,3,50.0
0,0,6,50.0
0,0,15,50.0
0,0,2,52.0
0,0,1,47.0
0,0,3,47.0
