day,hour,precinct,criminal,traffic,population,age
0,0,34,122,781,126204.0,36.3
0,0,32,88,1107,85872.0,33.7
0,0,50,44,73,58653.0,37.6
0,0,25,89,2049,61031.0,33.4
0,0,100,28,10,28243.0,45.8
0,0,18,65,55744,58237.0,38.1
0,0,20,40,15501,85962.0,41.8
0,0,111,63,48,119917.0,43.8
0,0,107,69,118,93520.0,37.3
0,0,30,49,1447,63956.0,34.1
0,0,49,102,27,129501.0,36.0
0,0,88,54,2892,74233.0,34.1
0,0,26,33,3814,65925.0,30.4
0,0,123,50,15,165632.0,41.6
0,0,9,94,34901,43022.0,32.4
0,0,104,95,162,174240.0,37.3
0,0,33,65,1276,92476.0,34.6
0,0,62,99,44,189076.0,38.4
0,0,22,4,4634,0.0,0.0
0,0,1,10,1000,88716.0,34.0
0,1,44,101,94,141055.0,31.5
0,1,103,56,36,68981.0,39.3
0,1,28,25,1898,50095.0,34.8
0,1,105,69,9,200852.0,40.1
0,1,13,26,29334,49348.0,34.2
0,1,71,59,407,111325.0,34.3
0,1,7,32,10056,72789.0,41.1
0,1,46,82,98,136982.0,29.9
0,1,48,81,24,130442.0,28.9
0,1,19,48,12680,221922.0,39.9
0,1,41,51,32,55492.0,30.3
0,1,14,63,42065,16368.0,33.2
0,1,67,107,51,138643.0,37.8
0,1,17,13,31349,97402.0,38.4
0,1,61,44,36,150931.0,39.9
0,1,102,73,172,154987.0,35.5
0,1,110,74,860,142289.0,35.8
0,1,108,46,4136,139088.0,37.1
0,1,75,143,66,185182.0,33.0
0,1,73,72,100,94149.0,32.3
0,1,60,57,7,109876.0,43.7
0,1,68,27,77,125011.0,39.4
0,1,79,48,502,75318.0,29.1
0,1,23,58,3057,59777.0,34.5
0,1,42,57,24,139743.0,29.4
0,1,115,99,3332,180562.0,35.0
0,1,52,93,53,131423.0,32.3
0,1,122,37,9,135323.0,41.4
0,1,1,30,13260,88716.0,34.0
0,1,72,49,153,151258.0,33.3
0,1,109,49,89,250162.0,42.8
0,1,24,34,7018,124447.0,43.4
0,1,81,50,793,67371.0,33.2
0,1,90,72,7899,124082.0,30.9
0,1,112,27,253,114637.0,42.1
0,1,43,116,45,189556.0,34.2
0,1,84,20,3376,66385.0,35.0
0,1,47,89,27,144341.0,35.6
0,1,77,49,750,127627.0,34.2
0,1,101,39,6,93267.0,33.3
0,1,83,58,628,135837.0,30.4
0,1,113,87,12176,239699.0,35.9
0,1,120,81,40,172369.0,35.9
0,1,70,67,216,162030.0,34.3
0,1,69,49,19,88367.0,37.1
0,1,66,35,62,164842.0,27.9
0,1,114,71,4484,172468.0,35.1
0,1,76,14,582,42463.0,36.5
0,1,63,44,41,116657.0,38.6
0,1,45,40,19,122417.0,42.9
0,1,106,56,32,137073.0,38.7
0,1,10,39,18506,77205.0,37.1
0,1,78,20,2538,73881.0,35.4
0,1,6,54,45182,66772.0,36.5
0,1,5,23,13268,44898.0,40.0
0,1,94,37,3458,33351.0,34.7
0,1,40,112,301,98324.0,28.7
0,1,34,62,401,126204.0,36.3
0,1,32,49,760,85872.0,33.7
0,1,50,35,52,58653.0,37.6
0,1,25,40,1470,61031.0,33.4
0,1,100,11,1,28243.0,45.8
0,1,18,41,33748,58237.0,38.1
0,1,20,19,8756,85962.0,41.8
0,1,111,18,34,119917.0,43.8
0,1,107,44,96,93520.0,37.3
0,1,30,37,927,63956.0,34.1
0,1,49,57,18,129501.0,36.0
0,1,88,29,1638,74233.0,34.1
0,1,26,22,2564,65925.0,30.4
0,1,123,20,5,165632.0,41.6
0,1,9,37,24397,43022.0,32.4
0,1,104,56,122,174240.0,37.3
0,1,33,33,718,92476.0,34.6
0,1,62,45,20,189076.0,38.4
0,1,22,3,1929,0.0,0.0
0,2,44,86,54,141055.0,31.5
0,2,103,41,41,68981.0,39.3
0,2,28,22,1116,50095.0,34.8
0,2,105,60,11,200852.0,40.1
0,2,13,37,18073,49348.0,34.2
0,2,71,46,194,111325.0,34.3
0,2,7,24,7253,72789.0,41.1
0,2,46,81,48,136982.0,29.9
0,2,48,65,11,130442.0,28.9
0,2,19,31,7858,221922.0,39.9
0,2,41,28,26,55492.0,30.3
0,2,14,32,26332,16368.0,33.2
0,2,67,64,44,138643.0,37.8
0,2,17,19,18675,97402.0,38.4
0,2,61,25,37,150931.0,39.9
0,2,102,52,60,154987.0,35.5
0,2,110,60,801,142289.0,35.8
0,2,108,47,3278,139088.0,37.1
0,2,75,110,50,185182.0,33.0
0,2,73,58,65,94149.0,32.3
0,2,60,47,4,109876.0,43.7
0,2,68,24,65,125011.0,39.4
0,2,79,49,317,75318.0,29.1
0,2,23,37,1974,59777.0,34.5
0,2,42,44,25,139743.0,29.4
0,2,115,100,1350,180562.0,35.0
0,2,52,58,16,131423.0,32.3
0,2,122,34,3,135323.0,41.4
0,2,1,25,7640,88716.0,34.0
0,2,72,37,95,151258.0,33.3
0,2,109,39,102,250162.0,42.8
0,2,24,22,4230,124447.0,43.4
0,2,81,36,627,67371.0,33.2
0,2,90,38,6199,124082.0,30.9
0,2,112,16,191,114637.0,42.1
0,2,43,87,41,189556.0,34.2
0,2,84,24,1936,66385.0,35.0
0,2,47,65,23,144341.0,35.6
0,2,77,45,409,127627.0,34.2
0,2,101,24,8,93267.0,33.3
0,2,83,64,482,135837.0,30.4
0,2,113,67,3844,239699.0,35.9
0,2,120,59,32,172369.0,35.9
0,2,70,61,208,162030.0,34.3
0,2,69,33,9,88367.0,37.1
0,2,66,29,56,164842.0,27.9
0,2,114,74,3506,172468.0,35.1
0,2,76,11,331,42463.0,36.5
0,2,63,37,50,116657.0,38.6
0,2,45,40,8,122417.0,42.9
0,2,106,43,39,137073.0,38.7
0,2,10,28,15113,77205.0,37.1
0,2,78,25,1555,73881.0,35.4
0,2,6,36,34909,66772.0,36.5
0,2,5,22,8990,44898.0,40.0
0,2,94,20,2418,33351.0,34.7
0,2,40,66,223,98324.0,28.7
0,2,34,60,206,126204.0,36.3
0,2,32,30,533,85872.0,33.7
0,2,50,21,26,58653.0,37.6
0,2,25,32,936,61031.0,33.4
0,2,100,15,2,28243.0,45.8
0,2,18,35,22777,58237.0,38.1
0,2,20,14,4480,85962.0,41.8
0,2,111,14,4,119917.0,43.8
0,2,107,31,30,93520.0,37.3
0,2,30,31,705,63956.0,34.1
0,2,49,41,22,129501.0,36.0
0,2,88,12,1104,74233.0,34.1
0,2,26,11,1723,65925.0,30.4
0,2,123,18,1,165632.0,41.6
0,2,9,33,17759,43022.0,32.4
0,2,104,50,49,174240.0,37.3
0,2,33,37,498,92476.0,34.6
0,2,62,34,12,189076.0,38.4
0,2,22,1,893,0.0,0.0
0,3,44,64,83,141055.0,31.5
0,3,103,30,13,68981.0,39.3
0,3,28,18,832,50095.0,34.8
0,3,105,30,5,200852.0,40.1
0,3,13,21,11607,49348.0,34.2
0,3,71,41,174,111325.0,34.3
0,3,7,17,4828,72789.0,41.1
0,3,46,40,67,136982.0,29.9
0,3,48,55,10,130442.0,28.9
0,3,19,22,5485,221922.0,39.9
0,3,41,39,33,55492.0,30.3
0,3,14,29,14702,16368.0,33.2
0,3,67,73,20,138643.0,37.8
0,3,17,14,12207,97402.0,38.4
0,3,61,29,10,150931.0,39.9
0,3,102,37,61,154987.0,35.5
0,3,110,50,567,142289.0,35.8
0,3,108,40,2568,139088.0,37.1
0,3,75,73,24,185182.0,33.0
0,3,73,45,39,94149.0,32.3
0,3,60,31,6,109876.0,43.7
0,3,68,16,23,125011.0,39.4
0,3,79,31,197,75318.0,29.1
0,3,23,18,1619,59777.0,34.5
0,3,42,35,14,139743.0,29.4
0,3,115,96,1185,180562.0,35.0
0,3,52,47,39,131423.0,32.3
0,3,122,17,6,135323.0,41.4
0,3,1,18,4956,88716.0,34.0
0,3,72,30,82,151258.0,33.3
0,3,109,33,69,250162.0,42.8
0,3,24,18,3032,124447.0,43.4
0,3,81,37,483,67371.0,33.2
0,3,90,22,4530,124082.0,30.9
0,3,112,14,119,114637.0,42.1
0,3,43,56,26,189556.0,34.2
0,3,84,14,1186,66385.0,35.0
0,3,47,53,18,144341.0,35.6
0,3,77,33,230,127627.0,34.2
0,3,101,17,16,93267.0,33.3
0,3,83,66,325,135837.0,30.4
0,3,113,50,1669,239699.0,35.9
0,3,120,39,56,172369.0,35.9
0,3,70,36,106,162030.0,34.3
0,3,69,23,14,88367.0,37.1
0,3,66,31,45,164842.0,27.9
0,3,114,60,2549,172468.0,35.1
0,3,76,12,241,42463.0,36.5
0,3,63,25,25,116657.0,38.6
0,3,45,31,11,122417.0,42.9
0,3,106,47,23,137073.0,38.7
0,3,10,34,11129,77205.0,37.1
0,3,78,12,796,73881.0,35.4
0,3,6,28,25247,66772.0,36.5
0,3,5,16,5873,44898.0,40.0
0,3,94,17,1610,33351.0,34.7
0,3,40,52,152,98324.0,28.7
0,3,34,44,122,126204.0,36.3
0,3,32,33,367,85872.0,33.7
0,3,50,26,10,58653.0,37.6
0,3,25,23,788,61031.0,33.4
0,3,18,34,17894,58237.0,38.1
0,3,20,12,2973,85962.0,41.8
0,3,111,11,22,119917.0,43.8
0,3,107,28,68,93520.0,37.3
0,3,30,31,449,63956.0,34.1
0,3,49,20,14,129501.0,36.0
0,3,88,12,688,74233.0,34.1
0,3,26,16,1307,65925.0,30.4
0,3,123,8,5,165632.0,41.6
0,3,9,16,13019,43022.0,32.4
0,3,104,31,78,174240.0,37.3
0,3,33,26,285,92476.0,34.6
0,3,62,34,22,189076.0,38.4
0,3,22,2,655,0.0,0.0
0,3,100,10,1000,28243.0,45.8
0,4,44,63,94,141055.0,31.5
0,4,103,49,27,68981.0,39.3
0,4,28,13,1061,50095.0,34.8
0,4,105,31,14,200852.0,40.1
0,4,13,28,13227,49348.0,34.2
0,4,71,49,185,111325.0,34.3
0,4,7,22,3790,72789.0,41.1
0,4,46,45,66,136982.0,29.9
0,4,48,35,20,130442.0,28.9
0,4,19,19,9466,221922.0,39.9
0,4,41,28,39,55492.0,30.3
0,4,14,45,17906,16368.0,33.2
0,4,67,54,17,138643.0,37.8
0,4,17,12,14764,97402.0,38.4
0,4,61,28,26,150931.0,39.9
0,4,102,50,95,154987.0,35.5
0,4,110,62,741,142289.0,35.8
0,4,108,41,3630,139088.0,37.1
0,4,75,60,16,185182.0,33.0
0,4,73,32,26,94149.0,32.3
0,4,60,18,4,109876.0,43.7
0,4,68,10,32,125011.0,39.4
0,4,79,31,177,75318.0,29.1
0,4,23,18,2637,59777.0,34.5
0,4,42,18,29,139743.0,29.4
0,4,115,115,1998,180562.0,35.0
0,4,52,54,18,131423.0,32.3
0,4,1,16,6246,88716.0,34.0
0,4,72,42,49,151258.0,33.3
0,4,109,29,52,250162.0,42.8
0,4,24,7,4568,124447.0,43.4
0,4,81,23,323,67371.0,33.2
0,4,90,32,3707,124082.0,30.9
0,4,112,11,100,114637.0,42.1
0,4,43,53,39,189556.0,34.2
0,4,84,13,1536,66385.0,35.0
0,4,47,58,38,144341.0,35.6
0,4,77,32,221,127627.0,34.2
0,4,83,38,243,135837.0,30.4
0,4,113,39,1844,239699.0,35.9
0,4,120,39,55,172369.0,35.9
0,4,70,29,109,162030.0,34.3
0,4,69,17,17,88367.0,37.1
0,4,66,28,77,164842.0,27.9
0,4,114,58,4153,172468.0,35.1
0,4,76,10,340,42463.0,36.5
0,4,63,29,25,116657.0,38.6
0,4,45,16,1,122417.0,42.9
0,4,106,34,35,137073.0,38.7
0,4,10,19,9455,77205.0,37.1
0,4,78,13,745,73881.0,35.4
0,4,6,27,18789,66772.0,36.5
0,4,5,12,4417,44898.0,40.0
0,4,94,23,1465,33351.0,34.7
0,4,40,32,245,98324.0,28.7
0,4,34,74,107,126204.0,36.3
0,4,32,24,447,85872.0,33.7
0,4,50,20,18,58653.0,37.6
0,4,25,16,982,61031.0,33.4
0,4,100,7,3,28243.0,45.8
0,4,18,33,19556,58237.0,38.1
0,4,20,11,4590,85962.0,41.8
0,4,111,5,23,119917.0,43.8
0,4,107,17,61,93520.0,37.3
0,4,30,29,591,63956.0,34.1
0,4,49,32,12,129501.0,36.0
0,4,88,21,530,74233.0,34.1
0,4,26,14,1496,65925.0,30.4
0,4,123,6,1,165632.0,41.6
0,4,9,20,11554,43022.0,32.4
0,4,104,31,50,174240.0,37.3
0,4,33,32,406,92476.0,34.6
0,4,62,25,21,189076.0,38.4
0,4,22,1,1258,0.0,0.0
0,4,122,10,1000,135323.0,41.4
0,4,101,10,1000,93267.0,33.3
0,5,44,42,132,141055.0,31.5
0,5,103,27,49,68981.0,39.3
0,5,28,9,2031,50095.0,34.8
0,5,105,30,26,200852.0,40.1
0,5,13,21,19274,49348.0,34.2
0,5,71,24,213,111325.0,34.3
0,5,7,11,3089,72789.0,41.1
0,5,46,45,37,136982.0,29.9
0,5,48,39,14,130442.0,28.9
0,5,19,25,24824,221922.0,39.9
0,5,41,29,38,55492.0,30.3
0,5,14,26,32569,16368.0,33.2
0,5,67,47,13,138643.0,37.8
0,5,17,8,25921,97402.0,38.4
0,5,61,30,30,150931.0,39.9
0,5,102,27,157,154987.0,35.5
0,5,110,37,715,142289.0,35.8
0,5,108,37,4381,139088.0,37.1
0,5,75,63,23,185182.0,33.0
0,5,73,33,22,94149.0,32.3
0,5,60,25,12,109876.0,43.7
0,5,68,20,29,125011.0,39.4
0,5,79,18,115,75318.0,29.1
0,5,23,27,5752,59777.0,34.5
0,5,42,20,30,139743.0,29.4
0,5,115,52,2098,180562.0,35.0
0,5,52,45,13,131423.0,32.3
0,5,122,18,8,135323.0,41.4
0,5,1,7,10748,88716.0,34.0
0,5,72,38,78,151258.0,33.3
0,5,109,26,94,250162.0,42.8
0,5,24,17,10470,124447.0,43.4
0,5,81,28,154,67371.0,33.2
0,5,90,23,1603,124082.0,30.9
0,5,112,16,338,114637.0,42.1
0,5,43,46,31,189556.0,34.2
0,5,84,13,2951,66385.0,35.0
0,5,47,38,23,144341.0,35.6
0,5,77,22,230,127627.0,34.2
0,5,101,13,1,93267.0,33.3
0,5,83,35,94,135837.0,30.4
0,5,113,33,14953,239699.0,35.9
0,5,120,27,87,172369.0,35.9
0,5,70,37,188,162030.0,34.3
0,5,69,16,13,88367.0,37.1
0,5,66,23,99,164842.0,27.9
0,5,114,41,5025,172468.0,35.1
0,5,76,9,875,42463.0,36.5
0,5,63,21,27,116657.0,38.6
0,5,45,14,2,122417.0,42.9
0,5,106,37,28,137073.0,38.7
0,5,10,14,9741,77205.0,37.1
0,5,78,10,1206,73881.0,35.4
0,5,6,17,15347,66772.0,36.5
0,5,5,16,4319,44898.0,40.0
0,5,94,13,1044,33351.0,34.7
0,5,40,31,367,98324.0,28.7
0,5,34,38,100,126204.0,36.3
0,5,32,20,616,85872.0,33.7
0,5,50,32,16,58653.0,37.6
0,5,25,14,1423,61031.0,33.4
0,5,18,17,19226,58237.0,38.1
0,5,20,12,9596,85962.0,41.8
0,5,111,8,36,119917.0,43.8
0,5,107,13,91,93520.0,37.3
0,5,30,26,786,63956.0,34.1
0,5,49,16,4,129501.0,36.0
0,5,88,8,425,74233.0,34.1
0,5,26,10,1887,65925.0,30.4
0,5,123,7,4,165632.0,41.6
0,5,9,16,11424,43022.0,32.4
0,5,104,31,44,174240.0,37.3
0,5,33,28,495,92476.0,34.6
0,5,62,22,14,189076.0,38.4
0,5,22,2,3943,0.0,0.0
0,5,100,10,1000,28243.0,45.8
0,6,44,38,198,141055.0,31.5
0,6,103,34,163,68981.0,39.3
0,6,28,22,3694,50095.0,34.8
0,6,105,39,73,200852.0,40.1
0,6,13,22,48571,49348.0,34.2
0,6,71,35,234,111325.0,34.3
0,6,7,7,4602,72789.0,41.1
0,6,46,49,71,136982.0,29.9
0,6,48,43,15,130442.0,28.9
0,6,19,19,73831,221922.0,39.9
0,6,41,21,19,55492.0,30.3
0,6,14,41,94768,16368.0,33.2
0,6,67,41,12,138643.0,37.8
0,6,17,17,67558,97402.0,38.4
0,6,61,23,36,150931.0,39.9
0,6,102,24,349,154987.0,35.5
0,6,110,31,815,142289.0,35.8
0,6,108,36,7729,139088.0,37.1
0,6,75,69,32,185182.0,33.0
0,6,73,55,36,94149.0,32.3
0,6,60,19,4,109876.0,43.7
0,6,68,19,67,125011.0,39.4
0,6,79,29,109,75318.0,29.1
0,6,23,34,14542,59777.0,34.5
0,6,42,29,52,139743.0,29.4
0,6,115,47,4023,180562.0,35.0
0,6,52,50,25,131423.0,32.3
0,6,122,22,3,135323.0,41.4
0,6,1,11,29973,88716.0,34.0
0,6,72,22,173,151258.0,33.3
0,6,109,30,109,250162.0,42.8
0,6,24,19,20874,124447.0,43.4
0,6,81,40,127,67371.0,33.2
0,6,90,22,1310,124082.0,30.9
0,6,112,5,607,114637.0,42.1
0,6,43,53,35,189556.0,34.2
0,6,84,15,6287,66385.0,35.0
0,6,47,46,15,144341.0,35.6
0,6,77,46,273,127627.0,34.2
0,6,83,28,70,135837.0,30.4
0,6,113,41,26402,239699.0,35.9
0,6,120,36,99,172369.0,35.9
0,6,70,32,279,162030.0,34.3
0,6,69,30,10,88367.0,37.1
0,6,66,18,80,164842.0,27.9
0,6,114,45,7844,172468.0,35.1
0,6,76,11,2117,42463.0,36.5
0,6,63,18,44,116657.0,38.6
0,6,106,24,61,137073.0,38.7
0,6,10,8,26558,77205.0,37.1
0,6,78,22,1633,73881.0,35.4
0,6,6,19,32050,66772.0,36.5
0,6,5,8,8175,44898.0,40.0
0,6,94,20,1141,33351.0,34.7
0,6,40,34,664,98324.0,28.7
0,6,34,25,107,126204.0,36.3
0,6,32,36,1179,85872.0,33.7
0,6,50,24,15,58653.0,37.6
0,6,25,25,3234,61031.0,33.4
0,6,100,17,6,28243.0,45.8
0,6,18,19,37391,58237.0,38.1
0,6,20,9,25698,85962.0,41.8
0,6,111,12,28,119917.0,43.8
0,6,107,29,117,93520.0,37.3
0,6,30,11,1129,63956.0,34.1
0,6,49,30,31,129501.0,36.0
0,6,88,13,643,74233.0,34.1
0,6,26,13,2884,65925.0,30.4
0,6,123,9,4,165632.0,41.6
0,6,9,14,21803,43022.0,32.4
0,6,104,29,44,174240.0,37.3
0,6,33,19,707,92476.0,34.6
0,6,62,27,23,189076.0,38.4
0,6,22,0,10991,0.0,0.0
0,6,101,10,1000,93267.0,33.3
0,6,45,10,1000,122417.0,42.9
0,7,44,55,276,141055.0,31.5
0,7,103,77,182,68981.0,39.3
0,7,28,25,7074,50095.0,34.8
0,7,105,73,48,200852.0,40.1
0,7,13,60,88226,49348.0,34.2
0,7,71,59,258,111325.0,34.3
0,7,7,27,6734,72789.0,41.1
0,7,46,68,54,136982.0,29.9
0,7,48,50,20,130442.0,28.9
0,7,19,45,134364,221922.0,39.9
0,7,41,66,23,55492.0,30.3
0,7,14,46,119258,16368.0,33.2
0,7,67,77,9,138643.0,37.8
0,7,17,13,136004,97402.0,38.4
0,7,61,46,42,150931.0,39.9
0,7,102,50,289,154987.0,35.5
0,7,110,42,650,142289.0,35.8
0,7,108,53,8418,139088.0,37.1
0,7,75,120,35,185182.0,33.0
0,7,73,74,44,94149.0,32.3
0,7,60,45,8,109876.0,43.7
0,7,68,27,72,125011.0,39.4
0,7,79,51,164,75318.0,29.1
0,7,23,44,23654,59777.0,34.5
0,7,42,53,85,139743.0,29.4
0,7,115,62,21557,180562.0,35.0
0,7,52,58,54,131423.0,32.3
0,7,122,47,8,135323.0,41.4
0,7,1,38,53864,88716.0,34.0
0,7,72,31,179,151258.0,33.3
0,7,109,53,95,250162.0,42.8
0,7,24,34,34254,124447.0,43.4
0,7,81,57,117,67371.0,33.2
0,7,90,49,1147,124082.0,30.9
0,7,112,20,658,114637.0,42.1
0,7,43,65,62,189556.0,34.2
0,7,84,34,9318,66385.0,35.0
0,7,47,90,16,144341.0,35.6
0,7,77,56,232,127627.0,34.2
0,7,101,30,1,93267.0,33.3
0,7,83,56,60,135837.0,30.4
0,7,113,84,28397,239699.0,35.9
0,7,120,60,89,172369.0,35.9
0,7,70,51,464,162030.0,34.3
0,7,69,46,7,88367.0,37.1
0,7,66,27,81,164842.0,27.9
0,7,114,64,8478,172468.0,35.1
0,7,76,13,3749,42463.0,36.5
0,7,63,34,43,116657.0,38.6
0,7,45,54,14,122417.0,42.9
0,7,106,52,67,137073.0,38.7
0,7,10,18,41732,77205.0,37.1
0,7,78,23,2177,73881.0,35.4
0,7,6,15,50213,66772.0,36.5
0,7,5,16,13710,44898.0,40.0
0,7,94,29,1208,33351.0,34.7
0,7,40,83,853,98324.0,28.7
0,7,34,39,250,126204.0,36.3
0,7,32,50,2042,85872.0,33.7
0,7,50,45,48,58653.0,37.6
0,7,25,47,5856,61031.0,33.4
0,7,100,22,8,28243.0,45.8
0,7,18,36,66330,58237.0,38.1
0,7,20,19,45441,85962.0,41.8
0,7,111,16,41,119917.0,43.8
0,7,107,34,82,93520.0,37.3
0,7,30,25,1735,63956.0,34.1
0,7,49,54,28,129501.0,36.0
0,7,88,33,684,74233.0,34.1
0,7,26,20,6342,65925.0,30.4
0,7,123,18,3,165632.0,41.6
0,7,9,37,26136,43022.0,32.4
0,7,104,54,83,174240.0,37.3
0,7,33,32,1353,92476.0,34.6
0,7,62,48,10,189076.0,38.4
0,7,22,1,27306,0.0,0.0
0,8,44,109,161,141055.0,31.5
0,8,103,94,137,68981.0,39.3
0,8,28,53,6821,50095.0,34.8
0,8,105,99,37,200852.0,40.1
0,8,13,84,106513,49348.0,34.2
0,8,71,85,186,111325.0,34.3
0,8,7,45,7350,72789.0,41.1
0,8,46,103,72,136982.0,29.9
0,8,48,94,7,130442.0,28.9
0,8,19,90,145211,221922.0,39.9
0,8,41,82,35,55492.0,30.3
0,8,14,97,135056,16368.0,33.2
0,8,67,130,9,138643.0,37.8
0,8,17,55,183897,97402.0,38.4
0,8,61,81,64,150931.0,39.9
0,8,102,82,296,154987.0,35.5
0,8,110,67,614,142289.0,35.8
0,8,108,69,7688,139088.0,37.1
0,8,75,171,21,185182.0,33.0
0,8,73,106,31,94149.0,32.3
0,8,60,81,22,109876.0,43.7
0,8,68,50,41,125011.0,39.4
0,8,79,88,118,75318.0,29.1
0,8,23,79,24618,59777.0,34.5
0,8,42,83,38,139743.0,29.4
0,8,115,73,37498,180562.0,35.0
0,8,52,106,35,131423.0,32.3
0,8,122,76,7,135323.0,41.4
0,8,1,82,72328,88716.0,34.0
0,8,72,91,211,151258.0,33.3
0,8,109,94,108,250162.0,42.8
0,8,24,52,38673,124447.0,43.4
0,8,81,75,77,67371.0,33.2
0,8,90,89,1229,124082.0,30.9
0,8,112,56,613,114637.0,42.1
0,8,43,143,46,189556.0,34.2
0,8,84,53,9327,66385.0,35.0
0,8,47,121,5,144341.0,35.6
0,8,77,99,223,127627.0,34.2
0,8,101,56,10,93267.0,33.3
0,8,83,88,64,135837.0,30.4
0,8,113,100,21457,239699.0,35.9
0,8,120,103,89,172369.0,35.9
0,8,70,83,346,162030.0,34.3
0,8,69,54,10,88367.0,37.1
0,8,66,51,57,164842.0,27.9
0,8,114,108,6380,172468.0,35.1
0,8,76,49,4276,42463.0,36.5
0,8,63,53,41,116657.0,38.6
0,8,45,78,17,122417.0,42.9
0,8,106,67,81,137073.0,38.7
0,8,10,26,56975,77205.0,37.1
0,8,78,47,2370,73881.0,35.4
0,8,6,35,62527,66772.0,36.5
0,8,5,42,19045,44898.0,40.0
0,8,94,68,1462,33351.0,34.7
0,8,40,99,569,98324.0,28.7
0,8,34,73,209,126204.0,36.3
0,8,32,73,1506,85872.0,33.7
0,8,50,58,56,58653.0,37.6
0,8,25,97,4836,61031.0,33.4
0,8,100,33,4,28243.0,45.8
0,8,18,82,88426,58237.0,38.1
0,8,20,54,50537,85962.0,41.8
0,8,111,48,34,119917.0,43.8
0,8,107,47,102,93520.0,37.3
0,8,30,31,2059,63956.0,34.1
0,8,49,71,22,129501.0,36.0
0,8,88,49,943,74233.0,34.1
0,8,26,33,7212,65925.0,30.4
0,8,123,34,17,165632.0,41.6
0,8,9,46,24920,43022.0,32.4
0,8,104,76,66,174240.0,37.3
0,8,33,47,1281,92476.0,34.6
0,8,62,65,31,189076.0,38.4
0,8,22,3,34452,0.0,0.0
0,9,44,135,75,141055.0,31.5
0,9,103,101,73,68981.0,39.3
0,9,28,53,3527,50095.0,34.8
0,9,105,111,42,200852.0,40.1
0,9,13,96,103231,49348.0,34.2
0,9,71,91,100,111325.0,34.3
0,9,7,60,8139,72789.0,41.1
0,9,46,91,40,136982.0,29.9
0,9,48,96,19,130442.0,28.9
0,9,19,104,127644,221922.0,39.9
0,9,41,94,10,55492.0,30.3
0,9,14,127,151628,16368.0,33.2
0,9,67,101,9,138643.0,37.8
0,9,17,68,180407,97402.0,38.4
0,9,61,80,46,150931.0,39.9
0,9,102,70,225,154987.0,35.5
0,9,110,67,438,142289.0,35.8
0,9,108,71,4317,139088.0,37.1
0,9,75,181,19,185182.0,33.0
0,9,73,122,24,94149.0,32.3
0,9,60,82,11,109876.0,43.7
0,9,68,69,31,125011.0,39.4
0,9,79,105,70,75318.0,29.1
0,9,23,51,17641,59777.0,34.5
0,9,42,60,9,139743.0,29.4
0,9,115,124,51950,180562.0,35.0
0,9,52,96,32,131423.0,32.3
0,9,122,70,13,135323.0,41.4
0,9,1,89,66300,88716.0,34.0
0,9,72,54,128,151258.0,33.3
0,9,109,123,67,250162.0,42.8
0,9,24,80,34241,124447.0,43.4
0,9,81,70,49,67371.0,33.2
0,9,90,86,1220,124082.0,30.9
0,9,112,40,375,114637.0,42.1
0,9,43,147,35,189556.0,34.2
0,9,84,72,6446,66385.0,35.0
