day,hour,precinct,criminal,traffic,population,age
0,1,60,57,7,109876.0,43.7
0,1,68,27,77,125011.0,39.4
0,1,79,48,681,75318.0,29.1
0,1,23,58,3342,59777.0,34.5
0,1,42,57,21,139743.0,29.4
0,1,115,99,3164,180562.0,35.0
0,1,52,93,48,131423.0,32.3
0,1,122,37,9,135323.0,41.4
0,1,1,30,12879,88716.0,34.0
0,1,72,49,162,151258.0,33.3
0,1,109,49,88,250162.0,42.8
0,1,24,34,6278,124447.0,43.4
0,1,81,50,781,67371.0,33.2
0,1,90,72,7588,124082.0,30.9
0,1,112,27,253,114637.0,42.1
0,1,43,116,44,189556.0,34.2
0,1,84,20,3313,66385.0,35.0
0,1,47,89,25,144341.0,35.6
0,1,77,49,763,127627.0,34.2
0,1,101,39,6,93267.0,33.3
0,1,83,58,676,135837.0,30.4
0,1,113,87,12177,239699.0,35.9
0,1,120,81,40,172369.0,35.9
0,1,70,67,239,162030.0,34.3
0,1,69,49,18,88367.0,37.1
0,1,66,35,69,164842.0,27.9
0,1,114,71,4415,172468.0,35.1
0,1,76,14,662,42463.0,36.5
0,1,63,44,42,116657.0,38.6
0,1,45,40,19,122417.0,42.9
0,1,106,56,38,137073.0,38.7
0,1,10,39,17230,77205.0,37.1
0,1,78,20,2370,73881.0,35.4
0,1,6,54,46563,66772.0,36.5
0,1,5,23,14471,44898.0,40.0
0,1,94,37,4250,33351.0,34.7
0,1,40,112,279,98324.0,28.7
0,1,34,62,427,126204.0,36.3
0,1,32,49,769,85872.0,33.7
0,1,50,35,53,58653.0,37.6
0,1,25,40,1503,61031.0,33.4
0,1,100,11,1,28243.0,45.8
0,1,18,41,37601,58237.0,38.1
0,1,20,19,9842,85962.0,41.8
0,1,111,18,34,119917.0,43.8
0,1,107,44,86,93520.0,37.3
0,1,30,37,988,63956.0,34.1
0,1,49,57,23,129501.0,36.0
0,1,88,29,1452,74233.0,34.1
0,1,26,22,2096,65925.0,30.4
0,1,123,20,5,165632.0,41.6
0,1,9,37,28104,43022.0,32.4
0,1,104,56,124,174240.0,37.3
0,1,33,33,747,92476.0,34.6
0,1,62,45,20,189076.0,38.4
0,1,22,3,1543,0.0,0.0
0,2,44,86,56,141055.0,31.5
0,2,103,41,40,68981.0,39.3
0,2,28,22,1115,50095.0,34.8
0,2,105,60,11,200852.0,40.1
0,2,13,37,15507,49348.0,34.2
0,2,71,46,215,111325.0,34.3
0,2,7,24,5006,72789.0,41.1
0,2,46,81,45,136982.0,29.9
0,2,48,65,12,130442.0,28.9
0,2,19,31,7982,221922.0,39.9
0,2,41,28,27,55492.0,30.3
0,2,14,32,26637,16368.0,33.2
0,2,67,64,43,138643.0,37.8
0,2,17,19,17301,97402.0,38.4
0,2,61,25,37,150931.0,39.9
0,2,102,52,62,154987.0,35.5
0,2,110,60,927,142289.0,35.8
0,2,108,47,3341,139088.0,37.1
0,2,75,110,48,185182.0,33.0
0,2,73,58,64,94149.0,32.3
0,2,60,47,5,109876.0,43.7
0,2,68,24,65,125011.0,39.4
0,2,79,49,469,75318.0,29.1
0,2,23,37,2180,59777.0,34.5
0,2,42,44,22,139743.0,29.4
0,2,115,100,1165,180562.0,35.0
0,2,52,58,15,131423.0,32.3
0,2,122,34,3,135323.0,41.4
0,2,1,25,7470,88716.0,34.0
0,2,72,37,100,151258.0,33.3
0,2,109,39,102,250162.0,42.8
0,2,24,22,3896,124447.0,43.4
0,2,81,36,619,67371.0,33.2
0,2,90,38,5983,124082.0,30.9
0,2,112,16,220,114637.0,42.1
0,2,43,87,42,189556.0,34.2
0,2,84,24,1840,66385.0,35.0
0,2,47,65,22,144341.0,35.6
0,2,77,45,402,127627.0,34.2
0,2,101,24,8,93267.0,33.3
0,2,83,64,482,135837.0,30.4
0,2,113,67,3844,239699.0,35.9
0,2,120,59,32,172369.0,35.9
0,2,70,61,223,162030.0,34.3
0,2,69,33,10,88367.0,37.1
0,2,66,29,58,164842.0,27.9
0,2,114,74,3424,172468.0,35.1
0,2,76,11,396,42463.0,36.5
0,2,63,37,50,116657.0,38.6
0,2,45,40,8,122417.0,42.9
0,2,106,43,44,137073.0,38.7
0,2,10,28,14390,77205.0,37.1
0,2,78,25,1474,73881.0,35.4
0,2,6,36,35777,66772.0,36.5
0,2,5,22,9737,44898.0,40.0
0,2,94,20,3096,33351.0,34.7
0,2,40,66,193,98324.0,28.7
0,2,34,60,230,126204.0,36.3
0,2,32,30,520,85872.0,33.7
0,2,50,21,32,58653.0,37.6
0,2,25,32,944,61031.0,33.4
0,2,100,15,2,28243.0,45.8
0,2,18,35,25016,58237.0,38.1
0,2,20,14,5049,85962.0,41.8
0,2,111,14,4,119917.0,43.8
0,2,107,31,29,93520.0,37.3
0,2,30,31,721,63956.0,34.1
0,2,49,41,23,129501.0,36.0
0,2,88,12,964,74233.0,34.1
0,2,26,11,1401,65925.0,30.4
0,2,123,18,1,165632.0,41.6
0,2,9,33,20258,43022.0,32.4
0,2,104,50,50,174240.0,37.3
0,2,33,37,509,92476.0,34.6
0,2,62,34,11,189076.0,38.4
0,2,22,1,709,0.0,0.0
0,3,44,64,84,141055.0,31.5
0,3,103,30,19,68981.0,39.3
0,3,28,18,753,50095.0,34.8
0,3,105,30,5,200852.0,40.1
0,3,13,21,10130,49348.0,34.2
0,3,71,41,189,111325.0,34.3
0,3,7,17,3329,72789.0,41.1
0,3,46,40,68,136982.0,29.9
0,3,48,55,11,130442.0,28.9
0,3,19,22,5531,221922.0,39.9
0,3,41,39,33,55492.0,30.3
0,3,14,29,14871,16368.0,33.2
0,3,67,73,18,138643.0,37.8
0,3,17,14,11332,97402.0,38.4
0,3,61,29,9,150931.0,39.9
0,3,102,37,70,154987.0,35.5
0,3,110,50,666,142289.0,35.8
0,3,108,40,2612,139088.0,37.1
0,3,75,73,22,185182.0,33.0
0,3,73,45,40,94149.0,32.3
0,3,60,31,7,109876.0,43.7
0,3,68,16,22,125011.0,39.4
0,3,79,31,301,75318.0,29.1
0,3,23,18,1812,59777.0,34.5
0,3,42,35,11,139743.0,29.4
0,3,115,96,1038,180562.0,35.0
0,3,52,47,37,131423.0,32.3
0,3,122,17,6,135323.0,41.4
0,3,1,18,4859,88716.0,34.0
0,3,72,30,89,151258.0,33.3
0,3,109,33,69,250162.0,42.8
0,3,24,18,2992,124447.0,43.4
0,3,81,37,471,67371.0,33.2
0,3,90,22,4375,124082.0,30.9
0,3,112,14,125,114637.0,42.1
0,3,43,56,25,189556.0,34.2
0,3,84,14,1134,66385.0,35.0
0,3,47,53,19,144341.0,35.6
0,3,77,33,253,127627.0,34.2
0,3,101,17,16,93267.0,33.3
0,3,83,66,355,135837.0,30.4
0,3,113,50,1669,239699.0,35.9
0,3,120,39,57,172369.0,35.9
0,3,70,36,107,162030.0,34.3
0,3,69,23,14,88367.0,37.1
0,3,66,31,46,164842.0,27.9
0,3,114,60,2495,172468.0,35.1
0,3,76,12,294,42463.0,36.5
0,3,63,25,25,116657.0,38.6
0,3,45,31,11,122417.0,42.9
0,3,106,47,25,137073.0,38.7
0,3,10,34,10497,77205.0,37.1
0,3,78,12,740,73881.0,35.4
0,3,6,28,25828,66772.0,36.5
0,3,5,16,6333,44898.0,40.0
0,3,94,17,2027,33351.0,34.7
0,3,40,52,147,98324.0,28.7
0,3,34,44,126,126204.0,36.3
0,3,32,33,370,85872.0,33.7
0,3,50,26,10,58653.0,37.6
0,3,25,23,808,61031.0,33.4
0,3,18,34,19290,58237.0,38.1
0,3,20,12,3236,85962.0,41.8
0,3,111,11,22,119917.0,43.8
0,3,107,28,56,93520.0,37.3
0,3,30,31,466,63956.0,34.1
0,3,49,20,13,129501.0,36.0
0,3,88,12,567,74233.0,34.1
0,3,26,16,1035,65925.0,30.4
0,3,123,8,5,165632.0,41.6
0,3,9,16,14753,43022.0,32.4
0,3,104,31,78,174240.0,37.3
0,3,33,26,312,92476.0,34.6
0,3,62,34,22,189076.0,38.4
0,3,22,2,516,0.0,0.0
0,3,100,10,1000,28243.0,45.8
0,4,44,63,99,141055.0,31.5
0,4,103,49,30,68981.0,39.3
0,4,28,13,1016,50095.0,34.8
0,4,105,31,14,200852.0,40.1
0,4,13,28,11793,49348.0,34.2
0,4,71,49,186,111325.0,34.3
0,4,7,22,2544,72789.0,41.1
0,4,46,45,64,136982.0,29.9
0,4,48,35,21,130442.0,28.9
0,4,19,19,9572,221922.0,39.9
0,4,41,28,34,55492.0,30.3
0,4,14,45,18383,16368.0,33.2
0,4,67,54,20,138643.0,37.8
0,4,17,12,13402,97402.0,38.4
0,4,61,28,25,150931.0,39.9
0,4,102,50,94,154987.0,35.5
0,4,110,62,1011,142289.0,35.8
0,4,108,41,3699,139088.0,37.1
0,4,75,60,15,185182.0,33.0
0,4,73,32,35,94149.0,32.3
0,4,60,18,6,109876.0,43.7
0,4,68,10,32,125011.0,39.4
0,4,79,31,234,75318.0,29.1
0,4,23,18,2955,59777.0,34.5
0,4,42,18,26,139743.0,29.4
0,4,115,115,1685,180562.0,35.0
0,4,52,54,18,131423.0,32.3
0,4,1,16,6030,88716.0,34.0
0,4,72,42,51,151258.0,33.3
0,4,109,29,51,250162.0,42.8
0,4,24,7,4403,124447.0,43.4
0,4,81,23,320,67371.0,33.2
0,4,90,32,3543,124082.0,30.9
0,4,112,11,110,114637.0,42.1
0,4,43,53,43,189556.0,34.2
0,4,84,13,1540,66385.0,35.0
0,4,47,58,38,144341.0,35.6
0,4,77,32,220,127627.0,34.2
0,4,83,38,252,135837.0,30.4
0,4,113,39,1844,239699.0,35.9
0,4,120,39,55,172369.0,35.9
0,4,70,29,139,162030.0,34.3
0,4,69,17,17,88367.0,37.1
0,4,66,28,75,164842.0,27.9
0,4,114,58,4087,172468.0,35.1
0,4,76,10,365,42463.0,36.5
0,4,63,29,25,116657.0,38.6
0,4,45,16,1,122417.0,42.9
0,4,106,34,35,137073.0,38.7
0,4,10,19,8775,77205.0,37.1
0,4,78,13,673,73881.0,35.4
0,4,6,27,19231,66772.0,36.5
0,4,5,12,5106,44898.0,40.0
0,4,94,23,1798,33351.0,34.7
0,4,40,32,211,98324.0,28.7
0,4,34,74,119,126204.0,36.3
0,4,32,24,439,85872.0,33.7
0,4,50,20,19,58653.0,37.6
0,4,25,16,963,61031.0,33.4
0,4,100,7,3,28243.0,45.8
0,4,18,33,21228,58237.0,38.1
0,4,20,11,5119,85962.0,41.8
0,4,111,5,23,119917.0,43.8
0,4,107,17,59,93520.0,37.3
0,4,30,29,643,63956.0,34.1
0,4,49,32,12,129501.0,36.0
0,4,88,21,445,74233.0,34.1
0,4,26,14,1240,65925.0,30.4
0,4,123,6,1,165632.0,41.6
0,4,9,20,12902,43022.0,32.4
0,4,104,31,48,174240.0,37.3
0,4,33,32,421,92476.0,34.6
0,4,62,25,18,189076.0,38.4
0,4,22,1,952,0.0,0.0
0,4,122,10,1000,135323.0,41.4
0,4,101,10,1000,93267.0,33.3
0,5,44,42,134,141055.0,31.5
0,5,103,27,58,68981.0,39.3
0,5,28,9,1831,50095.0,34.8
0,5,105,30,21,200852.0,40.1
0,5,13,21,17864,49348.0,34.2
0,5,71,24,218,111325.0,34.3
0,5,7,11,1989,72789.0,41.1
0,5,46,45,39,136982.0,29.9
0,5,48,39,14,130442.0,28.9
0,5,19,25,25294,221922.0,39.9
0,5,41,29,38,55492.0,30.3
0,5,14,26,33837,16368.0,33.2
0,5,67,47,14,138643.0,37.8
0,5,17,8,23033,97402.0,38.4
0,5,61,30,37,150931.0,39.9
0,5,102,27,166,154987.0,35.5
0,5,110,37,733,142289.0,35.8
0,5,108,37,4414,139088.0,37.1
0,5,75,63,20,185182.0,33.0
0,5,73,33,35,94149.0,32.3
0,5,60,25,12,109876.0,43.7
0,5,68,20,29,125011.0,39.4
0,5,79,18,154,75318.0,29.1
0,5,23,27,6514,59777.0,34.5
0,5,42,20,26,139743.0,29.4
0,5,115,52,1958,180562.0,35.0
0,5,52,45,13,131423.0,32.3
0,5,122,18,8,135323.0,41.4
0,5,1,7,10498,88716.0,34.0
0,5,72,38,81,151258.0,33.3
0,5,109,26,94,250162.0,42.8
0,5,24,17,9841,124447.0,43.4
0,5,81,28,141,67371.0,33.2
0,5,90,23,1530,124082.0,30.9
0,5,112,16,358,114637.0,42.1
0,5,43,46,31,189556.0,34.2
0,5,84,13,3005,66385.0,35.0
0,5,47,38,23,144341.0,35.6
0,5,77,22,216,127627.0,34.2
0,5,101,13,1,93267.0,33.3
0,5,83,35,93,135837.0,30.4
0,5,113,33,14953,239699.0,35.9
0,5,120,27,87,172369.0,35.9
0,5,70,37,215,162030.0,34.3
0,5,69,16,11,88367.0,37.1
0,5,66,23,103,164842.0,27.9
0,5,114,41,5050,172468.0,35.1
0,5,76,9,878,42463.0,36.5
0,5,63,21,27,116657.0,38.6
0,5,45,14,2,122417.0,42.9
0,5,106,37,27,137073.0,38.7
0,5,10,14,9090,77205.0,37.1
0,5,78,10,1119,73881.0,35.4
0,5,6,17,15689,66772.0,36.5
0,5,5,16,5194,44898.0,40.0
0,5,94,13,1198,33351.0,34.7
0,5,40,31,266,98324.0,28.7
0,5,34,38,109,126204.0,36.3
0,5,32,20,629,85872.0,33.7
0,5,50,32,16,58653.0,37.6
0,5,25,14,1467,61031.0,33.4
0,5,18,17,21535,58237.0,38.1
0,5,20,12,10452,85962.0,41.8
0,5,111,8,41,119917.0,43.8
0,5,107,13,84,93520.0,37.3
0,5,30,26,864,63956.0,34.1
0,5,49,16,4,129501.0,36.0
0,5,88,8,397,74233.0,34.1
0,5,26,10,1582,65925.0,30.4
0,5,123,7,4,165632.0,41.6
0,5,9,16,12437,43022.0,32.4
0,5,104,31,48,174240.0,37.3
0,5,33,28,528,92476.0,34.6
0,5,62,22,12,189076.0,38.4
0,5,22,2,3348,0.0,0.0
0,5,100,10,1000,28243.0,45.8
0,6,44,38,209,141055.0,31.5
0,6,103,34,176,68981.0,39.3
0,6,28,22,3411,50095.0,34.8
0,6,105,39,72,200852.0,40.1
0,6,13,22,45772,49348.0,34.2
0,6,71,35,245,111325.0,34.3
0,6,7,7,2750,72789.0,41.1
0,6,46,49,63,136982.0,29.9
0,6,48,43,15,130442.0,28.9
0,6,19,19,75667,221922.0,39.9
0,6,41,21,20,55492.0,30.3
0,6,14,41,97716,16368.0,33.2
0,6,67,41,13,138643.0,37.8
0,6,17,17,60597,97402.0,38.4
0,6,61,23,33,150931.0,39.9
0,6,102,24,361,154987.0,35.5
0,6,110,31,821,142289.0,35.8
0,6,108,36,7824,139088.0,37.1
0,6,75,69,31,185182.0,33.0
0,6,73,55,30,94149.0,32.3
0,6,60,19,5,109876.0,43.7
0,6,68,19,63,125011.0,39.4
0,6,79,29,149,75318.0,29.1
0,6,23,34,16455,59777.0,34.5
0,6,42,29,34,139743.0,29.4
0,6,115,47,3922,180562.0,35.0
0,6,52,50,20,131423.0,32.3
0,6,122,22,3,135323.0,41.4
0,6,1,11,28406,88716.0,34.0
0,6,72,22,197,151258.0,33.3
0,6,109,30,109,250162.0,42.8
0,6,24,19,19642,124447.0,43.4
0,6,81,40,129,67371.0,33.2
0,6,90,22,1290,124082.0,30.9
0,6,112,5,620,114637.0,42.1
0,6,43,53,36,189556.0,34.2
0,6,84,15,6380,66385.0,35.0
0,6,47,46,15,144341.0,35.6
0,6,77,46,267,127627.0,34.2
0,6,83,28,78,135837.0,30.4
0,6,113,41,26402,239699.0,35.9
0,6,120,36,99,172369.0,35.9
0,6,70,32,290,162030.0,34.3
0,6,69,30,11,88367.0,37.1
0,6,66,18,88,164842.0,27.9
0,6,114,45,7729,172468.0,35.1
0,6,76,11,2030,42463.0,36.5
0,6,63,18,44,116657.0,38.6
0,6,106,24,59,137073.0,38.7
0,6,10,8,25769,77205.0,37.1
0,6,78,22,1560,73881.0,35.4
0,6,6,19,32993,66772.0,36.5
0,6,5,8,10563,44898.0,40.0
0,6,94,20,1277,33351.0,34.7
0,6,40,34,360,98324.0,28.7
0,6,34,25,117,126204.0,36.3
0,6,32,36,1283,85872.0,33.7
0,6,50,24,16,58653.0,37.6
0,6,25,25,3324,61031.0,33.4
0,6,100,17,6,28243.0,45.8
0,6,18,19,41977,58237.0,38.1
0,6,20,9,27424,85962.0,41.8
0,6,111,12,27,119917.0,43.8
0,6,107,29,119,93520.0,37.3
0,6,30,11,1286,63956.0,34.1
0,6,49,30,35,129501.0,36.0
0,6,88,13,617,74233.0,34.1
0,6,26,13,2488,65925.0,30.4
0,6,123,9,4,165632.0,41.6
0,6,9,14,23302,43022.0,32.4
0,6,104,29,41,174240.0,37.3
0,6,33,19,739,92476.0,34.6
0,6,62,27,22,189076.0,38.4
0,6,22,0,8926,0.0,0.0
0,6,101,10,1000,93267.0,33.3
0,6,45,10,1000,122417.0,42.9
0,7,44,55,311,141055.0,31.5
0,7,103,77,187,68981.0,39.3
0,7,28,25,6285,50095.0,34.8
0,7,105,73,48,200852.0,40.1
0,7,13,60,81934,49348.0,34.2
0,7,71,59,275,111325.0,34.3
0,7,7,27,4322,72789.0,41.1
0,7,46,68,50,136982.0,29.9
0,7,48,50,18,130442.0,28.9
0,7,19,45,142408,221922.0,39.9
0,7,41,66,21,55492.0,30.3
0,7,14,46,125721,16368.0,33.2
0,7,67,77,7,138643.0,37.8
0,7,17,13,120724,97402.0,38.4
0,7,61,46,43,150931.0,39.9
0,7,102,50,313,154987.0,35.5
0,7,110,42,618,142289.0,35.8
0,7,108,53,8566,139088.0,37.1
0,7,75,120,32,185182.0,33.0
0,7,73,74,41,94149.0,32.3
0,7,60,45,8,109876.0,43.7
0,7,68,27,75,125011.0,39.4
0,7,79,51,203,75318.0,29.1
0,7,23,44,26271,59777.0,34.5
0,7,42,53,56,139743.0,29.4
0,7,115,62,21513,180562.0,35.0
0,7,52,58,53,131423.0,32.3
0,7,122,47,8,135323.0,41.4
0,7,1,38,50768,88716.0,34.0
0,7,72,31,200,151258.0,33.3
0,7,109,53,93,250162.0,42.8
0,7,24,34,33891,124447.0,43.4
0,7,81,57,115,67371.0,33.2
0,7,90,49,1164,124082.0,30.9
0,7,112,20,685,114637.0,42.1
0,7,43,65,60,189556.0,34.2
0,7,84,34,9580,66385.0,35.0
0,7,47,90,11,144341.0,35.6
0,7,77,56,232,127627.0,34.2
0,7,101,30,1,93267.0,33.3
0,7,83,56,64,135837.0,30.4
0,7,113,84,28402,239699.0,35.9
0,7,120,60,91,172369.0,35.9
0,7,70,51,474,162030.0,34.3
0,7,69,46,7,88367.0,37.1
0,7,66,27,96,164842.0,27.9
0,7,114,64,8275,172468.0,35.1
0,7,76,13,3597,42463.0,36.5
0,7,63,34,44,116657.0,38.6
0,7,45,54,14,122417.0,42.9
0,7,106,52,68,137073.0,38.7
0,7,10,18,40447,77205.0,37.1
0,7,78,23,1976,73881.0,35.4
0,7,6,15,52115,66772.0,36.5
0,7,5,16,17475,44898.0,40.0
0,7,94,29,1339,33351.0,34.7
0,7,40,83,376,98324.0,28.7
0,7,34,39,280,126204.0,36.3
0,7,32,50,2189,85872.0,33.7
0,7,50,45,50,58653.0,37.6
0,7,25,47,6038,61031.0,33.4
0,7,100,22,8,28243.0,45.8
0,7,18,36,74792,58237.0,38.1
0,7,20,19,47274,85962.0,41.8
0,7,111,16,42,119917.0,43.8
0,7,107,34,74,93520.0,37.3
0,7,30,25,1879,63956.0,34.1
0,7,49,54,36,129501.0,36.0
0,7,88,33,682,74233.0,34.1
0,7,26,20,5698,65925.0,30.4
0,7,123,18,3,165632.0,41.6
0,7,9,37,29071,43022.0,32.4
0,7,104,54,79,174240.0,37.3
0,7,33,32,1402,92476.0,34.6
0,7,62,48,8,189076.0,38.4
0,7,22,1,21297,0.0,0.0
0,8,44,109,168,141055.0,31.5
0,8,103,94,163,68981.0,39.3
0,8,28,53,5913,50095.0,34.8
0,8,105,99,34,200852.0,40.1
0,8,13,84,97851,49348.0,34.2
0,8,71,85,217,111325.0,34.3
0,8,7,45,4968,72789.0,41.1
0,8,46,103,58,136982.0,29.9
0,8,48,94,7,130442.0,28.9
0,8,19,90,158734,221922.0,39.9
0,8,41,82,33,55492.0,30.3
0,8,14,97,144645,16368.0,33.2
0,8,67,130,10,138643.0,37.8
0,8,17,55,162852,97402.0,38.4
0,8,61,81,64,150931.0,39.9
0,8,102,82,287,154987.0,35.5
0,8,110,67,510,142289.0,35.8
0,8,108,69,7771,139088.0,37.1
0,8,75,171,21,185182.0,33.0
0,8,73,106,31,94149.0,32.3
0,8,60,81,22,109876.0,43.7
0,8,68,50,41,125011.0,39.4
0,8,79,88,150,75318.0,29.1
0,8,23,79,25833,59777.0,34.5
0,8,42,83,34,139743.0,29.4
0,8,115,73,37501,180562.0,35.0
0,8,52,106,39,131423.0,32.3
0,8,122,76,7,135323.0,41.4
0,8,1,82,67719,88716.0,34.0
0,8,72,91,231,151258.0,33.3
0,8,109,94,102,250162.0,42.8
0,8,24,52,38989,124447.0,43.4
0,8,81,75,83,67371.0,33.2
0,8,90,89,1245,124082.0,30.9
0,8,112,56,713,114637.0,42.1
0,8,43,143,46,189556.0,34.2
0,8,84,53,9454,66385.0,35.0
0,8,47,121,4,144341.0,35.6
0,8,77,99,202,127627.0,34.2
0,8,101,56,10,93267.0,33.3
0,8,83,88,58,135837.0,30.4
0,8,113,100,21464,239699.0,35.9
0,8,120,103,91,172369.0,35.9
0,8,70,83,365,162030.0,34.3
0,8,69,54,10,88367.0,37.1
0,8,66,51,54,164842.0,27.9
0,8,114,108,6185,172468.0,35.1
0,8,76,49,4232,42463.0,36.5
0,8,63,53,31,116657.0,38.6
0,8,45,78,17,122417.0,42.9
0,8,106,67,74,137073.0,38.7
0,8,10,26,54391,77205.0,37.1
0,8,78,47,2162,73881.0,35.4
0,8,6,35,65024,66772.0,36.5
0,8,5,42,23748,44898.0,40.0
0,8,94,68,1579,33351.0,34.7
0,8,40,99,296,98324.0,28.7
0,8,34,73,232,126204.0,36.3
0,8,32,73,1539,85872.0,33.7
0,8,50,58,59,58653.0,37.6
0,8,25,97,4927,61031.0,33.4
0,8,100,33,4,28243.0,45.8
0,8,18,82,101112,58237.0,38.1
0,8,20,54,51483,85962.0,41.8
0,8,111,48,34,119917.0,43.8
0,8,107,47,101,93520.0,37.3
0,8,30,31,2194,63956.0,34.1
0,8,49,71,24,129501.0,36.0
0,8,88,49,966,74233.0,34.1
0,8,26,33,6590,65925.0,30.4
0,8,123,34,17,165632.0,41.6
0,8,9,46,27905,43022.0,32.4
0,8,104,76,63,174240.0,37.3
0,8,33,47,1355,92476.0,34.6
0,8,62,65,31,189076.0,38.4
0,8,22,3,26730,0.0,0.0
0,9,44,135,77,141055.0,31.5
0,9,103,101,81,68981.0,39.3
0,9,28,53,2790,50095.0,34.8
0,9,105,111,42,200852.0,40.1
0,9,13,96,94081,49348.0,34.2
0,9,71,91,124,111325.0,34.3
0,9,7,60,5064,72789.0,41.1
0,9,46,91,42,136982.0,29.9
0,9,48,96,13,130442.0,28.9
0,9,19,104,138526,221922.0,39.9
0,9,41,94,7,55492.0,30.3
0,9,14,127,159538,16368.0,33.2
0,9,67,101,7,138643.0,37.8
0,9,17,68,162040,97402.0,38.4
0,9,61,80,45,150931.0,39.9
0,9,102,70,244,154987.0,35.5
0,9,110,67,380,142289.0,35.8
0,9,108,71,4368,139088.0,37.1
0,9,75,181,17,185182.0,33.0
0,9,73,122,34,94149.0,32.3
0,9,60,82,12,109876.0,43.7
0,9,68,69,31,125011.0,39.4
0,9,79,105,104,75318.0,29.1
0,9,23,51,19135,59777.0,34.5
0,9,42,60,7,139743.0,29.4
0,9,115,124,51917,180562.0,35.0
0,9,52,96,32,131423.0,32.3
0,9,122,70,13,135323.0,41.4
0,9,1,89,62305,88716.0,34.0
0,9,72,54,142,151258.0,33.3
0,9,109,123,69,250162.0,42.8
0,9,24,80,33224,124447.0,43.4
0,9,81,70,36,67371.0,33.2
0,9,90,86,1221,124082.0,30.9
0,9,112,40,407,114637.0,42.1
0,9,43,147,35,189556.0,34.2
0,9,84,72,6428,66385.0,35.0
