day,hour,sum,lat,long
4,3,1,40.4988,-74.2409
4,4,1,40.4988,-74.2409
4,7,2,40.4988,-74.2409
4,10,1,40.4988,-74.2409
4,14,1,40.4988,-74.2409
4,15,3,40.4988,-74.2409
4,22,1,40.4988,-74.2409
4,23,2,40.4988,-74.2409
5,0,1,40.4988,-74.2409
5,3,1,40.4988,-74.2409
5,5,1,40.4988,-74.2409
5,9,2,40.4988,-74.2409
5,10,1,40.4988,-74.2409
5,14,1,40.4988,-74.2409
5,16,1,40.4988,-74.2409
6,0,1,40.4988,-74.2409
6,3,1,40.4988,-74.2409
6,4,1,40.4988,-74.2409
6,11,2,40.4988,-74.2409
6,16,1,40.4988,-74.2409
6,17,1,40.4988,-74.2409
6,20,1,40.4988,-74.2409
0,0,2,40.5078,-74.2499
0,1,1,40.5078,-74.2499
0,3,1,40.5078,-74.2499
0,4,1,40.5078,-74.2499
0,7,1,40.5078,-74.2499
0,8,1,40.5078,-74.2499
0,10,2,40.5078,-74.2499
0,11,1,40.5078,-74.2499
0,12,2,40.5078,-74.2499
0,13,2,40.5078,-74.2499
0,14,2,40.5078,-74.2499
0,15,4,40.5078,-74.2499
0,16,4,40.5078,-74.2499
0,17,3,40.5078,-74.2499
0,19,2,40.5078,-74.2499
0,20,2,40.5078,-74.2499
0,21,3,40.5078,-74.2499
0,22,3,40.5078,-74.2499
1,1,2,40.5078,-74.2499
1,2,2,40.5078,-74.2499
1,3,1,40.5078,-74.2499
1,7,1,40.5078,-74.2499
1,8,2,40.5078,-74.2499
1,9,1,40.5078,-74.2499
1,11,3,40.5078,-74.2499
1,12,2,40.5078,-74.2499
1,13,1,40.5078,-74.2499
1,14,3,40.5078,-74.2499
1,15,1,40.5078,-74.2499
1,16,4,40.5078,-74.2499
1,17,1,40.5078,-74.2499
1,18,2,40.5078,-74.2499
1,19,2,40.5078,-74.2499
1,20,1,40.5078,-74.2499
1,21,2,40.5078,-74.2499
1,22,5,40.5078,-74.2499
1,23,1,40.5078,-74.2499
2,0,3,40.5078,-74.2499
2,5,1,40.5078,-74.2499
2,7,2,40.5078,-74.2499
2,8,5,40.5078,-74.2499
2,10,2,40.5078,-74.2499
2,11,2,40.5078,-74.2499
2,12,3,40.5078,-74.2499
2,13,3,40.5078,-74.2499
2,14,5,40.5078,-74.2499
2,15,3,40.5078,-74.2499
2,17,1,40.5078,-74.2499
2,18,7,40.5078,-74.2499
2,19,4,40.5078,-74.2499
2,20,2,40.5078,-74.2499
2,21,2,40.5078,-74.2499
2,22,2,40.5078,-74.2499
2,23,1,40.5078,-74.2499
3,0,1,40.5078,-74.2499
3,2,4,40.5078,-74.2499
3,3,1,40.5078,-74.2499
3,4,2,40.5078,-74.2499
3,8,1,40.5078,-74.2499
3,9,3,40.5078,-74.2499
3,10,1,40.5078,-74.2499
3,11,2,40.5078,-74.2499
3,12,1,40.5078,-74.2499
3,14,4,40.5078,-74.2499
3,15,2,40.5078,-74.2499
3,16,2,40.5078,-74.2499
3,17,3,40.5078,-74.2499
3,18,4,40.5078,-74.2499
3,19,1,40.5078,-74.2499
3,20,2,40.5078,-74.2499
3,22,1,40.5078,-74.2499
3,23,3,40.5078,-74.2499
4,0,1,40.5078,-74.2499
4,1,2,40.5078,-74.2499
4,2,1,40.5078,-74.2499
4,3,2,40.5078,-74.2499
4,4,1,40.5078,-74.2499
4,5,1,40.5078,-74.2499
4,8,1,40.5078,-74.2499
4,9,2,40.5078,-74.2499
4,10,4,40.5078,-74.2499
4,11,2,40.5078,-74.2499
4,12,3,40.5078,-74.2499
4,13,1,40.5078,-74.2499
4,15,2,40.5078,-74.2499
4,16,7,40.5078,-74.2499
4,17,2,40.5078,-74.2499
4,18,2,40.5078,-74.2499
4,19,3,40.5078,-74.2499
4,20,4,40.5078,-74.2499
4,21,1,40.5078,-74.2499
4,22,2,40.5078,-74.2499
4,23,2,40.5078,-74.2499
5,0,3,40.5078,-74.2499
5,1,3,40.5078,-74.2499
5,2,2,40.5078,-74.2499
5,4,2,40.5078,-74.2499
5,5,1,40.5078,-74.2499
5,6,2,40.5078,-74.2499
5,9,1,40.5078,-74.2499
5,10,3,40.5078,-74.2499
5,11,1,40.5078,-74.2499
5,12,2,40.5078,-74.2499
5,13,3,40.5078,-74.2499
5,14,3,40.5078,-74.2499
5,15,1,40.5078,-74.2499
5,17,3,40.5078,-74.2499
5,18,1,40.5078,-74.2499
5,19,1,40.5078,-74.2499
5,20,1,40.5078,-74.2499
5,21,1,40.5078,-74.2499
5,22,3,40.5078,-74.2499
5,23,1,40.5078,-74.2499
6,0,1,40.5078,-74.2499
6,1,1,40.5078,-74.2499
6,2,2,40.5078,-74.2499
6,3,4,40.5078,-74.2499
6,4,1,40.5078,-74.2499
6,5,2,40.5078,-74.2499
6,7,1,40.5078,-74.2499
6,12,1,40.5078,-74.2499
6,13,2,40.5078,-74.2499
6,14,4,40.5078,-74.2499
6,16,2,40.5078,-74.2499
6,17,1,40.5078,-74.2499
6,18,2,40.5078,-74.2499
6,19,2,40.5078,-74.2499
6,20,5,40.5078,-74.2499
6,21,4,40.5078,-74.2499
6,22,2,40.5078,-74.2499
6,23,2,40.5078,-74.2499
0,1,2,40.5078,-74.2409
0,2,1,40.5078,-74.2409
0,7,1,40.5078,-74.2409
0,9,1,40.5078,-74.2409
0,11,1,40.5078,-74.2409
0,13,1,40.5078,-74.2409
0,16,2,40.5078,-74.2409
0,17,1,40.5078,-74.2409
0,19,1,40.5078,-74.2409
0,20,1,40.5078,-74.2409
0,21,1,40.5078,-74.2409
0,22,5,40.5078,-74.2409
0,23,2,40.5078,-74.2409
1,1,1,40.5078,-74.2409
1,2,2,40.5078,-74.2409
1,6,1,40.5078,-74.2409
1,8,1,40.5078,-74.2409
1,10,2,40.5078,-74.2409
1,11,1,40.5078,-74.2409
1,12,6,40.5078,-74.2409
1,13,3,40.5078,-74.2409
1,14,2,40.5078,-74.2409
1,15,1,40.5078,-74.2409
1,17,1,40.5078,-74.2409
1,19,3,40.5078,-74.2409
1,22,1,40.5078,-74.2409
2,0,1,40.5078,-74.2409
2,1,1,40.5078,-74.2409
2,2,4,40.5078,-74.2409
2,5,1,40.5078,-74.2409
2,7,1,40.5078,-74.2409
2,8,2,40.5078,-74.2409
2,9,1,40.5078,-74.2409
2,10,2,40.5078,-74.2409
2,11,2,40.5078,-74.2409
2,12,1,40.5078,-74.2409
2,13,1,40.5078,-74.2409
2,14,3,40.5078,-74.2409
2,15,3,40.5078,-74.2409
2,17,1,40.5078,-74.2409
2,18,2,40.5078,-74.2409
2,19,3,40.5078,-74.2409
2,20,1,40.5078,-74.2409
2,21,2,40.5078,-74.2409
3,0,1,40.5078,-74.2409
3,4,1,40.5078,-74.2409
3,5,1,40.5078,-74.2409
3,8,1,40.5078,-74.2409
3,10,1,40.5078,-74.2409
3,11,2,40.5078,-74.2409
3,12,4,40.5078,-74.2409
3,14,2,40.5078,-74.2409
3,15,4,40.5078,-74.2409
3,16,2,40.5078,-74.2409
3,17,2,40.5078,-74.2409
3,18,1,40.5078,-74.2409
3,20,1,40.5078,-74.2409
3,22,1,40.5078,-74.2409
3,23,4,40.5078,-74.2409
4,0,3,40.5078,-74.2409
4,1,2,40.5078,-74.2409
4,2,2,40.5078,-74.2409
4,5,1,40.5078,-74.2409
4,9,2,40.5078,-74.2409
4,10,2,40.5078,-74.2409
4,13,2,40.5078,-74.2409
4,14,4,40.5078,-74.2409
4,15,1,40.5078,-74.2409
4,17,1,40.5078,-74.2409
4,18,3,40.5078,-74.2409
4,19,1,40.5078,-74.2409
4,20,2,40.5078,-74.2409
4,21,1,40.5078,-74.2409
4,22,3,40.5078,-74.2409
4,23,2,40.5078,-74.2409
5,1,1,40.5078,-74.2409
5,2,2,40.5078,-74.2409
5,3,1,40.5078,-74.2409
5,7,2,40.5078,-74.2409
5,8,2,40.5078,-74.2409
5,9,1,40.5078,-74.2409
5,10,1,40.5078,-74.2409
5,12,2,40.5078,-74.2409
5,13,2,40.5078,-74.2409
5,14,1,40.5078,-74.2409
5,16,1,40.5078,-74.2409
5,17,2,40.5078,-74.2409
5,19,5,40.5078,-74.2409
5,20,2,40.5078,-74.2409
5,21,1,40.5078,-74.2409
5,22,2,40.5078,-74.2409
5,23,6,40.5078,-74.2409
6,0,3,40.5078,-74.2409
6,1,5,40.5078,-74.2409
6,2,4,40.5078,-74.2409
6,4,1,40.5078,-74.2409
6,8,1,40.5078,-74.2409
6,10,2,40.5078,-74.2409
6,11,2,40.5078,-74.2409
6,12,3,40.5078,-74.2409
6,14,3,40.5078,-74.2409
6,16,1,40.5078,-74.2409
6,17,4,40.5078,-74.2409
6,22,1,40.5078,-74.2409
0,1,1,40.5078,-74.2319
0,6,1,40.5078,-74.2319
0,8,1,40.5078,-74.2319
0,10,1,40.5078,-74.2319
0,14,1,40.5078,-74.2319
0,16,2,40.5078,-74.2319
0,17,1,40.5078,-74.2319
0,18,1,40.5078,-74.2319
0,21,1,40.5078,-74.2319
1,1,1,40.5078,-74.2319
1,17,1,40.5078,-74.2319
1,19,1,40.5078,-74.2319
1,20,1,40.5078,-74.2319
1,21,2,40.5078,-74.2319
2,2,3,40.5078,-74.2319
2,9,3,40.5078,-74.2319
2,11,1,40.5078,-74.2319
2,14,1,40.5078,-74.2319
2,17,1,40.5078,-74.2319
2,18,3,40.5078,-74.2319
2,19,1,40.5078,-74.2319
2,23,1,40.5078,-74.2319
3,0,1,40.5078,-74.2319
3,8,2,40.5078,-74.2319
3,13,1,40.5078,-74.2319
3,14,2,40.5078,-74.2319
3,15,1,40.5078,-74.2319
3,16,2,40.5078,-74.2319
3,19,1,40.5078,-74.2319
3,20,1,40.5078,-74.2319
4,8,1,40.5078,-74.2319
4,9,1,40.5078,-74.2319
4,11,1,40.5078,-74.2319
4,12,2,40.5078,-74.2319
4,16,1,40.5078,-74.2319
4,17,1,40.5078,-74.2319
4,18,1,40.5078,-74.2319
5,1,2,40.5078,-74.2319
5,3,1,40.5078,-74.2319
5,10,2,40.5078,-74.2319
5,11,1,40.5078,-74.2319
5,12,1,40.5078,-74.2319
5,15,1,40.5078,-74.2319
5,16,1,40.5078,-74.2319
6,1,2,40.5078,-74.2319
6,2,1,40.5078,-74.2319
6,8,1,40.5078,-74.2319
6,14,2,40.5078,-74.2319
6,18,1,40.5078,-74.2319
0,12,1,40.5078,-74.2229
0,17,1,40.5078,-74.2229
0,21,1,40.5078,-74.2229
1,0,1,40.5078,-74.2229
1,1,1,40.5078,-74.2229
1,3,2,40.5078,-74.2229
1,7,1,40.5078,-74.2229
1,8,2,40.5078,-74.2229
1,12,1,40.5078,-74.2229
1,13,1,40.5078,-74.2229
1,14,2,40.5078,-74.2229
1,16,1,40.5078,-74.2229
1,18,1,40.5078,-74.2229
2,11,3,40.5078,-74.2229
2,13,1,40.5078,-74.2229
2,16,3,40.5078,-74.2229
2,19,1,40.5078,-74.2229
2,22,1,40.5078,-74.2229
3,11,1,40.5078,-74.2229
3,12,1,40.5078,-74.2229
3,15,1,40.5078,-74.2229
3,18,1,40.5078,-74.2229
3,20,1,40.5078,-74.2229
4,2,1,40.5078,-74.2229
4,3,1,40.5078,-74.2229
4,4,1,40.5078,-74.2229
4,7,1,40.5078,-74.2229
4,19,1,40.5078,-74.2229
4,20,1,40.5078,-74.2229
5,3,1,40.5078,-74.2229
5,8,1,40.5078,-74.2229
5,16,1,40.5078,-74.2229
5,21,1,40.5078,-74.2229
6,1,2,40.5078,-74.2229
6,3,1,40.5078,-74.2229
6,9,1,40.5078,-74.2229
6,15,1,40.5078,-74.2229
6,20,1,40.5078,-74.2229
6,23,1,40.5078,-74.2229
1,10,1,40.5078,-74.2139
1,13,1,40.5078,-74.2139
2,4,1,40.5078,-74.2139
2,11,1,40.5078,-74.2139
3,14,1,40.5078,-74.2139
3,18,1,40.5078,-74.2139
4,8,1,40.5078,-74.2139
4,18,1,40.5078,-74.2139
5,16,1,40.5078,-74.2139
6,8,1,40.5078,-74.2139
6,13,1,40.5078,-74.2139
0,0,2,40.5168,-74.2409
0,5,1,40.5168,-74.2409
0,9,1,40.5168,-74.2409
0,10,1,40.5168,-74.2409
0,12,2,40.5168,-74.2409
0,13,1,40.5168,-74.2409
0,15,1,40.5168,-74.2409
0,17,1,40.5168,-74.2409
0,20,5,40.5168,-74.2409
0,22,1,40.5168,-74.2409
1,0,1,40.5168,-74.2409
1,2,1,40.5168,-74.2409
1,7,1,40.5168,-74.2409
1,10,1,40.5168,-74.2409
1,11,1,40.5168,-74.2409
1,13,1,40.5168,-74.2409
1,14,2,40.5168,-74.2409
1,15,1,40.5168,-74.2409
1,16,4,40.5168,-74.2409
1,18,3,40.5168,-74.2409
1,20,1,40.5168,-74.2409
1,21,2,40.5168,-74.2409
1,22,2,40.5168,-74.2409
2,0,1,40.5168,-74.2409
2,10,1,40.5168,-74.2409
2,12,1,40.5168,-74.2409
2,13,1,40.5168,-74.2409
2,14,1,40.5168,-74.2409
2,15,2,40.5168,-74.2409
2,16,2,40.5168,-74.2409
2,17,1,40.5168,-74.2409
2,18,1,40.5168,-74.2409
2,21,1,40.5168,-74.2409
2,22,2,40.5168,-74.2409
3,3,2,40.5168,-74.2409
3,11,1,40.5168,-74.2409
3,13,2,40.5168,-74.2409
3,14,1,40.5168,-74.2409
3,15,1,40.5168,-74.2409
3,16,1,40.5168,-74.2409
3,17,1,40.5168,-74.2409
3,19,2,40.5168,-74.2409
3,20,3,40.5168,-74.2409
3,21,1,40.5168,-74.2409
3,22,1,40.5168,-74.2409
3,23,1,40.5168,-74.2409
4,0,2,40.5168,-74.2409
4,1,1,40.5168,-74.2409
4,9,1,40.5168,-74.2409
4,10,2,40.5168,-74.2409
4,11,1,40.5168,-74.2409
4,13,1,40.5168,-74.2409
4,15,3,40.5168,-74.2409
4,18,1,40.5168,-74.2409
4,20,1,40.5168,-74.2409
4,21,2,40.5168,-74.2409
4,22,1,40.5168,-74.2409
4,23,3,40.5168,-74.2409
5,1,1,40.5168,-74.2409
5,2,1,40.5168,-74.2409
5,4,2,40.5168,-74.2409
5,5,1,40.5168,-74.2409
5,7,1,40.5168,-74.2409
5,10,2,40.5168,-74.2409
5,13,2,40.5168,-74.2409
5,16,1,40.5168,-74.2409
5,18,1,40.5168,-74.2409
5,19,1,40.5168,-74.2409
5,20,1,40.5168,-74.2409
5,22,1,40.5168,-74.2409
5,23,1,40.5168,-74.2409
6,0,1,40.5168,-74.2409
6,1,1,40.5168,-74.2409
6,3,1,40.5168,-74.2409
6,4,1,40.5168,-74.2409
6,6,1,40.5168,-74.2409
6,11,1,40.5168,-74.2409
6,13,2,40.5168,-74.2409
6,15,2,40.5168,-74.2409
6,19,3,40.5168,-74.2409
6,20,1,40.5168,-74.2409
6,22,1,40.5168,-74.2409
0,1,1,40.5168,-74.2319
0,10,1,40.5168,-74.2319
0,12,1,40.5168,-74.2319
0,14,1,40.5168,-74.2319
0,18,2,40.5168,-74.2319
0,19,3,40.5168,-74.2319
0,20,1,40.5168,-74.2319
0,21,1,40.5168,-74.2319
0,23,2,40.5168,-74.2319
1,2,1,40.5168,-74.2319
1,6,1,40.5168,-74.2319
1,7,1,40.5168,-74.2319
1,8,1,40.5168,-74.2319
1,9,2,40.5168,-74.2319
1,10,1,40.5168,-74.2319
1,11,1,40.5168,-74.2319
1,12,1,40.5168,-74.2319
1,15,1,40.5168,-74.2319
1,18,5,40.5168,-74.2319
1,19,2,40.5168,-74.2319
1,23,1,40.5168,-74.2319
2,0,1,40.5168,-74.2319
2,2,1,40.5168,-74.2319
2,3,1,40.5168,-74.2319
2,5,1,40.5168,-74.2319
2,7,2,40.5168,-74.2319
2,8,1,40.5168,-74.2319
2,10,1,40.5168,-74.2319
2,11,1,40.5168,-74.2319
2,12,1,40.5168,-74.2319
2,15,1,40.5168,-74.2319
2,16,1,40.5168,-74.2319
2,17,1,40.5168,-74.2319
2,20,1,40.5168,-74.2319
2,22,1,40.5168,-74.2319
3,2,1,40.5168,-74.2319
3,7,1,40.5168,-74.2319
3,11,1,40.5168,-74.2319
3,13,1,40.5168,-74.2319
3,14,1,40.5168,-74.2319
3,15,1,40.5168,-74.2319
3,16,1,40.5168,-74.2319
3,20,3,40.5168,-74.2319
3,21,1,40.5168,-74.2319
3,23,4,40.5168,-74.2319
4,0,1,40.5168,-74.2319
4,11,1,40.5168,-74.2319
4,13,1,40.5168,-74.2319
4,14,2,40.5168,-74.2319
4,15,2,40.5168,-74.2319
4,17,1,40.5168,-74.2319
4,18,1,40.5168,-74.2319
4,19,2,40.5168,-74.2319
4,20,1,40.5168,-74.2319
4,23,2,40.5168,-74.2319
5,0,2,40.5168,-74.2319
5,1,2,40.5168,-74.2319
5,7,1,40.5168,-74.2319
5,9,1,40.5168,-74.2319
5,10,3,40.5168,-74.2319
5,12,2,40.5168,-74.2319
5,15,1,40.5168,-74.2319
5,16,1,40.5168,-74.2319
5,17,1,40.5168,-74.2319
5,19,3,40.5168,-74.2319
5,20,3,40.5168,-74.2319
5,23,2,40.5168,-74.2319
6,12,2,40.5168,-74.2319
6,14,2,40.5168,-74.2319
6,15,1,40.5168,-74.2319
6,17,2,40.5168,-74.2319
6,18,3,40.5168,-74.2319
6,21,2,40.5168,-74.2319
2,12,1,40.5168,-74.2229
2,16,1,40.5168,-74.2229
4,4,1,40.5168,-74.2229
5,9,1,40.5168,-74.2229
6,12,1,40.5168,-74.2229
0,1,1,40.5168,-74.2139
0,4,1,40.5168,-74.2139
0,14,1,40.5168,-74.2139
0,19,1,40.5168,-74.2139
0,21,1,40.5168,-74.2139
0,22,1,40.5168,-74.2139
1,7,1,40.5168,-74.2139
1,13,1,40.5168,-74.2139
1,14,1,40.5168,-74.2139
1,16,1,40.5168,-74.2139
1,17,1,40.5168,-74.2139
1,19,2,40.5168,-74.2139
2,9,1,40.5168,-74.2139
2,10,1,40.5168,-74.2139
2,12,2,40.5168,-74.2139
2,15,1,40.5168,-74.2139
2,17,1,40.5168,-74.2139
2,20,1,40.5168,-74.2139
2,23,1,40.5168,-74.2139
3,10,1,40.5168,-74.2139
3,14,1,40.5168,-74.2139
3,20,1,40.5168,-74.2139
4,2,1,40.5168,-74.2139
4,4,1,40.5168,-74.2139
4,5,1,40.5168,-74.2139
4,12,1,40.5168,-74.2139
4,14,1,40.5168,-74.2139
4,18,3,40.5168,-74.2139
5,0,1,40.5168,-74.2139
5,3,1,40.5168,-74.2139
5,8,1,40.5168,-74.2139
5,11,1,40.5168,-74.2139
5,12,1,40.5168,-74.2139
5,15,1,40.5168,-74.2139
5,16,1,40.5168,-74.2139
5,21,1,40.5168,-74.2139
6,2,1,40.5168,-74.2139
6,3,1,40.5168,-74.2139
6,11,1,40.5168,-74.2139
6,16,1,40.5168,-74.2139
6,19,1,40.5168,-74.2139
6,20,1,40.5168,-74.2139
0,1,1,40.5168,-74.2049
0,3,2,40.5168,-74.2049
0,10,1,40.5168,-74.2049
0,11,2,40.5168,-74.2049
0,14,1,40.5168,-74.2049
0,15,1,40.5168,-74.2049
0,17,1,40.5168,-74.2049
0,19,1,40.5168,-74.2049
0,22,1,40.5168,-74.2049
1,0,1,40.5168,-74.2049
1,1,1,40.5168,-74.2049
1,2,1,40.5168,-74.2049
1,14,1,40.5168,-74.2049
1,15,1,40.5168,-74.2049
1,16,1,40.5168,-74.2049
1,18,1,40.5168,-74.2049
1,19,1,40.5168,-74.2049
1,21,3,40.5168,-74.2049
2,4,1,40.5168,-74.2049
2,9,1,40.5168,-74.2049
2,10,2,40.5168,-74.2049
2,12,1,40.5168,-74.2049
2,13,1,40.5168,-74.2049
2,14,1,40.5168,-74.2049
2,16,1,40.5168,-74.2049
2,17,1,40.5168,-74.2049
2,18,1,40.5168,-74.2049
3,2,1,40.5168,-74.2049
3,6,1,40.5168,-74.2049
3,9,1,40.5168,-74.2049
3,12,3,40.5168,-74.2049
3,14,1,40.5168,-74.2049
3,15,1,40.5168,-74.2049
3,16,1,40.5168,-74.2049
3,19,2,40.5168,-74.2049
4,1,1,40.5168,-74.2049
4,6,1,40.5168,-74.2049
4,8,1,40.5168,-74.2049
4,13,1,40.5168,-74.2049
4,19,2,40.5168,-74.2049
4,20,1,40.5168,-74.2049
4,21,2,40.5168,-74.2049
5,0,1,40.5168,-74.2049
5,2,2,40.5168,-74.2049
5,3,1,40.5168,-74.2049
5,6,1,40.5168,-74.2049
5,7,1,40.5168,-74.2049
5,13,1,40.5168,-74.2049
5,14,1,40.5168,-74.2049
5,15,2,40.5168,-74.2049
5,21,2,40.5168,-74.2049
5,22,1,40.5168,-74.2049
5,23,1,40.5168,-74.2049
6,0,1,40.5168,-74.2049
6,1,3,40.5168,-74.2049
6,2,1,40.5168,-74.2049
6,5,1,40.5168,-74.2049
6,11,1,40.5168,-74.2049
6,15,1,40.5168,-74.2049
6,19,1,40.5168,-74.2049
6,22,2,40.5168,-74.2049
0,2,1,40.5168,-74.1959
0,4,1,40.5168,-74.1959
0,11,1,40.5168,-74.1959
0,12,1,40.5168,-74.1959
0,13,2,40.5168,-74.1959
0,16,3,40.5168,-74.1959
0,18,1,40.5168,-74.1959
0,19,1,40.5168,-74.1959
0,21,1,40.5168,-74.1959
1,2,1,40.5168,-74.1959
1,6,1,40.5168,-74.1959
1,9,1,40.5168,-74.1959
1,10,1,40.5168,-74.1959
1,11,1,40.5168,-74.1959
1,14,2,40.5168,-74.1959
1,16,1,40.5168,-74.1959
1,20,1,40.5168,-74.1959
1,21,2,40.5168,-74.1959
1,22,1,40.5168,-74.1959
2,1,2,40.5168,-74.1959
2,3,2,40.5168,-74.1959
2,5,1,40.5168,-74.1959
2,7,1,40.5168,-74.1959
2,9,3,40.5168,-74.1959
2,10,1,40.5168,-74.1959
2,11,1,40.5168,-74.1959
2,14,1,40.5168,-74.1959
2,17,1,40.5168,-74.1959
2,18,3,40.5168,-74.1959
2,20,2,40.5168,-74.1959
3,0,2,40.5168,-74.1959
3,5,1,40.5168,-74.1959
3,10,1,40.5168,-74.1959
3,12,2,40.5168,-74.1959
3,14,2,40.5168,-74.1959
3,15,3,40.5168,-74.1959
3,17,1,40.5168,-74.1959
3,20,2,40.5168,-74.1959
3,23,1,40.5168,-74.1959
4,3,1,40.5168,-74.1959
4,7,2,40.5168,-74.1959
4,9,1,40.5168,-74.1959
4,12,1,40.5168,-74.1959
4,16,2,40.5168,-74.1959
4,17,2,40.5168,-74.1959
4,18,1,40.5168,-74.1959
4,20,1,40.5168,-74.1959
4,21,4,40.5168,-74.1959
4,23,1,40.5168,-74.1959
5,0,1,40.5168,-74.1959
5,2,2,40.5168,-74.1959
5,4,1,40.5168,-74.1959
5,7,1,40.5168,-74.1959
5,9,2,40.5168,-74.1959
5,12,1,40.5168,-74.1959
5,13,1,40.5168,-74.1959
5,14,1,40.5168,-74.1959
5,15,1,40.5168,-74.1959
5,17,1,40.5168,-74.1959
6,1,1,40.5168,-74.1959
6,2,4,40.5168,-74.1959
6,3,1,40.5168,-74.1959
6,5,3,40.5168,-74.1959
6,7,1,40.5168,-74.1959
6,16,1,40.5168,-74.1959
6,17,1,40.5168,-74.1959
6,18,3,40.5168,-74.1959
6,20,1,40.5168,-74.1959
6,21,3,40.5168,-74.1959
0,13,1,40.5258,-74.2409
0,14,2,40.5258,-74.2409
0,16,1,40.5258,-74.2409
0,22,2,40.5258,-74.2409
1,12,1,40.5258,-74.2409
1,15,2,40.5258,-74.2409
1,16,1,40.5258,-74.2409
1,17,1,40.5258,-74.2409
2,8,1,40.5258,-74.2409
2,9,1,40.5258,-74.2409
2,15,1,40.5258,-74.2409
2,21,1,40.5258,-74.2409
3,10,2,40.5258,-74.2409
3,12,1,40.5258,-74.2409
3,16,1,40.5258,-74.2409
3,17,2,40.5258,-74.2409
3,23,2,40.5258,-74.2409
4,15,1,40.5258,-74.2409
4,19,1,40.5258,-74.2409
4,21,1,40.5258,-74.2409
4,23,1,40.5258,-74.2409
5,10,1,40.5258,-74.2409
5,12,1,40.5258,-74.2409
5,16,2,40.5258,-74.2409
5,19,1,40.5258,-74.2409
6,1,1,40.5258,-74.2409
6,4,2,40.5258,-74.2409
6,10,1,40.5258,-74.2409
6,12,1,40.5258,-74.2409
6,14,2,40.5258,-74.2409
6,17,1,40.5258,-74.2409
6,18,1,40.5258,-74.2409
6,22,1,40.5258,-74.2409
0,6,1,40.5258,-74.2319
0,8,1,40.5258,-74.2319
0,9,2,40.5258,-74.2319
0,10,1,40.5258,-74.2319
0,17,1,40.5258,-74.2319
0,19,1,40.5258,-74.2319
0,20,5,40.5258,-74.2319
1,1,1,40.5258,-74.2319
1,2,1,40.5258,-74.2319
1,8,1,40.5258,-74.2319
1,9,1,40.5258,-74.2319
1,12,1,40.5258,-74.2319
1,13,1,40.5258,-74.2319
1,18,1,40.5258,-74.2319
1,19,1,40.5258,-74.2319
1,20,2,40.5258,-74.2319
2,0,1,40.5258,-74.2319
2,5,1,40.5258,-74.2319
2,6,2,40.5258,-74.2319
2,11,3,40.5258,-74.2319
2,12,2,40.5258,-74.2319
2,15,1,40.5258,-74.2319
2,16,1,40.5258,-74.2319
2,21,1,40.5258,-74.2319
2,22,1,40.5258,-74.2319
3,0,1,40.5258,-74.2319
3,2,1,40.5258,-74.2319
3,3,1,40.5258,-74.2319
3,5,1,40.5258,-74.2319
