weekday,pick_hour,sum,lat,long
0,0,40,40.6788,-73.7999
0,0,2,40.6788,-73.7909
0,0,1,40.6788,-73.7459
0,0,1,40.6788,-73.7279
0,0,14,40.6878,-74.0069
0,0,586,40.6878,-73.9979
0,0,1652,40.6878,-73.9889
0,0,1785,40.6878,-73.9799
0,0,928,40.6878,-73.9709
0,0,280,40.6878,-73.9619
0,0,554,40.6878,-73.9529
0,0,100,40.6878,-73.9439
0,0,85,40.6878,-73.9349
0,0,86,40.6878,-73.9259
0,0,123,40.6878,-73.9169
0,0,16,40.6878,-73.9079
0,0,1,40.6878,-73.8719
0,0,10,40.6878,-73.8629
0,0,8,40.6878,-73.8539
0,0,1,40.6878,-73.8449
0,0,2,40.6878,-73.8359
0,0,4,40.6878,-73.8269
0,0,2,40.6878,-73.8179
0,0,54,40.6878,-73.8089
0,0,6,40.6878,-73.7999
0,0,1,40.6878,-73.7459
0,0,116,40.6968,-73.9979
0,0,1081,40.6968,-73.9889
0,0,477,40.6968,-73.9799
0,0,333,40.6968,-73.9709
0,0,176,40.6968,-73.9619
0,0,271,40.6968,-73.9529
0,0,248,40.6968,-73.9439
0,0,613,40.6968,-73.9349
0,0,225,40.6968,-73.9259
0,0,82,40.6968,-73.9169
0,0,74,40.6968,-73.9079
0,0,10,40.6968,-73.8989
0,0,4,40.6968,-73.8539
0,0,8,40.6968,-73.8359
0,0,12,40.6968,-73.8269
0,0,28,40.6968,-73.8179
0,0,28,40.6968,-73.8089
0,0,2,40.6968,-73.7999
0,0,1,40.6968,-73.7279
0,0,3291,40.7058,-74.0159
0,0,4107,40.7058,-74.0069
0,0,29,40.7058,-73.9709
0,0,637,40.7058,-73.9619
0,0,495,40.7058,-73.9529
0,0,594,40.7058,-73.9439
0,0,460,40.7058,-73.9349
0,0,380,40.7058,-73.9259
0,0,49,40.7058,-73.9169
0,0,7,40.7058,-73.9079
0,0,11,40.7058,-73.8989
0,0,2,40.7058,-73.8899
0,0,4,40.7058,-73.8809
0,0,6,40.7058,-73.8719
0,0,1,40.7058,-73.8629
0,0,3,40.7058,-73.8539
0,0,4,40.7058,-73.8269
0,0,111,40.7058,-73.8179
0,0,10,40.7058,-73.8089
0,0,7,40.7058,-73.7999
0,0,10,40.7058,-73.7909
0,0,1,40.7058,-73.7819
0,0,2,40.7058,-73.7279
0,0,1833,40.7148,-74.0159
0,0,4881,40.7148,-74.0069
0,0,5365,40.7148,-73.9979
0,0,6976,40.7148,-73.9889
0,0,167,40.7148,-73.9799
0,0,5212,40.7148,-73.9619
0,0,3586,40.7148,-73.9529
0,0,1264,40.7148,-73.9439
0,0,128,40.7148,-73.9349
0,0,5,40.7148,-73.9259
0,0,7,40.7148,-73.9169
0,0,30,40.7148,-73.9079
0,0,13,40.7148,-73.8989
0,0,6,40.7148,-73.8899
0,0,6,40.7148,-73.8809
0,0,4,40.7148,-73.8719
0,0,2,40.7148,-73.8629
0,0,3,40.7148,-73.8539
0,0,3,40.7148,-73.8449
0,0,44,40.7148,-73.8359
0,0,48,40.7148,-73.8269
0,0,52,40.7148,-73.8179
0,0,21,40.7148,-73.8089
0,0,4,40.7148,-73.7999
0,0,4,40.7148,-73.7909
0,0,8,40.7148,-73.7819
0,0,1,40.7148,-73.7369
0,0,9632,40.7238,-74.0069
0,0,17819,40.7238,-73.9979
0,0,24817,40.7238,-73.9889
0,0,7440,40.7238,-73.9799
0,0,945,40.7238,-73.9619
0,0,1509,40.7238,-73.9529
0,0,373,40.7238,-73.9439
0,0,15,40.7238,-73.9349
0,0,1,40.7238,-73.9169
0,0,22,40.7238,-73.9079
0,0,28,40.7238,-73.8989
0,0,9,40.7238,-73.8899
0,0,19,40.7238,-73.8719
0,0,9,40.7238,-73.8629
0,0,48,40.7238,-73.8539
0,0,103,40.7238,-73.8449
0,0,25,40.7238,-73.8359
0,0,1,40.7238,-73.8269
0,0,2,40.7238,-73.8089
0,0,5,40.7238,-73.7999
0,0,3,40.7238,-73.7909
0,0,1,40.7238,-73.7819
0,0,12472,40.7328,-74.0069
0,0,20377,40.7328,-73.9979
0,0,22814,40.7328,-73.9889
0,0,7767,40.7328,-73.9799
0,0,142,40.7328,-73.9619
0,0,630,40.7328,-73.9529
0,0,11,40.7328,-73.9439
0,0,32,40.7328,-73.9349
0,0,46,40.7328,-73.9259
0,0,20,40.7328,-73.9169
0,0,18,40.7328,-73.9079
0,0,11,40.7328,-73.8989
0,0,5,40.7328,-73.8899
0,0,66,40.7328,-73.8809
0,0,96,40.7328,-73.8719
0,0,178,40.7328,-73.8629
0,0,32,40.7328,-73.8539
0,0,16,40.7328,-73.8449
0,0,14,40.7328,-73.8359
0,0,7,40.7328,-73.8269
0,0,2,40.7328,-73.8179
0,0,3,40.7328,-73.8089
0,0,5,40.7328,-73.7909
0,0,1,40.7328,-73.7819
0,0,1,40.7328,-73.7459
0,0,1,40.7328,-73.7279
0,0,24579,40.7418,-74.0069
0,0,14597,40.7418,-73.9979
0,0,17671,40.7418,-73.9889
0,0,13572,40.7418,-73.9799
0,0,615,40.7418,-73.9529
0,0,113,40.7418,-73.9439
0,0,157,40.7418,-73.9349
0,0,634,40.7418,-73.9259
0,0,726,40.7418,-73.9169
0,0,258,40.7418,-73.9079
0,0,240,40.7418,-73.8989
0,0,139,40.7418,-73.8899
0,0,141,40.7418,-73.8809
0,0,29,40.7418,-73.8719
0,0,4,40.7418,-73.8629
0,0,15,40.7418,-73.8539
0,0,35,40.7418,-73.8449
0,0,14,40.7418,-73.8359
0,0,16,40.7418,-73.8269
0,0,3,40.7418,-73.8179
0,0,1,40.7418,-73.8089
0,0,1,40.7418,-73.7909
0,0,2,40.7418,-73.7819
0,0,2,40.7418,-73.7729
0,0,1,40.7418,-73.7189
0,0,1,40.7418,-73.7099
0,0,1,40.7418,-73.7009
0,0,4877,40.7508,-74.0069
0,0,16468,40.7508,-73.9979
0,0,32516,40.7508,-73.9889
0,0,14787,40.7508,-73.9799
0,0,8146,40.7508,-73.9709
0,0,313,40.7508,-73.9529
0,0,1103,40.7508,-73.9439
0,0,789,40.7508,-73.9349
0,0,415,40.7508,-73.9259
0,0,112,40.7508,-73.9169
0,0,219,40.7508,-73.9079
0,0,205,40.7508,-73.8989
0,0,638,40.7508,-73.8899
0,0,268,40.7508,-73.8809
0,0,111,40.7508,-73.8719
0,0,41,40.7508,-73.8629
0,0,19,40.7508,-73.8539
0,0,10,40.7508,-73.8449
0,0,2,40.7508,-73.8359
0,0,5,40.7508,-73.8269
0,0,6,40.7508,-73.8179
0,0,5,40.7508,-73.7819
0,0,8,40.7508,-73.7729
0,0,4,40.7508,-73.7639
0,0,2,40.7508,-73.7099
0,0,6927,40.7598,-73.9979
0,0,40963,40.7598,-73.9889
0,0,19090,40.7598,-73.9799
0,0,19992,40.7598,-73.9709
0,0,7206,40.7598,-73.9619
0,0,919,40.7598,-73.9529
0,0,63,40.7598,-73.9439
0,0,844,40.7598,-73.9349
0,0,1036,40.7598,-73.9259
0,0,861,40.7598,-73.9169
0,0,79,40.7598,-73.9079
0,0,28,40.7598,-73.8989
0,0,69,40.7598,-73.8899
0,0,182,40.7598,-73.8809
0,0,65,40.7598,-73.8719
0,0,28,40.7598,-73.8629
0,0,7,40.7598,-73.8539
0,0,2,40.7598,-73.8449
0,0,14,40.7598,-73.8359
0,0,31,40.7598,-73.8269
0,0,3,40.7598,-73.8179
0,0,2,40.7598,-73.7999
0,0,1,40.7598,-73.7819
0,0,4,40.7598,-73.7729
0,0,1381,40.7688,-73.9979
0,0,8773,40.7688,-73.9889
0,0,13532,40.7688,-73.9799
0,0,2949,40.7688,-73.9709
0,0,4920,40.7688,-73.9619
0,0,5227,40.7688,-73.9529
0,0,151,40.7688,-73.9439
0,0,118,40.7688,-73.9349
0,0,590,40.7688,-73.9259
0,0,1175,40.7688,-73.9169
0,0,316,40.7688,-73.9079
0,0,56,40.7688,-73.8989
0,0,177,40.7688,-73.8899
0,0,139,40.7688,-73.8809
0,0,380,40.7688,-73.8719
0,0,7018,40.7688,-73.8629
0,0,8,40.7688,-73.8359
0,0,8,40.7688,-73.8269
0,0,3,40.7688,-73.8179
0,0,8,40.7688,-73.8089
0,0,7,40.7688,-73.7729
0,0,1247,40.7778,-73.9889
0,0,7399,40.7778,-73.9799
0,0,630,40.7778,-73.9709
0,0,3405,40.7778,-73.9619
0,0,8976,40.7778,-73.9529
0,0,1459,40.7778,-73.9439
0,0,3,40.7778,-73.9349
0,0,127,40.7778,-73.9259
0,0,164,40.7778,-73.9169
0,0,220,40.7778,-73.9079
0,0,3,40.7778,-73.8989
0,0,10851,40.7778,-73.8719
0,0,1,40.7778,-73.8359
0,0,6295,40.7868,-73.9799
0,0,2989,40.7868,-73.9709
0,0,183,40.7868,-73.9619
0,0,2532,40.7868,-73.9529
0,0,1547,40.7868,-73.9439
0,0,11,40.7868,-73.9259
0,0,2,40.7868,-73.8989
0,0,3,40.7868,-73.8269
0,0,1,40.7868,-73.8179
0,0,4834,40.7958,-73.9709
0,0,1359,40.7958,-73.9619
0,0,441,40.7958,-73.9529
0,0,1364,40.7958,-73.9439
0,0,667,40.7958,-73.9349
0,0,18,40.7958,-73.9259
0,0,11,40.7958,-73.9169
0,0,1,40.7958,-73.8269
0,0,1564,40.8048,-73.9709
0,0,2442,40.8048,-73.9619
0,0,1247,40.8048,-73.9529
0,0,692,40.8048,-73.9439
0,0,728,40.8048,-73.9349
0,0,88,40.8048,-73.9259
0,0,17,40.8048,-73.9169
0,0,7,40.8048,-73.9079
0,0,1107,40.8138,-73.9619
0,0,873,40.8138,-73.9529
0,0,526,40.8138,-73.9439
0,0,184,40.8138,-73.9349
0,0,133,40.8138,-73.9259
0,0,41,40.8138,-73.9169
0,0,9,40.8138,-73.9079
0,0,4,40.8138,-73.8989
0,0,1,40.8138,-73.8899
0,0,1,40.8138,-73.8809
0,0,1,40.8138,-73.8629
0,0,981,40.8228,-73.9529
0,0,540,40.8228,-73.9439
0,0,135,40.8228,-73.9349
0,0,44,40.8228,-73.9259
0,0,24,40.8228,-73.9169
0,0,8,40.8228,-73.9079
0,0,4,40.8228,-73.8989
0,0,8,40.8228,-73.8899
0,0,1,40.8228,-73.8809
0,0,7,40.8228,-73.8719
0,0,9,40.8228,-73.8629
0,0,2,40.8228,-73.8539
0,0,3,40.8228,-73.8449
0,0,2,40.8228,-73.8359
0,0,2,40.8228,-73.8269
0,0,650,40.8318,-73.9439
0,0,53,40.8318,-73.9259
0,0,31,40.8318,-73.9169
0,0,6,40.8318,-73.9079
0,0,5,40.8318,-73.8989
0,0,7,40.8318,-73.8899
0,0,5,40.8318,-73.8809
0,0,3,40.8318,-73.8719
0,0,9,40.8318,-73.8629
0,0,14,40.8318,-73.8539
0,0,2,40.8318,-73.8449
0,0,3,40.8318,-73.8269
0,0,5,40.8318,-73.8179
0,0,459,40.8408,-73.9439
0,0,114,40.8408,-73.9349
0,0,6,40.8408,-73.9259
0,0,16,40.8408,-73.9169
0,0,4,40.8408,-73.9079
0,0,3,40.8408,-73.8989
0,0,3,40.8408,-73.8899
0,0,9,40.8408,-73.8809
0,0,2,40.8408,-73.8719
0,0,11,40.8408,-73.8629
0,0,1,40.8408,-73.8539
0,0,11,40.8408,-73.8449
0,0,1,40.8408,-73.8359
0,0,1,40.8408,-73.8269
0,0,1,40.8408,-73.7819
0,0,71,40.8498,-73.9439
0,0,411,40.8498,-73.9349
0,0,12,40.8498,-73.9169
0,0,8,40.8498,-73.9079
0,0,11,40.8498,-73.8989
0,0,1,40.8498,-73.8809
0,0,5,40.8498,-73.8629
0,0,3,40.8498,-73.8539
0,0,1,40.8498,-73.8449
0,0,3,40.8498,-73.8269
0,0,140,40.8588,-73.9349
0,0,61,40.8588,-73.9259
0,0,10,40.8588,-73.9169
0,0,20,40.8588,-73.9079
0,0,30,40.8588,-73.8989
0,0,10,40.8588,-73.8899
0,0,1,40.8588,-73.8809
0,0,6,40.8588,-73.8719
0,0,4,40.8588,-73.8629
0,0,7,40.8588,-73.8449
0,0,1,40.8588,-73.8269
0,0,426,40.8678,-73.9259
0,0,73,40.8678,-73.9169
0,0,9,40.8678,-73.9079
0,0,6,40.8678,-73.8989
0,0,8,40.8678,-73.8899
0,0,1,40.8678,-73.8809
0,0,6,40.8678,-73.8629
0,0,1,40.8678,-73.8449
0,0,2,40.8678,-73.8359
0,0,8,40.8768,-73.9169
0,0,27,40.8768,-73.9079
0,0,14,40.8768,-73.8989
0,0,6,40.8768,-73.8899
0,0,1,40.8768,-73.8809
0,0,4,40.8768,-73.8359
0,0,2,40.8768,-73.8269
0,0,3,40.8858,-73.9169
0,0,6,40.8858,-73.9079
0,0,15,40.8858,-73.8989
0,0,2,40.8858,-73.8809
0,0,1,40.8858,-73.8629
0,0,3,40.8858,-73.8449
0,0,2,40.8948,-73.8989
0,0,6,40.8948,-73.8809
0,0,6,40.8948,-73.8719
0,0,1,40.8948,-73.8629
0,0,1,40.8948,-73.8539
0,0,1,40.9038,-73.9079
0,0,1,40.9038,-73.8449
0,1,1,40.5618,-74.1329
0,1,1,40.5708,-73.9979
0,1,2,40.5798,-73.9799
0,1,3,40.5798,-73.9619
0,1,1,40.5798,-73.9529
0,1,2,40.5798,-73.9439
0,1,1,40.5888,-73.9889
0,1,4,40.5888,-73.9619
0,1,3,40.5888,-73.9529
0,1,1,40.5888,-73.9439
0,1,2,40.5888,-73.9349
0,1,1,40.5978,-74.0789
0,1,1,40.5978,-73.9979
0,1,5,40.5978,-73.9889
0,1,1,40.5978,-73.9799
0,1,4,40.5978,-73.9619
0,1,2,40.5978,-73.9529
0,1,6,40.6068,-74.0789
0,1,1,40.6068,-74.0699
0,1,1,40.6068,-74.0069
0,1,2,40.6068,-73.9979
0,1,2,40.6068,-73.9889
0,1,1,40.6068,-73.9799
0,1,5,40.6068,-73.9709
0,1,11,40.6068,-73.9619
0,1,7,40.6068,-73.9529
0,1,1,40.6068,-73.7459
0,1,3,40.6158,-74.0339
0,1,4,40.6158,-74.0249
0,1,1,40.6158,-74.0069
0,1,1,40.6158,-73.9889
0,1,5,40.6158,-73.9799
0,1,4,40.6158,-73.9709
0,1,9,40.6158,-73.9619
0,1,2,40.6158,-73.9529
0,1,1,40.6158,-73.9439
0,1,3,40.6158,-73.9259
0,1,1,40.6248,-74.0339
0,1,22,40.6248,-74.0249
0,1,3,40.6248,-74.0159
0,1,1,40.6248,-74.0069
0,1,4,40.6248,-73.9979
0,1,1,40.6248,-73.9889
0,1,1,40.6248,-73.9799
0,1,9,40.6248,-73.9709
0,1,6,40.6248,-73.9619
0,1,1,40.6248,-73.9529
0,1,2,40.6248,-73.9439
0,1,2,40.6248,-73.9349
0,1,3,40.6248,-73.9169
0,1,1,40.6248,-73.9079
0,1,12,40.6338,-74.0249
0,1,10,40.6338,-74.0159
0,1,3,40.6338,-74.0069
0,1,3,40.6338,-73.9979
0,1,2,40.6338,-73.9799
0,1,38,40.6338,-73.9709
0,1,6,40.6338,-73.9619
0,1,10,40.6338,-73.9529
0,1,11,40.6338,-73.9439
0,1,1,40.6338,-73.9349
0,1,2,40.6338,-73.9259
0,1,4,40.6338,-73.9169
0,1,3,40.6338,-73.9079
0,1,1,40.6338,-73.8899
0,1,6,40.6428,-74.0249
0,1,18,40.6428,-74.0159
0,1,5,40.6428,-74.0069
0,1,8,40.6428,-73.9979
0,1,1,40.6428,-73.9889
0,1,44,40.6428,-73.9799
0,1,37,40.6428,-73.9709
0,1,45,40.6428,-73.9619
0,1,25,40.6428,-73.9529
0,1,9,40.6428,-73.9439
0,1,1,40.6428,-73.9349
0,1,2,40.6428,-73.9259
0,1,3,40.6428,-73.8989
0,1,94,40.6428,-73.7999
0,1,2571,40.6428,-73.7909
0,1,5466,40.6428,-73.7819
0,1,1327,40.6428,-73.7729
0,1,4,40.6518,-74.0159
0,1,57,40.6518,-74.0069
0,1,4,40.6518,-73.9979
0,1,15,40.6518,-73.9799
0,1,7,40.6518,-73.9709
0,1,139,40.6518,-73.9619
0,1,39,40.6518,-73.9529
0,1,8,40.6518,-73.9439
0,1,16,40.6518,-73.9349
0,1,13,40.6518,-73.9259
0,1,5,40.6518,-73.9169
0,1,3,40.6518,-73.9079
0,1,1,40.6518,-73.8899
0,1,4,40.6518,-73.8629
0,1,1,40.6518,-73.8359
0,1,28,40.6518,-73.8089
0,1,32,40.6518,-73.7999
0,1,335,40.6518,-73.7909
0,1,2118,40.6518,-73.7819
0,1,6,40.6608,-74.0069
0,1,67,40.6608,-73.9979
0,1,80,40.6608,-73.9889
0,1,40,40.6608,-73.9799
0,1,6,40.6608,-73.9709
0,1,172,40.6608,-73.9619
0,1,60,40.6608,-73.9529
0,1,21,40.6608,-73.9439
0,1,20,40.6608,-73.9349
0,1,15,40.6608,-73.9259
0,1,6,40.6608,-73.9169
0,1,2,40.6608,-73.9079
0,1,1,40.6608,-73.8989
0,1,4,40.6608,-73.8899
0,1,6,40.6608,-73.8809
0,1,2,40.6608,-73.8269
0,1,15,40.6608,-73.8089
0,1,22,40.6608,-73.7999
0,1,70,40.6608,-73.7909
0,1,2,40.6608,-73.7729
0,1,36,40.6698,-73.9979
0,1,446,40.6698,-73.9889
0,1,127,40.6698,-73.9799
0,1,54,40.6698,-73.9709
0,1,190,40.6698,-73.9619
0,1,176,40.6698,-73.9529
0,1,60,40.6698,-73.9439
0,1,47,40.6698,-73.9349
0,1,13,40.6698,-73.9259
0,1,16,40.6698,-73.9169
0,1,15,40.6698,-73.9079
0,1,7,40.6698,-73.8989
0,1,1,40.6698,-73.8899
0,1,1,40.6698,-73.8809
0,1,7,40.6698,-73.8719
0,1,6,40.6698,-73.8629
0,1,1,40.6698,-73.8539
0,1,1,40.6698,-73.8449
0,1,6,40.6698,-73.8359
0,1,1,40.6698,-73.8179
0,1,2,40.6698,-73.8089
0,1,53,40.6698,-73.7999
0,1,8,40.6698,-73.7909
0,1,4,40.6698,-73.7819
0,1,1,40.6698,-73.7639
0,1,1,40.6698,-73.7459
0,1,1,40.6698,-73.7369
0,1,5,40.6788,-74.0159
0,1,52,40.6788,-74.0069
0,1,399,40.6788,-73.9979
0,1,121,40.6788,-73.9889
0,1,916,40.6788,-73.9799
0,1,523,40.6788,-73.9709
0,1,296,40.6788,-73.9619
0,1,290,40.6788,-73.9529
0,1,98,40.6788,-73.9439
0,1,91,40.6788,-73.9349
0,1,41,40.6788,-73.9259
0,1,21,40.6788,-73.9169
0,1,25,40.6788,-73.9079
0,1,4,40.6788,-73.8989
0,1,9,40.6788,-73.8899
0,1,16,40.6788,-73.8809
0,1,1,40.6788,-73.8719
0,1,1,40.6788,-73.8449
0,1,1,40.6788,-73.8359
0,1,1,40.6788,-73.8269
0,1,6,40.6788,-73.8089
0,1,19,40.6788,-73.7999
0,1,2,40.6788,-73.7819
0,1,1,40.6788,-73.7729
0,1,2,40.6788,-73.7639
0,1,1,40.6788,-73.7459
0,1,13,40.6878,-74.0069
0,1,293,40.6878,-73.9979
0,1,1016,40.6878,-73.9889
0,1,1102,40.6878,-73.9799
0,1,380,40.6878,-73.9709
0,1,136,40.6878,-73.9619
0,1,416,40.6878,-73.9529
0,1,90,40.6878,-73.9439
0,1,41,40.6878,-73.9349
0,1,70,40.6878,-73.9259
0,1,90,40.6878,-73.9169
0,1,29,40.6878,-73.9079
0,1,8,40.6878,-73.8989
0,1,2,40.6878,-73.8809
0,1,1,40.6878,-73.8629
0,1,11,40.6878,-73.8539
0,1,1,40.6878,-73.8449
0,1,4,40.6878,-73.8359
0,1,10,40.6878,-73.8269
0,1,2,40.6878,-73.8179
0,1,10,40.6878,-73.8089
0,1,36,40.6968,-73.9979
0,1,633,40.6968,-73.9889
0,1,312,40.6968,-73.9799
0,1,183,40.6968,-73.9709
0,1,102,40.6968,-73.9619
0,1,198,40.6968,-73.9529
0,1,192,40.6968,-73.9439
0,1,485,40.6968,-73.9349
0,1,254,40.6968,-73.9259
0,1,74,40.6968,-73.9169
0,1,40,40.6968,-73.9079
0,1,7,40.6968,-73.8989
0,1,1,40.6968,-73.8899
0,1,1,40.6968,-73.8629
0,1,10,40.6968,-73.8539
0,1,1,40.6968,-73.8449
0,1,1,40.6968,-73.8359
0,1,15,40.6968,-73.8269
0,1,12,40.6968,-73.8179
0,1,21,40.6968,-73.8089
0,1,1,40.6968,-73.7999
0,1,2,40.6968,-73.7549
0,1,1651,40.7058,-74.0159
0,1,2381,40.7058,-74.0069
0,1,13,40.7058,-73.9709
0,1,460,40.7058,-73.9619
0,1,375,40.7058,-73.9529
0,1,461,40.7058,-73.9439
0,1,408,40.7058,-73.9349
0,1,246,40.7058,-73.9259
0,1,74,40.7058,-73.9169
0,1,20,40.7058,-73.9079
0,1,10,40.7058,-73.8989
0,1,1,40.7058,-73.8899
0,1,5,40.7058,-73.8809
0,1,6,40.7058,-73.8719
0,1,8,40.7058,-73.8359
0,1,6,40.7058,-73.8269
0,1,71,40.7058,-73.8179
0,1,15,40.7058,-73.8089
0,1,19,40.7058,-73.7999
0,1,10,40.7058,-73.7909
0,1,1092,40.7148,-74.0159
0,1,2756,40.7148,-74.0069
0,1,3128,40.7148,-73.9979
0,1,4696,40.7148,-73.9889
0,1,81,40.7148,-73.9799
0,1,3570,40.7148,-73.9619
0,1,2644,40.7148,-73.9529
0,1,950,40.7148,-73.9439
0,1,106,40.7148,-73.9349
0,1,1,40.7148,-73.9259
0,1,7,40.7148,-73.9169
0,1,29,40.7148,-73.9079
0,1,12,40.7148,-73.8989
0,1,4,40.7148,-73.8899
0,1,2,40.7148,-73.8629
0,1,35,40.7148,-73.8359
0,1,24,40.7148,-73.8269
0,1,24,40.7148,-73.8179
0,1,16,40.7148,-73.8089
0,1,4,40.7148,-73.7999
0,1,3,40.7148,-73.7909
0,1,1,40.7148,-73.7729
0,1,1,40.7148,-73.7549
0,1,5886,40.7238,-74.0069
0,1,10999,40.7238,-73.9979
0,1,16856,40.7238,-73.9889
