weekday,pick_hour,sum,precinct
0,0,7881,14.0
0,0,17861,14.0
0,0,6297,14.0
0,0,6815,17.0
0,0,6938,17.0
0,0,1242,17.0
0,0,31,17.0
0,0,70,19.0
0,0,156,19.0
0,0,566,108.0
0,0,131,108.0
0,0,236,108.0
0,0,463,114.0
0,0,136,114.0
0,0,131,114.0
0,0,91,114.0
0,0,48,114.0
0,0,26,115.0
0,0,134,115.0
0,0,102,115.0
0,0,40,110.0
0,0,27,110.0
0,0,16,110.0
0,0,5,110.0
0,0,2,110.0
0,0,9,110.0
0,0,1,109.0
0,0,1,109.0
0,0,1,109.0
