weekday,pick_hour,sum,lat,long
0,0,24,40.63929200000001,-73.97937999999998
0,0,92,40.63929200000001,-73.96938
0,0,43,40.63929200000001,-73.95938000000001
0,0,35,40.63929200000001,-73.94937999999998
0,0,6,40.63929200000001,-73.93938
0,0,4,40.63929200000001,-73.92938000000001
0,0,2,40.63929200000001,-73.91938
0,0,1,40.63929200000001,-73.88938
0,0,7,40.63929200000001,-73.79938
0,0,3752,40.63929200000001,-73.78938000000001
0,0,158,40.63929200000001,-73.77938
0,0,2,40.649291999999996,-74.01938
0,0,45,40.649291999999996,-74.00938000000001
0,0,18,40.649291999999996,-73.99938
0,0,35,40.649291999999996,-73.97937999999998
0,0,41,40.649291999999996,-73.96938
0,0,119,40.649291999999996,-73.95938000000001
0,0,14,40.649291999999996,-73.94937999999998
0,0,4,40.649291999999996,-73.93938
0,0,6,40.649291999999996,-73.92938000000001
0,0,1,40.649291999999996,-73.91938
0,0,7,40.649291999999996,-73.86937999999998
0,0,1,40.649291999999996,-73.83937999999998
0,0,84,40.649291999999996,-73.80938
0,0,309,40.649291999999996,-73.79938
0,0,6969,40.649291999999996,-73.78938000000001
0,0,17806,40.649291999999996,-73.77938
0,0,3,40.659292,-74.00938000000001
0,0,76,40.659292,-73.99938
0,0,125,40.659292,-73.98938000000001
0,0,110,40.659292,-73.97937999999998
0,0,1,40.659292,-73.96938
0,0,264,40.659292,-73.95938000000001
0,0,45,40.659292,-73.94937999999998
0,0,11,40.659292,-73.93938
0,0,15,40.659292,-73.92938000000001
0,0,3,40.659292,-73.91938
0,0,5,40.659292,-73.90938
0,0,4,40.659292,-73.89938000000001
0,0,3,40.659292,-73.88938
0,0,1,40.659292,-73.87938
0,0,2,40.659292,-73.83937999999998
0,0,2,40.659292,-73.81938000000001
0,0,80,40.659292,-73.80938
0,0,51,40.659292,-73.79938
0,0,95,40.659292,-73.78938000000001
0,0,9,40.659292,-73.77938
0,0,2,40.659292,-73.75938000000001
0,0,1,40.669292,-74.19937999999998
0,0,1,40.669292,-74.03938000000001
0,0,4,40.669292,-74.00938000000001
0,0,40,40.669292,-73.99938
0,0,604,40.669292,-73.98938000000001
0,0,358,40.669292,-73.97937999999998
0,0,80,40.669292,-73.96938
0,0,327,40.669292,-73.95938000000001
0,0,161,40.669292,-73.94937999999998
0,0,77,40.669292,-73.93938
0,0,60,40.669292,-73.92938000000001
0,0,15,40.669292,-73.91938
0,0,17,40.669292,-73.90938
0,0,6,40.669292,-73.89938000000001
0,0,7,40.669292,-73.88938
0,0,9,40.669292,-73.87938
0,0,4,40.669292,-73.86937999999998
0,0,5,40.669292,-73.85938
0,0,2,40.669292,-73.84938000000001
0,0,8,40.669292,-73.83937999999998
0,0,1,40.669292,-73.82938
0,0,3,40.669292,-73.81938000000001
0,0,6,40.669292,-73.80938
0,0,126,40.669292,-73.79938
0,0,15,40.669292,-73.78938000000001
0,0,8,40.669292,-73.77938
0,0,2,40.669292,-73.76938
0,0,1,40.669292,-73.75938000000001
0,0,4,40.669292,-73.74938
0,0,6,40.669292,-73.73938000000001
0,0,2,40.669292,-73.72937999999998
0,0,9,40.679292,-74.01938
0,0,73,40.679292,-74.00938000000001
0,0,546,40.679292,-73.99938
0,0,497,40.679292,-73.98938000000001
0,0,1948,40.679292,-73.97937999999998
0,0,949,40.679292,-73.96938
0,0,380,40.679292,-73.95938000000001
0,0,386,40.679292,-73.94937999999998
0,0,135,40.679292,-73.93938
0,0,79,40.679292,-73.92938000000001
0,0,22,40.679292,-73.91938
0,0,43,40.679292,-73.90938
0,0,10,40.679292,-73.89938000000001
0,0,3,40.679292,-73.88938
0,0,4,40.679292,-73.87938
0,0,6,40.679292,-73.86937999999998
0,0,4,40.679292,-73.85938
0,0,4,40.679292,-73.84938000000001
0,0,3,40.679292,-73.83937999999998
0,0,5,40.679292,-73.82938
0,0,2,40.679292,-73.81938000000001
0,0,25,40.679292,-73.80938
0,0,40,40.679292,-73.79938
0,0,2,40.679292,-73.78938000000001
0,0,1,40.679292,-73.74938
0,0,1,40.679292,-73.72937999999998
0,0,14,40.689292,-74.18938
0,0,6,40.689292,-74.17938000000001
0,0,5,40.689292,-74.02938
0,0,5,40.689292,-74.01938
0,0,441,40.689292,-73.99938
0,0,2147,40.689292,-73.98938000000001
0,0,1773,40.689292,-73.97937999999998
0,0,1134,40.689292,-73.96938
0,0,646,40.689292,-73.95938000000001
0,0,239,40.689292,-73.94937999999998
0,0,119,40.689292,-73.93938
0,0,115,40.689292,-73.92938000000001
0,0,170,40.689292,-73.91938
0,0,25,40.689292,-73.90938
0,0,1,40.689292,-73.87938
0,0,15,40.689292,-73.85938
0,0,3,40.689292,-73.84938000000001
0,0,1,40.689292,-73.83937999999998
0,0,8,40.689292,-73.82938
0,0,4,40.689292,-73.81938000000001
0,0,60,40.689292,-73.80938
0,0,6,40.689292,-73.79938
0,0,1,40.689292,-73.74938
0,0,5,40.699292,-74.18938
0,0,2,40.699292,-74.17938000000001
0,0,4,40.699292,-74.05938
0,0,2,40.699292,-74.02938
0,0,67,40.699292,-74.01938
0,0,2034,40.699292,-74.00938000000001
0,0,69,40.699292,-73.99938
0,0,1053,40.699292,-73.98938000000001
0,0,257,40.699292,-73.97937999999998
0,0,56,40.699292,-73.96938
0,0,208,40.699292,-73.95938000000001
0,0,241,40.699292,-73.94937999999998
0,0,609,40.699292,-73.93938
0,0,659,40.699292,-73.92938000000001
0,0,161,40.699292,-73.91938
0,0,85,40.699292,-73.90938
0,0,13,40.699292,-73.89938000000001
0,0,7,40.699292,-73.87938
0,0,4,40.699292,-73.85938
0,0,1,40.699292,-73.84938000000001
0,0,7,40.699292,-73.83937999999998
0,0,8,40.699292,-73.82938
0,0,105,40.699292,-73.81938000000001
0,0,23,40.699292,-73.80938
0,0,2,40.699292,-73.79938
0,0,3,40.699292,-73.72937999999998
0,0,2,40.70929200000001,-74.16938
0,0,1,40.70929200000001,-74.15938
0,0,3,40.70929200000001,-74.13938
0,0,3,40.70929200000001,-74.06938000000001
0,0,2,40.70929200000001,-74.03938000000001
0,0,1205,40.70929200000001,-74.01938
0,0,5919,40.70929200000001,-74.00938000000001
0,0,1631,40.70929200000001,-73.99938
0,0,825,40.70929200000001,-73.98938000000001
0,0,38,40.70929200000001,-73.97937999999998
0,0,508,40.70929200000001,-73.96938
0,0,3770,40.70929200000001,-73.95938000000001
0,0,2208,40.70929200000001,-73.94937999999998
0,0,1027,40.70929200000001,-73.93938
0,0,299,40.70929200000001,-73.92938000000001
0,0,126,40.70929200000001,-73.91938
0,0,36,40.70929200000001,-73.90938
0,0,13,40.70929200000001,-73.89938000000001
0,0,7,40.70929200000001,-73.88938
0,0,4,40.70929200000001,-73.87938
0,0,7,40.70929200000001,-73.86937999999998
0,0,2,40.70929200000001,-73.85938
0,0,2,40.70929200000001,-73.84938000000001
0,0,2,40.70929200000001,-73.83937999999998
0,0,33,40.70929200000001,-73.82938
0,0,48,40.70929200000001,-73.81938000000001
0,0,18,40.70929200000001,-73.80938
0,0,16,40.70929200000001,-73.79938
0,0,7,40.70929200000001,-73.78938000000001
0,0,7,40.70929200000001,-73.77938
0,0,6,40.719291999999996,-74.07938
0,0,1,40.719291999999996,-74.06938000000001
0,0,2,40.719291999999996,-74.05938
0,0,15,40.719291999999996,-74.04938
0,0,33,40.719291999999996,-74.03938000000001
0,0,9,40.719291999999996,-74.02938
0,0,393,40.719291999999996,-74.01938
0,0,8008,40.719291999999996,-74.00938000000001
0,0,13846,40.719291999999996,-73.99938
0,0,22259,40.719291999999996,-73.98938000000001
0,0,2255,40.719291999999996,-73.97937999999998
0,0,214,40.719291999999996,-73.96938
0,0,4607,40.719291999999996,-73.95938000000001
0,0,1727,40.719291999999996,-73.94937999999998
0,0,343,40.719291999999996,-73.93938
0,0,10,40.719291999999996,-73.90938
0,0,21,40.719291999999996,-73.89938000000001
0,0,1,40.719291999999996,-73.88938
0,0,2,40.719291999999996,-73.87938
0,0,11,40.719291999999996,-73.86937999999998
0,0,10,40.719291999999996,-73.85938
0,0,40,40.719291999999996,-73.84938000000001
0,0,90,40.719291999999996,-73.83937999999998
0,0,38,40.719291999999996,-73.82938
0,0,34,40.719291999999996,-73.81938000000001
0,0,25,40.719291999999996,-73.80938
0,0,9,40.719291999999996,-73.79938
0,0,3,40.719291999999996,-73.78938000000001
0,0,1,40.719291999999996,-73.73938000000001
0,0,1,40.719291999999996,-73.70938000000001
0,0,2,40.729292,-74.06938000000001
0,0,4,40.729292,-74.05938
0,0,10,40.729292,-74.04938
0,0,19,40.729292,-74.03938000000001
0,0,14,40.729292,-74.02938
0,0,11,40.729292,-74.01938
0,0,6294,40.729292,-74.00938000000001
0,0,29500,40.729292,-73.99938
0,0,28280,40.729292,-73.98938000000001
0,0,11578,40.729292,-73.97937999999998
0,0,100,40.729292,-73.96938
0,0,462,40.729292,-73.95938000000001
0,0,623,40.729292,-73.94937999999998
0,0,54,40.729292,-73.93938
0,0,9,40.729292,-73.92938000000001
0,0,14,40.729292,-73.91938
0,0,16,40.729292,-73.90938
0,0,18,40.729292,-73.89938000000001
0,0,14,40.729292,-73.88938
0,0,17,40.729292,-73.87938
0,0,98,40.729292,-73.86937999999998
0,0,163,40.729292,-73.85938
0,0,40,40.729292,-73.84938000000001
0,0,34,40.729292,-73.83937999999998
0,0,4,40.729292,-73.82938
0,0,8,40.729292,-73.81938000000001
0,0,2,40.729292,-73.80938
0,0,5,40.729292,-73.78938000000001
0,0,1,40.729292,-73.77938
0,0,1,40.729292,-73.74938
0,0,1,40.729292,-73.71938
0,0,2,40.739292,-74.16938
0,0,2,40.739292,-74.15938
0,0,3,40.739292,-74.06938000000001
0,0,3,40.739292,-74.05938
0,0,3,40.739292,-74.04938
0,0,7,40.739292,-74.03938000000001
0,0,15,40.739292,-74.02938
0,0,1,40.739292,-74.01938
0,0,19908,40.739292,-74.00938000000001
0,0,20465,40.739292,-73.99938
0,0,21713,40.739292,-73.98938000000001
0,0,11584,40.739292,-73.97937999999998
0,0,1078,40.739292,-73.96938
0,0,156,40.739292,-73.95938000000001
0,0,403,40.739292,-73.94937999999998
0,0,55,40.739292,-73.93938
0,0,265,40.739292,-73.92938000000001
0,0,1010,40.739292,-73.91938
0,0,135,40.739292,-73.90938
0,0,122,40.739292,-73.89938000000001
0,0,89,40.739292,-73.88938
0,0,196,40.739292,-73.87938
0,0,31,40.739292,-73.86937999999998
0,0,31,40.739292,-73.85938
0,0,47,40.739292,-73.84938000000001
0,0,24,40.739292,-73.83937999999998
0,0,10,40.739292,-73.82938
0,0,9,40.739292,-73.81938000000001
0,0,3,40.739292,-73.80938
0,0,3,40.739292,-73.78938000000001
0,0,3,40.739292,-73.77938
0,0,1,40.739292,-73.71938
0,0,1,40.739292,-73.70938000000001
0,0,1,40.739292,-73.69937999999998
0,0,1,40.749292,-74.17938000000001
0,0,7,40.749292,-74.04938
0,0,6,40.749292,-74.03938000000001
0,0,20,40.749292,-74.02938
0,0,10,40.749292,-74.01938
0,0,2081,40.749292,-74.00938000000001
0,0,15038,40.749292,-73.99938
0,0,42986,40.749292,-73.98938000000001
0,0,18968,40.749292,-73.97937999999998
0,0,5234,40.749292,-73.96938
0,0,235,40.749292,-73.95938000000001
0,0,677,40.749292,-73.94937999999998
0,0,1407,40.749292,-73.93938
0,0,491,40.749292,-73.92938000000001
0,0,262,40.749292,-73.91938
0,0,347,40.749292,-73.90938
0,0,387,40.749292,-73.89938000000001
0,0,731,40.749292,-73.88938
0,0,242,40.749292,-73.87938
0,0,104,40.749292,-73.86937999999998
0,0,30,40.749292,-73.85938
0,0,7,40.749292,-73.84938000000001
0,0,7,40.749292,-73.82938
0,0,6,40.749292,-73.81938000000001
0,0,1,40.749292,-73.78938000000001
0,0,4,40.749292,-73.77938
0,0,11,40.749292,-73.76938
0,0,1,40.749292,-73.70938000000001
0,0,1,40.759291999999995,-74.07938
0,0,1,40.759291999999995,-74.06938000000001
0,0,6,40.759291999999995,-74.04938
0,0,6,40.759291999999995,-74.03938000000001
0,0,11,40.759291999999995,-74.02938
0,0,12,40.759291999999995,-74.01938
0,0,23,40.759291999999995,-74.00938000000001
0,0,6160,40.759291999999995,-73.99938
0,0,44826,40.759291999999995,-73.98938000000001
0,0,22730,40.759291999999995,-73.97937999999998
0,0,22758,40.759291999999995,-73.96938
0,0,4998,40.759291999999995,-73.95938000000001
0,0,390,40.759291999999995,-73.94937999999998
0,0,827,40.759291999999995,-73.93938
0,0,874,40.759291999999995,-73.92938000000001
0,0,1236,40.759291999999995,-73.91938
0,0,127,40.759291999999995,-73.90938
0,0,59,40.759291999999995,-73.89938000000001
0,0,107,40.759291999999995,-73.88938
0,0,201,40.759291999999995,-73.87938
0,0,56,40.759291999999995,-73.86937999999998
0,0,22,40.759291999999995,-73.85938
0,0,17,40.759291999999995,-73.84938000000001
0,0,2,40.759291999999995,-73.83937999999998
0,0,43,40.759291999999995,-73.82938
0,0,3,40.759291999999995,-73.81938000000001
0,0,2,40.759291999999995,-73.79938
0,0,1,40.759291999999995,-73.78938000000001
0,0,2,40.759291999999995,-73.77938
0,0,3,40.759291999999995,-73.76938
0,0,1,40.759291999999995,-73.70938000000001
0,0,1,40.769292,-74.19937999999998
0,0,2,40.769292,-74.06938000000001
0,0,2,40.769292,-74.04938
0,0,12,40.769292,-74.03938000000001
0,0,2,40.769292,-74.02938
0,0,13,40.769292,-74.01938
0,0,4,40.769292,-74.00938000000001
0,0,1140,40.769292,-73.99938
0,0,9286,40.769292,-73.98938000000001
0,0,14564,40.769292,-73.97937999999998
0,0,3351,40.769292,-73.96938
0,0,8797,40.769292,-73.95938000000001
0,0,2494,40.769292,-73.94937999999998
0,0,20,40.769292,-73.93938
0,0,505,40.769292,-73.92938000000001
0,0,1209,40.769292,-73.91938
0,0,550,40.769292,-73.90938
0,0,74,40.769292,-73.89938000000001
0,0,228,40.769292,-73.88938
0,0,3531,40.769292,-73.87938
0,0,10656,40.769292,-73.86937999999998
0,0,4069,40.769292,-73.85938
0,0,5,40.769292,-73.83937999999998
0,0,9,40.769292,-73.82938
0,0,5,40.769292,-73.81938000000001
0,0,8,40.769292,-73.80938
0,0,7,40.769292,-73.76938
0,0,3,40.779292,-74.04938
0,0,4,40.779292,-74.03938000000001
0,0,4,40.779292,-74.01938
0,0,9,40.779292,-74.00938000000001
0,0,1,40.779292,-73.99938
0,0,997,40.779292,-73.98938000000001
0,0,8977,40.779292,-73.97937999999998
0,0,990,40.779292,-73.96938
0,0,4960,40.779292,-73.95938000000001
0,0,8331,40.779292,-73.94937999999998
0,0,45,40.779292,-73.93938
0,0,28,40.779292,-73.92938000000001
0,0,118,40.779292,-73.91938
0,0,271,40.779292,-73.90938
0,0,5,40.779292,-73.89938000000001
0,0,6,40.779292,-73.87938
0,0,77,40.779292,-73.86937999999998
0,0,1,40.779292,-73.83937999999998
0,0,5,40.779292,-73.72937999999998
0,0,1,40.789291999999996,-74.04938
0,0,7,40.789291999999996,-74.03938000000001
0,0,1,40.789291999999996,-74.02938
0,0,1,40.789291999999996,-74.00938000000001
0,0,6,40.789291999999996,-73.99938
0,0,4964,40.789291999999996,-73.97937999999998
0,0,4109,40.789291999999996,-73.96938
0,0,470,40.789291999999996,-73.95938000000001
0,0,2398,40.789291999999996,-73.94937999999998
0,0,1012,40.789291999999996,-73.93938
0,0,11,40.789291999999996,-73.92938000000001
0,0,6,40.789291999999996,-73.91938
0,0,2,40.789291999999996,-73.89938000000001
0,0,2,40.789291999999996,-73.82938
0,0,2,40.789291999999996,-73.81938000000001
0,0,1,40.789291999999996,-73.77938
0,0,1,40.789291999999996,-73.72937999999998
0,0,1,40.799292,-74.08937999999998
0,0,7,40.799292,-74.06938000000001
0,0,3,40.799292,-74.05938
0,0,5,40.799292,-74.00938000000001
0,0,3,40.799292,-73.99938
0,0,2,40.799292,-73.98938000000001
0,0,15,40.799292,-73.97937999999998
0,0,4683,40.799292,-73.96938
0,0,2038,40.799292,-73.95938000000001
0,0,896,40.799292,-73.94937999999998
0,0,1400,40.799292,-73.93938
0,0,292,40.799292,-73.92938000000001
0,0,23,40.799292,-73.91938
0,0,1,40.799292,-73.89938000000001
0,0,3,40.799292,-73.82938
0,0,2,40.799292,-73.68938
0,0,1,40.809292,-74.11937999999998
0,0,2,40.809292,-74.10938
0,0,3,40.809292,-74.09938000000001
0,0,6,40.809292,-74.07938
0,0,7,40.809292,-74.06938000000001
0,0,753,40.809292,-73.96938
0,0,1848,40.809292,-73.95938000000001
0,0,1260,40.809292,-73.94937999999998
0,0,652,40.809292,-73.93938
0,0,187,40.809292,-73.92938000000001
0,0,73,40.809292,-73.91938
0,0,13,40.809292,-73.90938
0,0,2,40.809292,-73.89938000000001
0,0,2,40.819292,-73.98938000000001
0,0,926,40.819292,-73.95938000000001
0,0,689,40.819292,-73.94937999999998
0,0,526,40.819292,-73.93938
0,0,35,40.819292,-73.92938000000001
0,0,41,40.819292,-73.91938
0,0,10,40.819292,-73.90938
0,0,10,40.819292,-73.89938000000001
0,0,7,40.819292,-73.88938
0,0,1,40.819292,-73.87938
0,0,1,40.819292,-73.86937999999998
0,0,2,40.819292,-73.85938
0,0,1,40.819292,-73.83937999999998
0,0,3,40.819292,-73.79938
0,0,1,40.829291999999995,-74.11937999999998
0,0,1,40.829291999999995,-74.10938
0,0,5,40.829291999999995,-74.04938
0,0,1,40.829291999999995,-73.99938
0,0,1,40.829291999999995,-73.98938000000001
0,0,3,40.829291999999995,-73.96938
0,0,2,40.829291999999995,-73.95938000000001
0,0,991,40.829291999999995,-73.94937999999998
0,0,236,40.829291999999995,-73.93938
0,0,42,40.829291999999995,-73.92938000000001
0,0,64,40.829291999999995,-73.91938
0,0,7,40.829291999999995,-73.90938
0,0,6,40.829291999999995,-73.89938000000001
0,0,2,40.829291999999995,-73.88938
0,0,10,40.829291999999995,-73.87938
0,0,6,40.829291999999995,-73.86937999999998
0,0,15,40.829291999999995,-73.85938
0,0,14,40.829291999999995,-73.84938000000001
0,0,1,40.829291999999995,-73.83937999999998
0,0,5,40.829291999999995,-73.82938
0,0,2,40.839292,-74.18938
0,0,1,40.839292,-73.99938
0,0,1,40.839292,-73.98938000000001
0,0,93,40.839292,-73.94937999999998
0,0,642,40.839292,-73.93938
0,0,10,40.839292,-73.92938000000001
0,0,23,40.839292,-73.91938
0,0,11,40.839292,-73.90938
0,0,1,40.839292,-73.89938000000001
0,0,11,40.839292,-73.88938
0,0,10,40.839292,-73.87938
0,0,4,40.839292,-73.86937999999998
0,0,13,40.839292,-73.85938
0,0,6,40.839292,-73.84938000000001
0,0,9,40.839292,-73.83937999999998
0,0,1,40.839292,-73.82938
0,0,5,40.839292,-73.81938000000001
0,0,1,40.839292,-73.80938
0,0,1,40.839292,-73.77938
0,0,1,40.839292,-73.71938
0,0,2,40.849292,-74.04938
0,0,1,40.849292,-74.00938000000001
0,0,4,40.849292,-73.98938000000001
0,0,1,40.849292,-73.96938
0,0,435,40.849292,-73.93938
0,0,98,40.849292,-73.92938000000001
0,0,17,40.849292,-73.91938
0,0,8,40.849292,-73.90938
0,0,15,40.849292,-73.89938000000001
0,0,1,40.849292,-73.87938
0,0,4,40.849292,-73.86937999999998
0,0,4,40.849292,-73.85938
0,0,1,40.849292,-73.83937999999998
0,0,3,40.849292,-73.82938
0,0,2,40.849292,-73.78938000000001
0,0,1,40.859291999999996,-74.06938000000001
0,0,1,40.859291999999996,-73.97937999999998
0,0,2,40.859291999999996,-73.96938
0,0,1,40.859291999999996,-73.95938000000001
0,0,38,40.859291999999996,-73.93938
0,0,170,40.859291999999996,-73.92938000000001
0,0,10,40.859291999999996,-73.91938
0,0,21,40.859291999999996,-73.90938
0,0,38,40.859291999999996,-73.89938000000001
0,0,11,40.859291999999996,-73.88938
0,0,11,40.859291999999996,-73.86937999999998
0,0,2,40.859291999999996,-73.85938
0,0,7,40.859291999999996,-73.83937999999998
0,0,1,40.859291999999996,-73.82938
0,0,1,40.869292,-74.07938
0,0,2,40.869292,-74.05938
0,0,2,40.869292,-74.01938
0,0,394,40.869292,-73.92938000000001
0,0,112,40.869292,-73.91938
0,0,9,40.869292,-73.90938
0,0,6,40.869292,-73.89938000000001
0,0,9,40.869292,-73.88938
0,0,1,40.869292,-73.87938
0,0,3,40.869292,-73.85938
0,0,1,40.869292,-73.84938000000001
0,0,2,40.869292,-73.82938
0,0,1,40.879292,-73.98938000000001
0,0,4,40.879292,-73.91938
0,0,26,40.879292,-73.90938
0,0,16,40.879292,-73.89938000000001
0,0,5,40.879292,-73.88938
0,0,3,40.879292,-73.87938
0,0,1,40.879292,-73.84938000000001
0,0,4,40.879292,-73.83937999999998
0,0,2,40.879292,-73.82938
0,0,1,40.88929200000001,-74.04938
0,0,5,40.88929200000001,-73.90938
0,0,13,40.88929200000001,-73.89938000000001
0,0,2,40.88929200000001,-73.85938
0,0,2,40.88929200000001,-73.83937999999998
0,0,2,40.899291999999996,-74.09938000000001
0,0,1,40.899291999999996,-74.08937999999998
0,0,2,40.899291999999996,-74.04938
0,0,1,40.899291999999996,-73.90938
0,0,1,40.899291999999996,-73.89938000000001
0,0,7,40.899291999999996,-73.87938
0,0,5,40.899291999999996,-73.86937999999998
0,0,1,40.899291999999996,-73.85938
0,0,1,40.909292,-73.86937999999998
0,0,2,40.909292,-73.84938000000001
0,0,2,40.919292,-73.86937999999998
0,0,5,40.919292,-73.82938
0,0,1,40.919292,-73.74938
0,0,1,40.929292,-73.88938
0,0,1,40.929292,-73.85938
0,1,1,40.559292,-74.13938
0,1,1,40.569292,-73.99938
0,1,2,40.579291999999995,-73.97937999999998
0,1,1,40.579291999999995,-73.96938
0,1,3,40.579291999999995,-73.95938000000001
0,1,2,40.579291999999995,-73.93938
0,1,1,40.589292,-73.98938000000001
0,1,4,40.589292,-73.95938000000001
0,1,5,40.589292,-73.94937999999998
0,1,1,40.589292,-73.93938
0,1,1,40.589292,-73.92938000000001
0,1,1,40.589292,-73.81938000000001
0,1,2,40.589292,-73.69937999999998
0,1,1,40.599292,-74.07938
0,1,1,40.599292,-74.06938000000001
0,1,1,40.599292,-73.99938
0,1,6,40.599292,-73.98938000000001
0,1,1,40.599292,-73.97937999999998
0,1,4,40.599292,-73.95938000000001
0,1,1,40.599292,-73.94937999999998
0,1,6,40.609291999999996,-74.07938
0,1,1,40.609291999999996,-74.02938
0,1,1,40.609291999999996,-74.00938000000001
0,1,2,40.609291999999996,-73.99938
0,1,2,40.609291999999996,-73.98938000000001
0,1,5,40.609291999999996,-73.97937999999998
0,1,6,40.609291999999996,-73.96938
0,1,20,40.609291999999996,-73.95938000000001
0,1,1,40.609291999999996,-73.94937999999998
0,1,1,40.609291999999996,-73.91938
0,1,1,40.609291999999996,-73.74938
0,1,1,40.619292,-74.03938000000001
0,1,17,40.619292,-74.02938
0,1,9,40.619292,-74.01938
0,1,1,40.619292,-73.99938
0,1,1,40.619292,-73.98938000000001
0,1,4,40.619292,-73.97937999999998
0,1,9,40.619292,-73.96938
0,1,8,40.619292,-73.95938000000001
0,1,1,40.619292,-73.94937999999998
0,1,2,40.619292,-73.93938
0,1,3,40.619292,-73.92938000000001
0,1,5,40.629292,-74.02938
0,1,14,40.629292,-74.01938
0,1,3,40.629292,-74.00938000000001
0,1,3,40.629292,-73.99938
0,1,1,40.629292,-73.98938000000001
0,1,12,40.629292,-73.96938
0,1,5,40.629292,-73.95938000000001
0,1,14,40.629292,-73.94937999999998
0,1,2,40.629292,-73.93938
0,1,2,40.629292,-73.92938000000001
0,1,5,40.629292,-73.91938
0,1,1,40.629292,-73.89938000000001
0,1,1,40.629292,-73.88938
0,1,6,40.63929200000001,-74.02938
0,1,24,40.63929200000001,-74.01938
0,1,2,40.63929200000001,-74.00938000000001
0,1,4,40.63929200000001,-73.99938
0,1,2,40.63929200000001,-73.98938000000001
0,1,44,40.63929200000001,-73.97937999999998
0,1,65,40.63929200000001,-73.96938
0,1,33,40.63929200000001,-73.95938000000001
0,1,22,40.63929200000001,-73.94937999999998
0,1,1,40.63929200000001,-73.93938
0,1,3,40.63929200000001,-73.92938000000001
0,1,2,40.63929200000001,-73.91938
0,1,3,40.63929200000001,-73.90938
0,1,1,40.63929200000001,-73.89938000000001
0,1,2,40.63929200000001,-73.79938
0,1,586,40.63929200000001,-73.78938000000001
0,1,74,40.63929200000001,-73.77938
0,1,3,40.63929200000001,-73.73938000000001
0,1,2,40.649291999999996,-74.20938000000001
0,1,2,40.649291999999996,-74.01938
0,1,43,40.649291999999996,-74.00938000000001
0,1,7,40.649291999999996,-73.99938
0,1,5,40.649291999999996,-73.98938000000001
0,1,19,40.649291999999996,-73.97937999999998
0,1,14,40.649291999999996,-73.96938
0,1,129,40.649291999999996,-73.95938000000001
0,1,20,40.649291999999996,-73.94937999999998
0,1,12,40.649291999999996,-73.93938
0,1,10,40.649291999999996,-73.92938000000001
0,1,2,40.649291999999996,-73.91938
0,1,2,40.649291999999996,-73.90938
0,1,2,40.649291999999996,-73.89938000000001
0,1,1,40.649291999999996,-73.88938
