weekday,pick_hour,sum,precinct
0,0,5,123.0
0,0,1,61.0
0,0,1,61.0
0,0,1,60.0
0,0,1,60.0
0,0,2,60.0
0,0,1,60.0
0,0,1,60.0
0,0,1,60.0
0,0,1,61.0
0,0,6,60.0
0,0,2,60.0
0,0,1,61.0
0,0,1,61.0
0,0,6,61.0
0,0,5,61.0
0,0,1,61.0
0,0,2,61.0
0,0,1,100.0
0,0,1,123.0
0,0,1,60.0
0,0,1,60.0
0,0,1,60.0
0,0,1,61.0
0,0,1,61.0
0,0,3,100.0
0,0,1,123.0
0,0,1,60.0
0,0,1,100.0
0,0,2,62.0
0,0,2,62.0
0,0,1,60.0
0,0,4,60.0
0,0,1,61.0
0,0,1,101.0
0,0,1,62.0
0,0,9,62.0
0,0,12,62.0
0,0,1,61.0
0,0,1,62.0
0,0,1,62.0
0,0,1,62.0
0,0,5,62.0
0,0,1,122.0
0,0,4,68.0
0,0,1,62.0
0,0,1,62.0
0,0,2,62.0
0,0,1,62.0
0,0,2,61.0
0,0,1,61.0
0,0,1,63.0
0,0,5,122.0
0,0,2,68.0
0,0,1,62.0
0,0,2,62.0
0,0,1,70.0
0,0,1,61.0
0,0,1,69.0
0,0,1,68.0
0,0,1,68.0
0,0,1,62.0
0,0,1,62.0
0,0,1,68.0
0,0,2,68.0
0,0,5,68.0
0,0,1,68.0
0,0,6,66.0
0,0,1,66.0
0,0,3,66.0
0,0,3,66.0
0,0,1,70.0
0,0,1,70.0
0,0,1,63.0
0,0,2,63.0
0,0,2,63.0
0,0,1,100.0
0,0,2,100.0
0,0,8,123.0
0,0,2,68.0
0,0,3,68.0
0,0,5,68.0
0,0,1,66.0
0,0,1,66.0
0,0,2,70.0
0,0,5,70.0
0,0,5,70.0
0,0,2,70.0
0,0,2,100.0
0,0,0,101.0
0,0,3,68.0
0,0,1,68.0
0,0,1,66.0
0,0,1,66.0
0,0,1,66.0
0,0,1,70.0
0,0,3,70.0
0,0,17,70.0
0,0,3,70.0
0,0,2,70.0
0,0,7,63.0
0,0,2,63.0
0,0,1,63.0
0,0,1,69.0
0,0,2,68.0
0,0,3,68.0
0,0,6,68.0
0,0,2,68.0
0,0,1,68.0
0,0,1,66.0
0,0,16,70.0
0,0,1,70.0
0,0,2,70.0
0,0,21,63.0
0,0,3,63.0
0,0,6,63.0
0,0,2,69.0
0,0,4,101.0
0,0,1,68.0
0,0,4,68.0
0,0,7,68.0
0,0,2,68.0
0,0,3,66.0
0,0,3,66.0
0,0,1,66.0
0,0,6,70.0
0,0,15,70.0
0,0,1,70.0
0,0,3,70.0
0,0,7,70.0
0,0,15,70.0
0,0,3,63.0
0,0,1,63.0
0,0,2,63.0
0,0,1,67.0
0,0,1,69.0
0,0,1,120.0
0,0,1,68.0
0,0,2,68.0
0,0,1,68.0
0,0,18,68.0
0,0,4,72.0
0,0,1,72.0
0,0,1,66.0
0,0,1,66.0
0,0,1,66.0
0,0,16,70.0
0,0,38,70.0
0,0,3,70.0
0,0,5,70.0
0,0,12,70.0
0,0,6,70.0
0,0,6,63.0
0,0,1,63.0
0,0,1,113.0
0,0,4,113.0
0,0,1889,113.0
0,0,35,113.0
0,0,13,72.0
0,0,1,72.0
0,0,4,72.0
0,0,1,72.0
0,0,1,72.0
0,0,6,72.0
0,0,4,66.0
0,0,12,66.0
0,0,8,66.0
0,0,9,70.0
0,0,10,70.0
0,0,10,70.0
0,0,9,70.0
0,0,20,70.0
0,0,2,70.0
0,0,2,70.0
0,0,5,67.0
0,0,1,67.0
0,0,2,67.0
0,0,76,113.0
0,0,139,113.0
0,0,1065,113.0
0,0,1769,113.0
0,0,2059,113.0
0,0,7801,113.0
0,0,4266,113.0
0,0,2,72.0
0,0,4,72.0
0,0,8,72.0
0,0,2,72.0
0,0,2,72.0
0,0,10,78.0
0,0,12,78.0
0,0,21,70.0
0,0,6,70.0
0,0,12,70.0
0,0,22,70.0
0,0,14,70.0
0,0,5,71.0
0,0,2,67.0
0,0,1,67.0
0,0,1,67.0
0,0,93,113.0
0,0,30,113.0
0,0,231,113.0
0,0,4586,113.0
0,0,4250,113.0
0,0,406,113.0
0,0,249,113.0
0,0,1,72.0
0,0,13,72.0
0,0,25,72.0
0,0,1,72.0
0,0,2,78.0
0,0,5,78.0
0,0,12,70.0
0,0,31,71.0
0,0,13,71.0
0,0,4,71.0
0,0,3,71.0
0,0,1,67.0
0,0,3,67.0
0,0,2,67.0
0,0,3,67.0
0,0,7,75.0
0,0,1,106.0
0,0,22,113.0
0,0,37,113.0
0,0,2,113.0
0,0,37,113.0
0,0,38,113.0
0,0,1,72.0
0,0,14,72.0
0,0,10,72.0
0,0,2,72.0
0,0,3,78.0
0,0,3,78.0
0,0,5,78.0
0,0,1,78.0
0,0,10,78.0
0,0,86,71.0
0,0,14,71.0
0,0,15,71.0
0,0,1,67.0
0,0,1,67.0
0,0,1,69.0
0,0,1,69.0
0,0,1,75.0
0,0,38,113.0
0,0,2,113.0
0,0,18,113.0
0,0,57,113.0
0,0,5,113.0
0,0,2,113.0
0,0,1,72.0
0,0,14,72.0
0,0,22,72.0
0,0,33,72.0
0,0,27,78.0
0,0,23,78.0
0,0,51,78.0
0,0,9,78.0
0,0,22,78.0
0,0,90,71.0
0,0,2,71.0
0,0,8,71.0
0,0,3,71.0
0,0,1,71.0
0,0,6,67.0
0,0,2,67.0
0,0,2,69.0
0,0,2,75.0
0,0,2,106.0
0,0,22,113.0
0,0,29,113.0
0,0,27,113.0
0,0,6,113.0
0,0,1,113.0
0,0,2,113.0
0,0,2,72.0
0,0,16,72.0
0,0,92,78.0
0,0,52,78.0
0,0,68,78.0
0,0,41,78.0
0,0,8,78.0
0,0,1,78.0
0,0,12,78.0
0,0,26,71.0
0,0,16,71.0
0,0,25,71.0
0,0,7,71.0
0,0,5,71.0
0,0,1,71.0
0,0,8,71.0
0,0,10,71.0
0,0,1,67.0
0,0,6,73.0
0,0,2,73.0
0,0,6,73.0
0,0,1,73.0
0,0,5,73.0
0,0,5,75.0
0,0,1,75.0
0,0,1,75.0
0,0,1,75.0
0,0,2,106.0
0,0,6,113.0
0,0,40,113.0
0,0,2,113.0
0,0,8,113.0
0,0,8,113.0
0,0,1,113.0
0,0,2,76.0
0,0,10,76.0
0,0,16,78.0
0,0,176,78.0
0,0,102,78.0
0,0,80,78.0
0,0,14,78.0
0,0,2,78.0
0,0,2,78.0
0,0,1,78.0
0,0,22,77.0
0,0,38,77.0
0,0,44,77.0
0,0,20,77.0
0,0,11,77.0
0,0,22,77.0
0,0,17,77.0
0,0,23,77.0
0,0,3,73.0
0,0,4,73.0
0,0,3,73.0
0,0,1,73.0
0,0,6,73.0
0,0,1,75.0
0,0,2,75.0
0,0,1,106.0
0,0,6,106.0
0,0,1,106.0
0,0,4,106.0
0,0,7,113.0
0,0,60,113.0
0,0,11,113.0
0,0,1,113.0
0,0,4,113.0
0,0,3,113.0
0,0,2,113.0
0,0,2,113.0
0,0,1,113.0
0,0,6,105.0
0,0,1,122.0
0,0,1,76.0
0,0,2,76.0
0,0,22,76.0
0,0,5,76.0
0,0,38,76.0
0,0,121,78.0
0,0,164,78.0
0,0,44,78.0
0,0,27,78.0
0,0,19,78.0
0,0,45,78.0
0,0,71,78.0
0,0,35,77.0
0,0,157,77.0
0,0,44,77.0
0,0,22,77.0
0,0,12,77.0
0,0,21,77.0
0,0,8,77.0
0,0,25,77.0
0,0,2,73.0
0,0,1,73.0
0,0,1,73.0
0,0,3,73.0
0,0,7,73.0
0,0,1,75.0
0,0,2,75.0
0,0,2,75.0
0,0,7,75.0
0,0,2,75.0
0,0,2,106.0
0,0,1,106.0
0,0,1,106.0
0,0,1,106.0
0,0,3,106.0
0,0,23,113.0
0,0,1,113.0
0,0,2,113.0
0,0,4,105.0
0,0,2,105.0
0,0,9,76.0
0,0,15,76.0
0,0,4,76.0
0,0,8,76.0
0,0,90,76.0
0,0,91,76.0
0,0,5,76.0
0,0,20,78.0
0,0,258,78.0
0,0,338,78.0
0,0,57,78.0
0,0,381,78.0
0,0,57,78.0
0,0,76,88.0
0,0,63,88.0
0,0,50,77.0
0,0,45,77.0
0,0,52,77.0
0,0,12,77.0
0,0,19,77.0
0,0,11,77.0
0,0,14,77.0
0,0,17,81.0
0,0,3,81.0
0,0,2,73.0
0,0,2,73.0
0,0,8,73.0
0,0,6,73.0
0,0,3,73.0
0,0,5,75.0
0,0,1,75.0
0,0,2,75.0
0,0,4,75.0
0,0,1,106.0
0,0,2,106.0
0,0,2,106.0
0,0,4,106.0
0,0,1,106.0
0,0,16,113.0
0,0,14,113.0
0,0,2,113.0
0,0,1,105.0
0,0,31,76.0
0,0,11,76.0
0,0,18,76.0
0,0,43,76.0
0,0,193,76.0
0,0,170,76.0
0,0,24,84.0
0,0,44,78.0
0,0,230,78.0
0,0,361,78.0
0,0,178,78.0
0,0,118,88.0
0,0,75,88.0
0,0,44,88.0
0,0,71,88.0
0,0,54,79.0
0,0,138,77.0
0,0,30,77.0
0,0,36,77.0
0,0,14,77.0
0,0,10,81.0
0,0,16,81.0
0,0,7,81.0
0,0,7,81.0
0,0,6,73.0
0,0,3,73.0
0,0,17,73.0
0,0,4,73.0
0,0,2,75.0
0,0,1,75.0
0,0,3,75.0
0,0,1,75.0
0,0,1,106.0
0,0,1,106.0
0,0,1,106.0
0,0,1,106.0
0,0,21,113.0
0,0,1,120.0
0,0,20,76.0
0,0,48,76.0
0,0,106,76.0
0,0,581,84.0
0,0,21,84.0
0,0,27,84.0
0,0,448,84.0
0,0,690,78.0
0,0,164,88.0
0,0,101,88.0
0,0,92,88.0
0,0,22,88.0
0,0,44,88.0
0,0,113,79.0
0,0,19,79.0
0,0,18,79.0
0,0,20,79.0
0,0,22,81.0
0,0,18,81.0
0,0,20,81.0
0,0,1,81.0
0,0,9,81.0
0,0,15,81.0
0,0,4,83.0
0,0,5,83.0
0,0,2,73.0
0,0,2,75.0
0,0,2,75.0
0,0,1,106.0
0,0,1,106.0
0,0,1,106.0
0,0,2,106.0
0,0,1,106.0
0,0,12,103.0
0,0,9,103.0
0,0,1,105.0
0,0,2,120.0
0,0,3,120.0
0,0,44,76.0
0,0,125,84.0
0,0,394,84.0
0,0,446,84.0
0,0,121,84.0
0,0,593,84.0
0,0,270,84.0
0,0,277,88.0
0,0,270,88.0
0,0,100,88.0
0,0,70,88.0
0,0,244,88.0
0,0,64,79.0
0,0,17,79.0
0,0,19,79.0
0,0,20,79.0
0,0,28,81.0
0,0,4,81.0
0,0,6,81.0
0,0,15,81.0
0,0,42,81.0
0,0,46,83.0
0,0,8,83.0
0,0,4,83.0
0,0,2,83.0
0,0,1,75.0
0,0,1,106.0
0,0,1,106.0
0,0,1,106.0
0,0,1,106.0
0,0,31,103.0
0,0,1,103.0
0,0,11,120.0
0,0,3,120.0
0,0,5,76.0
0,0,5,76.0
0,0,23,84.0
0,0,190,84.0
0,0,302,84.0
0,0,495,84.0
0,0,311,84.0
0,0,131,84.0
0,0,28,84.0
0,0,93,88.0
0,0,204,88.0
0,0,92,88.0
0,0,86,88.0
0,0,137,88.0
0,0,34,79.0
0,0,39,79.0
0,0,35,79.0
0,0,8,79.0
0,0,12,81.0
0,0,23,81.0
0,0,48,81.0
0,0,26,81.0
0,0,26,83.0
0,0,3,83.0
0,0,3,83.0
0,0,2,83.0
0,0,1,102.0
0,0,6,102.0
0,0,6,102.0
0,0,2,102.0
0,0,1,102.0
0,0,5,102.0
0,0,2,102.0
0,0,10,102.0
0,0,11,103.0
0,0,5,103.0
0,0,1,105.0
0,0,5,120.0
0,0,2,120.0
0,0,4,1.0
0,0,2,76.0
0,0,1,76.0
0,0,1,76.0
0,0,37,84.0
0,0,304,84.0
0,0,121,84.0
0,0,263,84.0
0,0,10,84.0
0,0,25,84.0
0,0,15,88.0
0,0,37,88.0
0,0,14,88.0
0,0,11,88.0
0,0,68,88.0
0,0,46,79.0
0,0,59,79.0
0,0,22,79.0
0,0,12,79.0
0,0,237,81.0
0,0,224,81.0
0,0,68,81.0
0,0,26,83.0
0,0,8,83.0
0,0,11,83.0
0,0,7,83.0
0,0,11,83.0
0,0,2,83.0
0,0,2,104.0
0,0,1,102.0
0,0,6,102.0
0,0,2,102.0
0,0,1,102.0
0,0,14,102.0
0,0,2,103.0
0,0,7,1.0
0,0,461,1.0
0,0,8,84.0
0,0,1,84.0
0,0,1,84.0
0,0,3,84.0
0,0,127,84.0
0,0,144,84.0
0,0,30,84.0
0,0,8,84.0
0,0,21,88.0
0,0,66,88.0
0,0,18,90.0
0,0,16,90.0
0,0,62,90.0
0,0,134,90.0
0,0,124,90.0
0,0,16,81.0
0,0,62,83.0
0,0,60,83.0
0,0,44,83.0
0,0,29,83.0
0,0,55,83.0
0,0,5,83.0
0,0,5,83.0
0,0,6,104.0
0,0,3,104.0
0,0,1,104.0
0,0,2,102.0
0,0,1,102.0
0,0,1,102.0
0,0,5,102.0
0,0,32,102.0
0,0,7,103.0
0,0,3,105.0
0,0,320,1.0
0,0,1588,1.0
0,0,1494,1.0
0,0,61,5.0
0,0,2,5.0
0,0,27,84.0
0,0,84,84.0
0,0,185,84.0
0,0,14,7.0
0,0,3,7.0
0,0,6,88.0
0,0,42,88.0
0,0,2,90.0
0,0,19,90.0
0,0,104,90.0
0,0,91,90.0
0,0,91,90.0
0,0,44,90.0
0,0,229,90.0
0,0,159,83.0
0,0,42,83.0
0,0,46,83.0
0,0,10,83.0
0,0,1,83.0
0,0,2,83.0
0,0,1,104.0
0,0,2,104.0
0,0,3,104.0
0,0,1,104.0
0,0,1,104.0
0,0,3,104.0
0,0,3,104.0
0,0,1,102.0
0,0,2,102.0
0,0,2,102.0
0,0,1,102.0
0,0,1,102.0
0,0,79,102.0
0,0,8,107.0
0,0,1,103.0
0,0,2,120.0
0,0,550,1.0
0,0,872,1.0
0,0,908,1.0
0,0,1147,5.0
0,0,153,5.0
0,0,18,5.0
0,0,4,5.0
0,0,9,7.0
0,0,1,7.0
0,0,1,7.0
0,0,29,7.0
0,0,169,88.0
0,0,314,90.0
0,0,260,90.0
0,0,208,90.0
0,0,68,90.0
0,0,85,90.0
0,0,282,90.0
0,0,16,90.0
0,0,76,90.0
0,0,17,83.0
