day,hour,precinct,criminal,traffic,population,age
0,0,26,33,4868,65925.0,30.4
0,0,123,50,15,165632.0,41.6
0,0,9,94,42401,43022.0,32.4
0,0,104,95,163,174240.0,37.3
0,0,33,65,1360,92476.0,34.6
0,0,62,99,42,189076.0,38.4
0,0,22,4,5145,0.0,0.0
0,0,1,10,1000,88716.0,34.0
0,1,44,101,101,141055.0,31.5
0,1,103,56,48,68981.0,39.3
0,1,28,25,1465,50095.0,34.8
0,1,105,69,10,200852.0,40.1
0,1,13,26,29421,49348.0,34.2
0,1,71,59,322,111325.0,34.3
0,1,7,32,2722,72789.0,41.1
0,1,46,82,91,136982.0,29.9
0,1,48,81,32,130442.0,28.9
0,1,19,48,12177,221922.0,39.9
0,1,41,51,30,55492.0,30.3
0,1,14,63,52873,16368.0,33.2
0,1,67,107,45,138643.0,37.8
0,1,17,13,26426,97402.0,38.4
0,1,61,44,42,150931.0,39.9
0,1,102,73,186,154987.0,35.5
0,1,110,74,879,142289.0,35.8
0,1,108,46,4227,139088.0,37.1
0,1,75,143,65,185182.0,33.0
0,1,73,72,102,94149.0,32.3
0,1,60,57,7,109876.0,43.7
0,1,68,27,76,125011.0,39.4
0,1,79,48,350,75318.0,29.1
0,1,23,58,3229,59777.0,34.5
0,1,42,57,27,139743.0,29.4
0,1,115,99,3323,180562.0,35.0
0,1,52,93,48,131423.0,32.3
0,1,122,37,3,135323.0,41.4
0,1,1,30,10158,88716.0,34.0
0,1,72,49,159,151258.0,33.3
0,1,109,49,89,250162.0,42.8
0,1,24,34,5523,124447.0,43.4
0,1,81,50,567,67371.0,33.2
0,1,90,72,7355,124082.0,30.9
0,1,112,27,248,114637.0,42.1
0,1,43,116,39,189556.0,34.2
0,1,84,20,3655,66385.0,35.0
0,1,47,89,19,144341.0,35.6
0,1,77,49,730,127627.0,34.2
0,1,101,39,6,93267.0,33.3
0,1,83,58,789,135837.0,30.4
0,1,113,87,12153,239699.0,35.9
0,1,120,81,46,172369.0,35.9
0,1,70,67,253,162030.0,34.3
0,1,69,49,18,88367.0,37.1
0,1,66,35,79,164842.0,27.9
0,1,114,71,4168,172468.0,35.1
0,1,76,14,769,42463.0,36.5
0,1,63,44,29,116657.0,38.6
0,1,45,40,18,122417.0,42.9
0,1,106,56,64,137073.0,38.7
0,1,10,39,33406,77205.0,37.1
0,1,78,20,2381,73881.0,35.4
0,1,6,54,29237,66772.0,36.5
0,1,5,23,20300,44898.0,40.0
0,1,94,37,3444,33351.0,34.7
0,1,40,112,340,98324.0,28.7
0,1,34,62,437,126204.0,36.3
0,1,32,49,771,85872.0,33.7
0,1,50,35,52,58653.0,37.6
0,1,25,40,1698,61031.0,33.4
0,1,100,11,1,28243.0,45.8
0,1,18,41,29204,58237.0,38.1
0,1,20,19,8896,85962.0,41.8
0,1,111,18,36,119917.0,43.8
0,1,107,44,84,93520.0,37.3
0,1,30,37,729,63956.0,34.1
0,1,49,57,33,129501.0,36.0
0,1,88,29,2017,74233.0,34.1
0,1,26,22,3150,65925.0,30.4
0,1,123,20,5,165632.0,41.6
0,1,9,37,28905,43022.0,32.4
0,1,104,56,125,174240.0,37.3
0,1,33,33,771,92476.0,34.6
0,1,62,45,16,189076.0,38.4
0,1,22,3,2142,0.0,0.0
0,2,44,86,58,141055.0,31.5
0,2,103,41,36,68981.0,39.3
0,2,28,22,898,50095.0,34.8
0,2,105,60,11,200852.0,40.1
0,2,13,37,17989,49348.0,34.2
0,2,71,46,154,111325.0,34.3
0,2,7,24,1992,72789.0,41.1
0,2,46,81,42,136982.0,29.9
0,2,48,65,16,130442.0,28.9
0,2,19,31,7535,221922.0,39.9
0,2,41,28,30,55492.0,30.3
0,2,14,32,33410,16368.0,33.2
0,2,67,64,44,138643.0,37.8
0,2,17,19,16716,97402.0,38.4
0,2,61,25,37,150931.0,39.9
0,2,102,52,66,154987.0,35.5
0,2,110,60,815,142289.0,35.8
0,2,108,47,3313,139088.0,37.1
0,2,75,110,47,185182.0,33.0
0,2,73,58,61,94149.0,32.3
0,2,60,47,7,109876.0,43.7
0,2,68,24,64,125011.0,39.4
0,2,79,49,208,75318.0,29.1
0,2,23,37,2025,59777.0,34.5
0,2,42,44,20,139743.0,29.4
0,2,115,100,1347,180562.0,35.0
0,2,52,58,18,131423.0,32.3
0,2,122,34,2,135323.0,41.4
0,2,1,25,5526,88716.0,34.0
0,2,72,37,94,151258.0,33.3
0,2,109,39,102,250162.0,42.8
0,2,24,22,3399,124447.0,43.4
0,2,81,36,382,67371.0,33.2
0,2,90,38,5791,124082.0,30.9
0,2,112,16,223,114637.0,42.1
0,2,43,87,36,189556.0,34.2
0,2,84,24,2126,66385.0,35.0
0,2,47,65,23,144341.0,35.6
0,2,77,45,369,127627.0,34.2
0,2,101,24,7,93267.0,33.3
0,2,83,64,623,135837.0,30.4
0,2,113,67,3836,239699.0,35.9
0,2,120,59,33,172369.0,35.9
0,2,70,61,226,162030.0,34.3
0,2,69,33,9,88367.0,37.1
0,2,66,29,59,164842.0,27.9
0,2,114,74,3263,172468.0,35.1
0,2,76,11,462,42463.0,36.5
0,2,63,37,43,116657.0,38.6
0,2,45,40,11,122417.0,42.9
0,2,106,43,52,137073.0,38.7
0,2,10,28,27071,77205.0,37.1
0,2,78,25,1428,73881.0,35.4
0,2,6,36,21742,66772.0,36.5
0,2,5,22,14193,44898.0,40.0
0,2,94,20,2387,33351.0,34.7
0,2,40,66,257,98324.0,28.7
0,2,34,60,232,126204.0,36.3
0,2,32,30,532,85872.0,33.7
0,2,50,21,30,58653.0,37.6
0,2,25,32,1029,61031.0,33.4
0,2,100,15,2,28243.0,45.8
0,2,18,35,19302,58237.0,38.1
0,2,20,14,4716,85962.0,41.8
0,2,111,14,4,119917.0,43.8
0,2,107,31,29,93520.0,37.3
0,2,30,31,553,63956.0,34.1
0,2,49,41,26,129501.0,36.0
0,2,88,12,1428,74233.0,34.1
0,2,26,11,2116,65925.0,30.4
0,2,123,18,1,165632.0,41.6
0,2,9,33,20385,43022.0,32.4
0,2,104,50,51,174240.0,37.3
0,2,33,37,529,92476.0,34.6
0,2,62,34,15,189076.0,38.4
0,2,22,1,1101,0.0,0.0
0,3,44,64,84,141055.0,31.5
0,3,103,30,34,68981.0,39.3
0,3,28,18,629,50095.0,34.8
0,3,105,30,5,200852.0,40.1
0,3,13,21,11585,49348.0,34.2
0,3,71,41,137,111325.0,34.3
0,3,7,17,1296,72789.0,41.1
0,3,46,40,69,136982.0,29.9
0,3,48,55,16,130442.0,28.9
0,3,19,22,5298,221922.0,39.9
0,3,41,39,35,55492.0,30.3
0,3,14,29,18881,16368.0,33.2
0,3,67,73,21,138643.0,37.8
0,3,17,14,11011,97402.0,38.4
0,3,61,29,11,150931.0,39.9
0,3,102,37,73,154987.0,35.5
0,3,110,50,589,142289.0,35.8
0,3,108,40,2622,139088.0,37.1
0,3,75,73,23,185182.0,33.0
0,3,73,45,28,94149.0,32.3
0,3,60,31,6,109876.0,43.7
0,3,68,16,21,125011.0,39.4
0,3,79,31,147,75318.0,29.1
0,3,23,18,1683,59777.0,34.5
0,3,42,35,9,139743.0,29.4
0,3,115,96,1158,180562.0,35.0
0,3,52,47,39,131423.0,32.3
0,3,122,17,5,135323.0,41.4
0,3,1,18,3229,88716.0,34.0
0,3,72,30,86,151258.0,33.3
0,3,109,33,69,250162.0,42.8
0,3,24,18,2564,124447.0,43.4
0,3,81,37,325,67371.0,33.2
0,3,90,22,4208,124082.0,30.9
0,3,112,14,118,114637.0,42.1
0,3,43,56,23,189556.0,34.2
0,3,84,14,1252,66385.0,35.0
0,3,47,53,18,144341.0,35.6
0,3,77,33,244,127627.0,34.2
0,3,101,17,16,93267.0,33.3
0,3,83,66,471,135837.0,30.4
0,3,113,50,1666,239699.0,35.9
0,3,120,39,56,172369.0,35.9
0,3,70,36,115,162030.0,34.3
0,3,69,23,15,88367.0,37.1
0,3,66,31,44,164842.0,27.9
0,3,114,60,2347,172468.0,35.1
0,3,76,12,333,42463.0,36.5
0,3,63,25,22,116657.0,38.6
0,3,45,31,11,122417.0,42.9
0,3,106,47,26,137073.0,38.7
0,3,10,34,23059,77205.0,37.1
0,3,78,12,769,73881.0,35.4
0,3,6,28,14353,66772.0,36.5
0,3,5,16,9553,44898.0,40.0
0,3,94,17,1587,33351.0,34.7
0,3,40,52,186,98324.0,28.7
0,3,34,44,125,126204.0,36.3
0,3,32,33,360,85872.0,33.7
0,3,50,26,11,58653.0,37.6
0,3,25,23,844,61031.0,33.4
0,3,18,34,14563,58237.0,38.1
0,3,20,12,2974,85962.0,41.8
0,3,111,11,22,119917.0,43.8
0,3,107,28,44,93520.0,37.3
0,3,30,31,377,63956.0,34.1
0,3,49,20,13,129501.0,36.0
0,3,88,12,893,74233.0,34.1
0,3,26,16,1669,65925.0,30.4
0,3,123,8,6,165632.0,41.6
0,3,9,16,14480,43022.0,32.4
0,3,104,31,83,174240.0,37.3
0,3,33,26,311,92476.0,34.6
0,3,62,34,22,189076.0,38.4
0,3,22,2,731,0.0,0.0
0,3,100,10,1000,28243.0,45.8
0,4,44,63,107,141055.0,31.5
0,4,103,49,36,68981.0,39.3
0,4,28,13,867,50095.0,34.8
0,4,105,31,16,200852.0,40.1
0,4,13,28,13659,49348.0,34.2
0,4,71,49,154,111325.0,34.3
0,4,7,22,917,72789.0,41.1
0,4,46,45,64,136982.0,29.9
0,4,48,35,17,130442.0,28.9
0,4,19,19,8847,221922.0,39.9
0,4,41,28,36,55492.0,30.3
0,4,14,45,22466,16368.0,33.2
0,4,67,54,20,138643.0,37.8
0,4,17,12,12932,97402.0,38.4
0,4,61,28,26,150931.0,39.9
0,4,102,50,92,154987.0,35.5
0,4,110,62,794,142289.0,35.8
0,4,108,41,3744,139088.0,37.1
0,4,75,60,14,185182.0,33.0
0,4,73,32,25,94149.0,32.3
0,4,60,18,5,109876.0,43.7
0,4,68,10,32,125011.0,39.4
0,4,79,31,116,75318.0,29.1
0,4,23,18,2901,59777.0,34.5
0,4,42,18,27,139743.0,29.4
0,4,115,115,1974,180562.0,35.0
0,4,52,54,23,131423.0,32.3
0,4,1,16,3925,88716.0,34.0
0,4,72,42,51,151258.0,33.3
0,4,109,29,55,250162.0,42.8
0,4,24,7,4000,124447.0,43.4
0,4,81,23,203,67371.0,33.2
0,4,90,32,3595,124082.0,30.9
0,4,112,11,97,114637.0,42.1
0,4,43,53,44,189556.0,34.2
0,4,84,13,1633,66385.0,35.0
0,4,47,58,33,144341.0,35.6
0,4,77,32,211,127627.0,34.2
0,4,83,38,320,135837.0,30.4
0,4,113,39,1836,239699.0,35.9
0,4,120,39,55,172369.0,35.9
0,4,70,29,118,162030.0,34.3
0,4,69,17,18,88367.0,37.1
0,4,66,28,81,164842.0,27.9
0,4,114,58,3866,172468.0,35.1
0,4,76,10,432,42463.0,36.5
0,4,63,29,26,116657.0,38.6
0,4,45,16,1,122417.0,42.9
0,4,106,34,47,137073.0,38.7
0,4,10,19,15865,77205.0,37.1
0,4,78,13,698,73881.0,35.4
0,4,6,27,12994,66772.0,36.5
0,4,5,12,7693,44898.0,40.0
0,4,94,23,1474,33351.0,34.7
0,4,40,32,288,98324.0,28.7
0,4,34,74,121,126204.0,36.3
0,4,32,24,422,85872.0,33.7
0,4,50,20,19,58653.0,37.6
0,4,25,16,989,61031.0,33.4
0,4,100,7,3,28243.0,45.8
0,4,18,33,17031,58237.0,38.1
0,4,20,11,4619,85962.0,41.8
0,4,111,5,21,119917.0,43.8
0,4,107,17,52,93520.0,37.3
0,4,30,29,474,63956.0,34.1
0,4,49,32,12,129501.0,36.0
0,4,88,21,606,74233.0,34.1
0,4,26,14,1934,65925.0,30.4
0,4,123,6,1,165632.0,41.6
0,4,9,20,12913,43022.0,32.4
0,4,104,31,56,174240.0,37.3
0,4,33,32,439,92476.0,34.6
0,4,62,25,21,189076.0,38.4
0,4,22,1,1403,0.0,0.0
0,4,122,10,1000,135323.0,41.4
0,4,101,10,1000,93267.0,33.3
0,5,44,42,139,141055.0,31.5
0,5,103,27,60,68981.0,39.3
0,5,28,9,1588,50095.0,34.8
0,5,105,30,26,200852.0,40.1
0,5,13,21,21375,49348.0,34.2
0,5,71,24,174,111325.0,34.3
0,5,7,11,1035,72789.0,41.1
0,5,46,45,45,136982.0,29.9
0,5,48,39,20,130442.0,28.9
0,5,19,25,22852,221922.0,39.9
0,5,41,29,44,55492.0,30.3
0,5,14,26,38994,16368.0,33.2
0,5,67,47,19,138643.0,37.8
0,5,17,8,21240,97402.0,38.4
0,5,61,30,33,150931.0,39.9
0,5,102,27,156,154987.0,35.5
0,5,110,37,672,142289.0,35.8
0,5,108,37,4710,139088.0,37.1
0,5,75,63,17,185182.0,33.0
0,5,73,33,32,94149.0,32.3
0,5,60,25,12,109876.0,43.7
0,5,68,20,29,125011.0,39.4
0,5,79,18,71,75318.0,29.1
0,5,23,27,6552,59777.0,34.5
0,5,42,20,17,139743.0,29.4
0,5,115,52,2175,180562.0,35.0
0,5,52,45,12,131423.0,32.3
0,5,122,18,8,135323.0,41.4
0,5,1,7,8399,88716.0,34.0
0,5,72,38,80,151258.0,33.3
0,5,109,26,94,250162.0,42.8
0,5,24,17,9104,124447.0,43.4
0,5,81,28,110,67371.0,33.2
0,5,90,23,1535,124082.0,30.9
0,5,112,16,350,114637.0,42.1
0,5,43,46,29,189556.0,34.2
0,5,84,13,2990,66385.0,35.0
0,5,47,38,23,144341.0,35.6
0,5,77,22,208,127627.0,34.2
0,5,83,35,126,135837.0,30.4
0,5,113,33,14897,239699.0,35.9
0,5,120,27,87,172369.0,35.9
0,5,70,37,182,162030.0,34.3
0,5,69,16,13,88367.0,37.1
0,5,66,23,114,164842.0,27.9
0,5,114,41,4517,172468.0,35.1
0,5,76,9,1083,42463.0,36.5
0,5,63,21,27,116657.0,38.6
0,5,45,14,2,122417.0,42.9
0,5,106,37,103,137073.0,38.7
0,5,10,14,11535,77205.0,37.1
0,5,78,10,1157,73881.0,35.4
0,5,6,17,12507,66772.0,36.5
0,5,5,16,7496,44898.0,40.0
0,5,94,13,1119,33351.0,34.7
0,5,40,31,463,98324.0,28.7
0,5,34,38,105,126204.0,36.3
0,5,32,20,562,85872.0,33.7
0,5,50,32,17,58653.0,37.6
0,5,25,14,1499,61031.0,33.4
0,5,18,17,17914,58237.0,38.1
0,5,20,12,9673,85962.0,41.8
0,5,111,8,42,119917.0,43.8
0,5,107,13,77,93520.0,37.3
0,5,30,26,663,63956.0,34.1
0,5,49,16,7,129501.0,36.0
0,5,88,8,460,74233.0,34.1
0,5,26,10,2688,65925.0,30.4
0,5,123,7,4,165632.0,41.6
0,5,9,16,12238,43022.0,32.4
0,5,104,31,49,174240.0,37.3
0,5,33,28,542,92476.0,34.6
0,5,62,22,12,189076.0,38.4
0,5,22,2,4878,0.0,0.0
0,5,100,10,1000,28243.0,45.8
0,5,101,10,1000,93267.0,33.3
0,6,44,38,194,141055.0,31.5
0,6,103,34,129,68981.0,39.3
0,6,28,22,2829,50095.0,34.8
0,6,105,39,72,200852.0,40.1
0,6,13,22,55882,49348.0,34.2
0,6,71,35,190,111325.0,34.3
0,6,7,7,1595,72789.0,41.1
0,6,46,49,67,136982.0,29.9
0,6,48,43,15,130442.0,28.9
0,6,19,19,67325,221922.0,39.9
0,6,41,21,21,55492.0,30.3
0,6,14,41,110954,16368.0,33.2
0,6,67,41,11,138643.0,37.8
0,6,17,17,55205,97402.0,38.4
0,6,61,23,34,150931.0,39.9
0,6,102,24,352,154987.0,35.5
0,6,110,31,783,142289.0,35.8
0,6,108,36,8156,139088.0,37.1
0,6,75,69,31,185182.0,33.0
0,6,73,55,30,94149.0,32.3
0,6,60,19,5,109876.0,43.7
0,6,68,19,60,125011.0,39.4
0,6,79,29,65,75318.0,29.1
0,6,23,34,17274,59777.0,34.5
0,6,42,29,54,139743.0,29.4
0,6,115,47,4133,180562.0,35.0
0,6,52,50,16,131423.0,32.3
0,6,122,22,3,135323.0,41.4
0,6,1,11,24313,88716.0,34.0
0,6,72,22,165,151258.0,33.3
0,6,109,30,111,250162.0,42.8
0,6,24,19,18663,124447.0,43.4
0,6,81,40,91,67371.0,33.2
0,6,90,22,1240,124082.0,30.9
0,6,112,5,606,114637.0,42.1
0,6,43,53,34,189556.0,34.2
0,6,84,15,6882,66385.0,35.0
0,6,47,46,16,144341.0,35.6
0,6,77,46,253,127627.0,34.2
0,6,101,25,1,93267.0,33.3
0,6,83,28,88,135837.0,30.4
0,6,113,41,26313,239699.0,35.9
0,6,120,36,99,172369.0,35.9
0,6,70,32,290,162030.0,34.3
0,6,69,30,11,88367.0,37.1
0,6,66,18,94,164842.0,27.9
0,6,114,45,7083,172468.0,35.1
0,6,76,11,2505,42463.0,36.5
0,6,63,18,40,116657.0,38.6
0,6,106,24,235,137073.0,38.7
0,6,10,8,25046,77205.0,37.1
0,6,78,22,1593,73881.0,35.4
0,6,6,19,27438,66772.0,36.5
0,6,5,8,14084,44898.0,40.0
0,6,94,20,1230,33351.0,34.7
0,6,40,34,920,98324.0,28.7
0,6,34,25,123,126204.0,36.3
0,6,32,36,1024,85872.0,33.7
0,6,50,24,17,58653.0,37.6
0,6,25,25,3269,61031.0,33.4
0,6,100,17,6,28243.0,45.8
0,6,18,19,37034,58237.0,38.1
0,6,20,9,25043,85962.0,41.8
0,6,111,12,31,119917.0,43.8
0,6,107,29,100,93520.0,37.3
0,6,30,11,828,63956.0,34.1
0,6,49,30,41,129501.0,36.0
0,6,88,13,698,74233.0,34.1
0,6,26,13,4545,65925.0,30.4
0,6,123,9,4,165632.0,41.6
0,6,9,14,22831,43022.0,32.4
0,6,104,29,42,174240.0,37.3
0,6,33,19,760,92476.0,34.6
0,6,62,27,22,189076.0,38.4
0,6,22,0,13331,0.0,0.0
0,6,45,10,1000,122417.0,42.9
0,7,44,55,263,141055.0,31.5
0,7,103,77,144,68981.0,39.3
0,7,28,25,5203,50095.0,34.8
0,7,105,73,52,200852.0,40.1
0,7,13,60,98065,49348.0,34.2
0,7,71,59,192,111325.0,34.3
0,7,7,27,2643,72789.0,41.1
0,7,46,68,54,136982.0,29.9
0,7,48,50,19,130442.0,28.9
0,7,19,45,123574,221922.0,39.9
0,7,41,66,38,55492.0,30.3
0,7,14,46,145707,16368.0,33.2
0,7,67,77,11,138643.0,37.8
0,7,17,13,111655,97402.0,38.4
0,7,61,46,48,150931.0,39.9
0,7,102,50,298,154987.0,35.5
0,7,110,42,603,142289.0,35.8
0,7,108,53,8893,139088.0,37.1
0,7,75,120,29,185182.0,33.0
0,7,73,74,36,94149.0,32.3
0,7,60,45,8,109876.0,43.7
0,7,68,27,64,125011.0,39.4
0,7,79,51,119,75318.0,29.1
0,7,23,44,26566,59777.0,34.5
0,7,42,53,78,139743.0,29.4
0,7,115,62,21700,180562.0,35.0
0,7,52,58,52,131423.0,32.3
0,7,122,47,9,135323.0,41.4
0,7,1,38,44456,88716.0,34.0
0,7,72,31,206,151258.0,33.3
0,7,109,53,93,250162.0,42.8
0,7,24,34,31604,124447.0,43.4
0,7,81,57,110,67371.0,33.2
0,7,90,49,1070,124082.0,30.9
0,7,112,20,657,114637.0,42.1
0,7,43,65,57,189556.0,34.2
0,7,84,34,10333,66385.0,35.0
0,7,47,90,12,144341.0,35.6
0,7,77,56,210,127627.0,34.2
0,7,101,30,2,93267.0,33.3
0,7,83,56,78,135837.0,30.4
0,7,113,84,28337,239699.0,35.9
0,7,120,60,89,172369.0,35.9
0,7,70,51,462,162030.0,34.3
0,7,69,46,12,88367.0,37.1
0,7,66,27,109,164842.0,27.9
0,7,114,64,7553,172468.0,35.1
0,7,76,13,4313,42463.0,36.5
0,7,63,34,43,116657.0,38.6
0,7,45,54,13,122417.0,42.9
0,7,106,52,200,137073.0,38.7
0,7,10,18,40818,77205.0,37.1
0,7,78,23,2022,73881.0,35.4
0,7,6,15,42843,66772.0,36.5
0,7,5,16,21841,44898.0,40.0
0,7,94,29,1403,33351.0,34.7
0,7,40,83,1204,98324.0,28.7
0,7,34,39,290,126204.0,36.3
0,7,32,50,1739,85872.0,33.7
0,7,50,45,49,58653.0,37.6
0,7,25,47,5899,61031.0,33.4
0,7,100,22,8,28243.0,45.8
0,7,18,36,68440,58237.0,38.1
0,7,20,19,42609,85962.0,41.8
0,7,111,16,43,119917.0,43.8
0,7,107,34,70,93520.0,37.3
0,7,30,25,1494,63956.0,34.1
0,7,49,54,38,129501.0,36.0
0,7,88,33,759,74233.0,34.1
0,7,26,20,9639,65925.0,30.4
0,7,123,18,3,165632.0,41.6
0,7,9,37,30592,43022.0,32.4
0,7,104,54,76,174240.0,37.3
0,7,33,32,1475,92476.0,34.6
0,7,62,48,16,189076.0,38.4
0,7,22,1,33162,0.0,0.0
0,8,44,109,164,141055.0,31.5
0,8,103,94,137,68981.0,39.3
0,8,28,53,4597,50095.0,34.8
0,8,105,99,41,200852.0,40.1
0,8,13,84,118074,49348.0,34.2
0,8,71,85,174,111325.0,34.3
0,8,7,45,3340,72789.0,41.1
0,8,46,103,57,136982.0,29.9
0,8,48,94,16,130442.0,28.9
0,8,19,90,134029,221922.0,39.9
0,8,41,82,38,55492.0,30.3
0,8,14,97,164720,16368.0,33.2
0,8,67,130,9,138643.0,37.8
0,8,17,55,153428,97402.0,38.4
0,8,61,81,60,150931.0,39.9
0,8,102,82,275,154987.0,35.5
0,8,110,67,518,142289.0,35.8
0,8,108,69,7898,139088.0,37.1
0,8,75,171,21,185182.0,33.0
0,8,73,106,28,94149.0,32.3
0,8,60,81,25,109876.0,43.7
0,8,68,50,42,125011.0,39.4
0,8,79,88,83,75318.0,29.1
0,8,23,79,26198,59777.0,34.5
0,8,42,83,29,139743.0,29.4
0,8,115,73,37667,180562.0,35.0
0,8,52,106,37,131423.0,32.3
0,8,122,76,8,135323.0,41.4
0,8,1,82,58030,88716.0,34.0
0,8,72,91,215,151258.0,33.3
0,8,109,94,108,250162.0,42.8
0,8,24,52,36499,124447.0,43.4
0,8,81,75,65,67371.0,33.2
0,8,90,89,1131,124082.0,30.9
0,8,112,56,677,114637.0,42.1
0,8,43,143,46,189556.0,34.2
0,8,84,53,10931,66385.0,35.0
0,8,47,121,4,144341.0,35.6
0,8,77,99,191,127627.0,34.2
0,8,101,56,10,93267.0,33.3
0,8,83,88,74,135837.0,30.4
0,8,113,100,21388,239699.0,35.9
0,8,120,103,89,172369.0,35.9
0,8,70,83,343,162030.0,34.3
0,8,69,54,10,88367.0,37.1
0,8,66,51,68,164842.0,27.9
0,8,114,108,5721,172468.0,35.1
0,8,76,49,4928,42463.0,36.5
0,8,63,53,29,116657.0,38.6
0,8,45,78,16,122417.0,42.9
0,8,106,67,208,137073.0,38.7
0,8,10,26,60362,77205.0,37.1
0,8,78,47,2174,73881.0,35.4
0,8,6,35,53607,66772.0,36.5
0,8,5,42,28499,44898.0,40.0
0,8,94,68,1624,33351.0,34.7
0,8,40,99,853,98324.0,28.7
0,8,34,73,242,126204.0,36.3
0,8,32,73,1377,85872.0,33.7
0,8,50,58,56,58653.0,37.6
0,8,25,97,4887,61031.0,33.4
0,8,100,33,7,28243.0,45.8
0,8,18,82,90480,58237.0,38.1
0,8,20,54,47059,85962.0,41.8
0,8,111,48,39,119917.0,43.8
0,8,107,47,101,93520.0,37.3
0,8,30,31,1627,63956.0,34.1
0,8,49,71,27,129501.0,36.0
0,8,88,49,1025,74233.0,34.1
0,8,26,33,10688,65925.0,30.4
0,8,123,34,17,165632.0,41.6
0,8,9,46,30654,43022.0,32.4
0,8,104,76,67,174240.0,37.3
0,8,33,47,1470,92476.0,34.6
0,8,62,65,28,189076.0,38.4
0,8,22,3,42461,0.0,0.0
0,9,44,135,85,141055.0,31.5
0,9,103,101,69,68981.0,39.3
0,9,28,53,2378,50095.0,34.8
0,9,105,111,41,200852.0,40.1
0,9,13,96,115507,49348.0,34.2
0,9,71,91,100,111325.0,34.3
0,9,7,60,3079,72789.0,41.1
0,9,46,91,28,136982.0,29.9
0,9,48,96,16,130442.0,28.9
0,9,19,104,118893,221922.0,39.9
0,9,41,94,12,55492.0,30.3
0,9,14,127,181929,16368.0,33.2
0,9,67,101,10,138643.0,37.8
0,9,17,68,150721,97402.0,38.4
0,9,61,80,45,150931.0,39.9
0,9,102,70,242,154987.0,35.5
0,9,110,67,393,142289.0,35.8
0,9,108,71,4439,139088.0,37.1
0,9,75,181,17,185182.0,33.0
0,9,73,122,26,94149.0,32.3
0,9,60,82,12,109876.0,43.7
0,9,68,69,27,125011.0,39.4
0,9,79,105,51,75318.0,29.1
0,9,23,51,20108,59777.0,34.5
0,9,42,60,7,139743.0,29.4
0,9,115,124,52008,180562.0,35.0
0,9,52,96,38,131423.0,32.3
0,9,122,70,13,135323.0,41.4
0,9,1,89,52786,88716.0,34.0
0,9,72,54,133,151258.0,33.3
0,9,109,123,66,250162.0,42.8
0,9,24,80,31661,124447.0,43.4
0,9,81,70,38,67371.0,33.2
0,9,90,86,1101,124082.0,30.9
0,9,112,40,386,114637.0,42.1
0,9,43,147,33,189556.0,34.2
0,9,84,72,7539,66385.0,35.0
