weekday,pick_hour,sum,precinct
0,0,3,112.0
0,0,7,112.0
0,0,11,112.0
0,0,1,112.0
0,0,1,107.0
0,0,3,107.0
0,0,1,107.0
0,0,2,1.0
0,0,1,1.0
0,0,1,1.0
0,0,1,1.0
0,0,3,1.0
0,0,2,1.0
0,0,13,1.0
0,0,9,1.0
0,0,7,1.0
0,0,201,6.0
0,0,3502,6.0
0,0,15201,6.0
0,0,2928,6.0
0,0,6224,13.0
0,0,7404,9.0
0,0,4520,9.0
0,0,726,9.0
0,0,90,9.0
0,0,1,9.0
0,0,7,94.0
0,0,343,94.0
0,0,194,94.0
0,0,11,94.0
0,0,2,94.0
0,0,3,94.0
0,0,3,108.0
0,0,6,108.0
0,0,7,108.0
0,0,1,108.0
0,0,4,104.0
0,0,2,104.0
0,0,8,110.0
0,0,69,110.0
0,0,18,110.0
0,0,134,112.0
0,0,3,112.0
0,0,6,112.0
0,0,2,112.0
0,0,14,112.0
0,0,2,112.0
0,0,2,112.0
0,0,1,112.0
0,0,7,107.0
0,0,1,107.0
0,0,1,107.0
0,0,2,107.0
0,0,1,111.0
0,0,1,111.0
0,0,1,120.0
0,0,1,120.0
0,0,3,1.0
0,0,2,1.0
0,0,1,1.0
0,0,1,1.0
0,0,1,1.0
0,0,1,1.0
0,0,5,6.0
0,0,3,6.0
0,0,208,6.0
0,0,3396,6.0
0,0,5473,6.0
0,0,3430,6.0
0,0,6268,13.0
0,0,4841,13.0
0,0,2721,13.0
0,0,839,13.0
0,0,77,13.0
0,0,2,13.0
0,0,135,94.0
0,0,22,94.0
0,0,3,94.0
0,0,7,94.0
0,0,34,108.0
0,0,23,108.0
0,0,30,108.0
0,0,28,108.0
0,0,12,108.0
0,0,2,108.0
0,0,14,108.0
0,0,14,108.0
0,0,10,108.0
0,0,4,104.0
0,0,29,110.0
0,0,24,110.0
0,0,76,110.0
0,0,13,110.0
0,0,9,110.0
0,0,12,110.0
0,0,13,110.0
0,0,15,112.0
0,0,14,112.0
0,0,8,112.0
0,0,3,107.0
0,0,1,107.0
0,0,1,107.0
0,0,1,107.0
0,0,1,107.0
0,0,1,111.0
0,0,1,111.0
0,0,2,120.0
0,0,1,1.0
0,0,1,6.0
0,0,5,6.0
0,0,2,6.0
0,0,5,6.0
0,0,1,6.0
0,0,10,6.0
0,0,16268,6.0
0,0,8105,6.0
0,0,3468,6.0
0,0,4336,13.0
0,0,6252,13.0
0,0,4922,13.0
0,0,3106,13.0
0,0,997,13.0
0,0,2,17.0
0,0,5,17.0
0,0,16,94.0
0,0,346,94.0
0,0,32,94.0
0,0,5,94.0
0,0,9,108.0
0,0,36,108.0
0,0,176,108.0
0,0,606,108.0
0,0,364,108.0
0,0,73,108.0
0,0,46,108.0
0,0,60,108.0
0,0,38,108.0
0,0,21,110.0
0,0,35,110.0
0,0,69,110.0
0,0,27,110.0
0,0,2,110.0
0,0,7,110.0
0,0,6,110.0
0,0,2,110.0
0,0,16,110.0
0,0,9,112.0
0,0,7,112.0
0,0,1,112.0
0,0,9,109.0
0,0,6,109.0
0,0,1,107.0
0,0,2,107.0
0,0,2,111.0
0,0,1,111.0
0,0,1,10.0
0,0,2,10.0
0,0,5,10.0
0,0,11,10.0
0,0,2,10.0
0,0,6,10.0
0,0,3,10.0
0,0,63,10.0
0,0,1384,10.0
0,0,1966,10.0
0,0,3865,10.0
0,0,8640,14.0
0,0,12363,14.0
0,0,3582,14.0
0,0,5299,14.0
0,0,1438,17.0
0,0,11,17.0
0,0,229,17.0
0,0,170,94.0
0,0,278,94.0
0,0,168,108.0
0,0,175,108.0
0,0,127,108.0
0,0,56,108.0
0,0,38,108.0
0,0,54,108.0
0,0,63,108.0
0,0,88,108.0
0,0,126,108.0
0,0,127,115.0
0,0,512,115.0
0,0,169,115.0
0,0,121,110.0
0,0,51,110.0
0,0,50,110.0
0,0,18,110.0
0,0,1,110.0
0,0,5,110.0
0,0,1,110.0
0,0,2,109.0
0,0,4,109.0
0,0,3,109.0
0,0,5,111.0
0,0,1,120.0
0,0,3,10.0
0,0,1,10.0
0,0,1,10.0
0,0,4,10.0
0,0,3,10.0
0,0,1,10.0
0,0,625,10.0
0,0,3605,10.0
0,0,5586,10.0
0,0,16500,14.0
0,0,5507,14.0
0,0,3119,14.0
0,0,6962,17.0
0,0,3083,17.0
0,0,705,17.0
0,0,1,17.0
0,0,5,17.0
0,0,26,17.0
0,0,203,19.0
0,0,614,108.0
0,0,450,108.0
0,0,168,108.0
0,0,140,108.0
0,0,149,108.0
0,0,21,108.0
0,0,63,114.0
0,0,133,114.0
0,0,75,114.0
0,0,59,114.0
0,0,17,115.0
0,0,33,115.0
0,0,48,115.0
0,0,22,110.0
0,0,16,110.0
0,0,20,110.0
0,0,12,110.0
0,0,17,110.0
0,0,1,110.0
0,0,1,109.0
0,0,3,109.0
0,0,1,107.0
0,0,1,111.0
0,0,3,111.0
0,0,2,111.0
0,0,4,111.0
0,0,1,111.0
0,0,4,10.0
0,0,5,10.0
0,0,2,10.0
0,0,9,10.0
0,0,20,10.0
0,0,639,10.0
0,0,1606,10.0
0,0,12466,14.0
0,0,14781,14.0
0,0,5560,14.0
0,0,3663,17.0
0,0,5912,17.0
0,0,4440,17.0
0,0,761,17.0
0,0,34,17.0
0,0,15,19.0
0,0,9,19.0
0,0,99,19.0
0,0,570,108.0
0,0,116,108.0
0,0,174,114.0
0,0,347,114.0
0,0,242,114.0
0,0,54,114.0
0,0,10,114.0
0,0,14,114.0
0,0,31,114.0
0,0,19,115.0
0,0,74,115.0
0,0,116,115.0
0,0,54,115.0
0,0,27,115.0
0,0,22,110.0
0,0,11,110.0
0,0,2,110.0
0,0,6,110.0
0,0,9,110.0
0,0,1,109.0
0,0,4,109.0
0,0,2,109.0
0,0,3,109.0
0,0,1,109.0
0,0,1,111.0
0,0,1,111.0
0,0,1,111.0
0,0,1,10.0
0,0,1,10.0
0,0,2,10.0
0,0,1,10.0
0,0,9,10.0
0,0,2,10.0
0,0,1,10.0
0,0,1,10.0
0,0,2,10.0
0,0,485,10.0
0,0,3426,18.0
0,0,6257,18.0
0,0,11320,18.0
0,0,8866,18.0
0,0,4655,17.0
0,0,7564,17.0
0,0,4846,17.0
0,0,3217,17.0
0,0,988,19.0
0,0,347,19.0
0,0,20,19.0
0,0,7,19.0
0,0,151,114.0
0,0,131,114.0
0,0,453,114.0
0,0,357,114.0
0,0,290,114.0
0,0,44,114.0
0,0,19,114.0
0,0,6,114.0
0,0,8,114.0
0,0,3,115.0
0,0,10,115.0
0,0,5,115.0
0,0,27,115.0
0,0,4,115.0
0,0,3,115.0
0,0,7,110.0
0,0,2,110.0
0,0,2,110.0
0,0,1,109.0
0,0,37,109.0
0,0,2,109.0
0,0,3,111.0
0,0,2,10.0
0,0,2,10.0
0,0,2,10.0
0,0,2,10.0
0,0,1,10.0
0,0,3,10.0
0,0,5,10.0
0,0,7,10.0
0,0,1116,18.0
0,0,1764,18.0
0,0,5419,18.0
0,0,8122,18.0
0,0,2227,18.0
0,0,1513,17.0
0,0,1247,17.0
0,0,1419,19.0
0,0,1590,19.0
0,0,533,19.0
0,0,5,19.0
0,0,5,19.0
0,0,15,19.0
0,0,131,114.0
0,0,179,114.0
0,0,406,114.0
0,0,240,114.0
0,0,373,114.0
0,0,54,114.0
0,0,29,114.0
0,0,33,114.0
0,0,35,115.0
0,0,71,115.0
0,0,12,115.0
0,0,51,115.0
0,0,2,115.0
0,0,42,115.0
0,0,2904,115.0
0,0,4,109.0
0,0,1,109.0
0,0,5,109.0
0,0,3,109.0
0,0,2,109.0
0,0,8,109.0
0,0,7,111.0
0,0,1,120.0
0,0,8,10.0
0,0,1,10.0
0,0,1,10.0
0,0,4,10.0
0,0,1,10.0
0,0,3,10.0
0,0,17,18.0
0,0,980,18.0
0,0,1108,18.0
0,0,3798,20.0
0,0,420,20.0
0,0,14,20.0
0,0,573,19.0
0,0,2233,19.0
0,0,3550,19.0
0,0,1584,19.0
0,0,376,19.0
0,0,23,114.0
0,0,172,114.0
0,0,133,114.0
0,0,430,114.0
0,0,75,114.0
0,0,48,114.0
0,0,11,114.0
0,0,1,114.0
0,0,1,115.0
0,0,121,115.0
0,0,14,115.0
0,0,3444,115.0
0,0,7637,115.0
0,0,2986,115.0
0,0,1163,115.0
0,0,2,115.0
0,0,1,109.0
0,0,3,109.0
0,0,7,10.0
0,0,93,20.0
0,0,758,20.0
0,0,3357,20.0
0,0,1335,20.0
0,0,86,22.0
0,0,118,22.0
0,0,1387,19.0
0,0,1847,19.0
0,0,3743,19.0
0,0,1252,19.0
0,0,17,23.0
0,0,1,23.0
0,0,1,114.0
0,0,21,114.0
0,0,67,114.0
0,0,24,114.0
0,0,216,114.0
0,0,43,114.0
0,0,5,114.0
0,0,6,115.0
0,0,76,115.0
0,0,5,111.0
0,0,3,10.0
0,0,4,10.0
0,0,1,10.0
0,0,3,10.0
0,0,1,20.0
0,0,1,20.0
0,0,1,20.0
0,0,146,20.0
0,0,2573,20.0
0,0,1710,20.0
0,0,791,22.0
0,0,1,22.0
0,0,299,22.0
0,0,1425,22.0
0,0,2014,19.0
0,0,1316,23.0
0,0,35,23.0
0,0,1,23.0
0,0,6,114.0
0,0,27,114.0
0,0,11,114.0
0,0,1,114.0
0,0,1,109.0
0,0,3,10.0
0,0,1,10.0
0,0,1,20.0
0,0,262,20.0
0,0,4084,20.0
0,0,1321,22.0
0,0,250,22.0
0,0,307,22.0
0,0,939,23.0
0,0,575,23.0
0,0,251,23.0
0,0,2,23.0
0,0,2,23.0
0,0,4,23.0
0,0,3,114.0
0,0,2,114.0
0,0,2,109.0
0,0,1,109.0
0,0,1,111.0
0,0,1,111.0
0,0,1,10.0
0,0,4,10.0
0,0,6,20.0
0,0,7,20.0
0,0,611,24.0
0,0,1665,24.0
0,0,871,24.0
0,0,126,24.0
0,0,37,23.0
0,0,409,23.0
0,0,474,23.0
0,0,684,23.0
0,0,76,23.0
0,0,1,23.0
0,0,4,25.0
0,0,3,40.0
0,0,1,109.0
0,0,1,10.0
0,0,5,10.0
0,0,2,10.0
0,0,1,20.0
0,0,2,20.0
0,0,15,24.0
0,0,1993,24.0
0,0,617,24.0
0,0,601,24.0
0,0,18,28.0
0,0,177,28.0
0,0,244,23.0
0,0,472,25.0
0,0,461,25.0
0,0,79,25.0
0,0,22,40.0
0,0,1,40.0
0,0,1,41.0
0,0,1,109.0
0,0,3,10.0
0,0,5,20.0
0,0,2,20.0
0,0,78,24.0
0,0,1993,24.0
0,0,743,24.0
0,0,678,28.0
0,0,213,28.0
0,0,263,28.0
0,0,117,25.0
0,0,350,25.0
0,0,211,25.0
0,0,2,40.0
0,0,1,45.0
0,0,1,45.0
0,0,2,111.0
0,0,6,10.0
0,0,3,10.0
0,0,3,24.0
0,0,736,26.0
0,0,716,26.0
0,0,336,26.0
0,0,266,28.0
0,0,374,28.0
0,0,153,25.0
0,0,223,25.0
0,0,39,40.0
0,0,44,40.0
0,0,25,40.0
0,0,10,40.0
0,0,8,40.0
0,0,1,41.0
0,0,1,10.0
0,0,2,10.0
0,0,3,10.0
0,0,4,10.0
0,0,10,26.0
0,0,321,26.0
0,0,475,26.0
0,0,484,26.0
0,0,135,28.0
0,0,169,32.0
0,0,106,25.0
0,0,42,40.0
0,0,62,40.0
0,0,32,40.0
0,0,6,40.0
0,0,1,40.0
0,0,3,41.0
0,0,2,41.0
0,0,106,26.0
0,0,536,26.0
0,0,108,26.0
0,0,114,32.0
0,0,165,32.0
0,0,82,32.0
0,0,5,40.0
0,0,28,40.0
0,0,14,40.0
0,0,17,40.0
0,0,7,40.0
0,0,1,41.0
0,0,4,41.0
0,0,1,41.0
0,0,1,41.0
0,0,1,43.0
0,0,1,43.0
0,0,3,45.0
0,0,2,24.0
0,0,6,26.0
0,0,277,30.0
0,0,316,30.0
0,0,152,32.0
0,0,190,32.0
0,0,89,32.0
0,0,1,32.0
0,0,1,40.0
0,0,3,44.0
0,0,7,44.0
0,0,1,44.0
0,0,1,41.0
0,0,5,41.0
0,0,1,41.0
0,0,1,41.0
0,0,5,41.0
0,0,1,43.0
0,0,1,45.0
0,0,1,10.0
0,0,5,20.0
0,0,1,26.0
0,0,1,26.0
0,0,335,30.0
0,0,331,30.0
0,0,117,32.0
0,0,36,32.0
0,0,1,32.0
0,0,27,44.0
0,0,27,44.0
0,0,10,44.0
0,0,2,44.0
0,0,2,42.0
0,0,1,42.0
0,0,2,42.0
0,0,2,41.0
0,0,8,43.0
0,0,2,43.0
0,0,2,43.0
0,0,2,43.0
0,0,7,43.0
0,0,3,43.0
0,0,3,43.0
0,0,1,45.0
0,0,2,45.0
0,0,1,10.0
0,0,3,30.0
0,0,2,30.0
0,0,20,30.0
0,0,308,30.0
0,0,77,33.0
0,0,6,33.0
0,0,14,44.0
0,0,20,44.0
0,0,7,44.0
0,0,3,42.0
0,0,2,42.0
0,0,3,42.0
0,0,2,43.0
0,0,5,43.0
0,0,1,43.0
0,0,8,43.0
0,0,3,45.0
0,0,85,33.0
0,0,333,33.0
0,0,17,33.0
0,0,3,44.0
0,0,5,44.0
0,0,4,44.0
0,0,4,44.0
0,0,6,42.0
0,0,2,42.0
0,0,8,42.0
0,0,4,42.0
0,0,2,43.0
0,0,4,43.0
0,0,4,43.0
0,0,1,43.0
0,0,2,49.0
0,0,5,45.0
0,0,1,45.0
0,0,2,10.0
0,0,1,26.0
0,0,1,26.0
0,0,5,33.0
0,0,227,33.0
0,0,65,33.0
0,0,7,33.0
0,0,3,44.0
0,0,11,44.0
